,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(-0.505,34.475) → (-0.549,34.475)",4.886296026515201,33703.66017491587,"(-0.505,34.475)","(-0.549,34.475)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.54,34.484) → (-0.505,34.475)",3.9924061724082,4567.80835959856,"(-0.54,34.484)","(-0.505,34.475)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.542,34.483) → (-0.505,34.475)",4.1153596662335,4559.5440593618805,"(-0.542,34.483)","(-0.505,34.475)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.546,34.227) → (-0.545,34.227)",0.12499982355557,67087.96576219864,"(-0.546,34.227)","(-0.545,34.227)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.548,34.229)",0.071102534457931,67063.81096839358,"(-0.548,34.229)","(-0.548,34.229)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.548,34.48) → (-0.505,34.475)",4.775097135908,4558.0080705620285,"(-0.548,34.48)","(-0.505,34.475)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.549,34.475) → (-0.493,34.439)",7.3931199328738,4565.903309317695,"(-0.549,34.475)","(-0.493,34.439)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.549,34.475) → (-0.505,34.475)",4.8862960265152005,22811.449538613357,"(-0.549,34.475)","(-0.505,34.475)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.55,34.222) → (-0.55,34.223)",0.12587657213241,67075.29385354804,"(-0.55,34.222)","(-0.55,34.223)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.552,34.217) → (-0.552,34.218)",0.066631044677709,67103.27994934075,"(-0.552,34.217)","(-0.552,34.218)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.553,34.216)",0.053955962009771,66944.792088879,"(-0.553,34.216)","(-0.553,34.216)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.553,34.225) → (-0.552,34.225)",0.10371989003761001,66959.3090365898,"(-0.553,34.225)","(-0.552,34.225)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.554,34.225)",0.077972472879144,67054.83561222845,"(-0.554,34.225)","(-0.554,34.225)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.56,34.219) → (-0.559,34.219)",0.11795417318408,66959.651885549,"(-0.56,34.219)","(-0.559,34.219)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.563,34.226) → (-0.563,34.225)",0.036877717855053,66981.87344348287,"(-0.563,34.226)","(-0.563,34.225)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.605,34.479) → (-0.606,34.479)",0.069477017989039,81364.21436254193,"(-0.605,34.479)","(-0.606,34.479)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.607,34.47) → (-0.606,34.471)",0.20288253654154997,81248.3025911295,"(-0.607,34.47)","(-0.606,34.471)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.61,34.469)",0.065164815288804,81404.4144256608,"(-0.61,34.469)","(-0.61,34.469)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.61,34.472)",0.057606116385952,81230.68775344259,"(-0.61,34.472)","(-0.61,34.472)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.61,34.473) → (-0.61,34.474)",0.11275980519646,81248.71860342682,"(-0.61,34.473)","(-0.61,34.474)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.611,34.473) → (-0.611,34.474)",0.076884800469652,81275.68220100622,"(-0.611,34.473)","(-0.611,34.474)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.611,34.473) → (-0.612,34.474)",0.1622323949251,81422.99663220925,"(-0.611,34.473)","(-0.612,34.474)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.612,34.471) → (-0.614,34.471)",0.18021384712110003,81375.10504322636,"(-0.612,34.471)","(-0.614,34.471)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.616,34.473) → (-0.616,34.472)",0.039484615455665,81389.0383549805,"(-0.616,34.473)","(-0.616,34.472)",Suba District,Suba District,Homa Bay,Homa Bay
"(0.243,37.9) → (0.243,37.901)",0.097998990714333,144457.93559502086,"(0.243,37.9)","(0.243,37.901)",Meru North District,Meru North District,Isiolo,Meru
"(-1.473,36.962) → (-1.519,36.936)",5.916766288097099,10970.367332973263,"(-1.473,36.962)","(-1.519,36.936)",Kajiado East,Kajiado East,Kajiado,Kajiado
"(-1.516,36.936) → (-1.47,36.955)",5.5220128602125005,9377.310690561304,"(-1.516,36.936)","(-1.47,36.955)",Kajiado East,Kajiado East,Kajiado,Kajiado
"(-1.34,36.672) → (-1.272,36.672)",7.5499381133904,2751.643291438838,"(-1.34,36.672)","(-1.272,36.672)",Kajiado North,Kikuyu,Kajiado,Kiambu
"(-1.382,36.706) → (-1.327,36.783)",10.483390680658,100869.45013090268,"(-1.382,36.706)","(-1.327,36.783)",Kajiado North,Langata,Kajiado,Nairobi
"(-1.623,36.806) → (-1.622,36.806)",0.049475420213476,627266.0529497089,"(-1.623,36.806)","(-1.622,36.806)",Kajiado West,Kajiado West,Kajiado,Kajiado
"(-1.34,36.672) → (-1.268,36.684)",8.1043009495182,2749.288786224594,"(-1.34,36.672)","(-1.268,36.684)",Nairobi District,Nairobi District,Kajiado,Kiambu
"(-1.34,36.672) → (-1.276,36.672)",7.1354059450288,5503.398102773668,"(-1.34,36.672)","(-1.276,36.672)",Nairobi District,Nairobi District,Kajiado,Kiambu
"(-1.34,36.672) → (-1.282,36.672)",6.4279342738837,2754.036916731308,"(-1.34,36.672)","(-1.282,36.672)",Nairobi District,Nairobi District,Kajiado,Kiambu
"(-1.34,36.672) → (-1.284,36.672)",6.217562741715,2754.557211197783,"(-1.34,36.672)","(-1.284,36.672)",Nairobi District,Nairobi District,Kajiado,Kiambu
"(-1.34,36.672) → (-1.285,36.672)",6.1065333219591995,2749.27470922789,"(-1.34,36.672)","(-1.285,36.672)",Nairobi District,Nairobi District,Kajiado,Kiambu
"(-1.34,36.672) → (-1.286,36.683)",6.117362149795901,2748.678659510969,"(-1.34,36.672)","(-1.286,36.683)",Nairobi District,Nairobi District,Kajiado,Kiambu
"(-1.353,36.672) → (-1.296,36.672)",6.3507463254186,2753.565442246306,"(-1.353,36.672)","(-1.296,36.672)",Nairobi District,Nairobi District,Kajiado,Kiambu
"(-1.356,36.672) → (-1.296,36.672)",6.661617729824901,2755.1859946784966,"(-1.356,36.672)","(-1.296,36.672)",Nairobi District,Nairobi District,Kajiado,Kiambu
"(-1.377,36.701) → (-1.336,36.776)",9.500235855087801,100939.91213287116,"(-1.377,36.701)","(-1.336,36.776)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.378,36.702) → (-1.328,36.777)",10.055599251939,100926.40303385655,"(-1.378,36.702)","(-1.328,36.777)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.383,36.706) → (-1.332,36.779)",9.891792229865802,100783.13892660158,"(-1.383,36.706)","(-1.332,36.779)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.384,36.706) → (-1.327,36.783)",10.647404396102,100782.6228935382,"(-1.384,36.706)","(-1.327,36.783)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.385,36.701) → (-1.331,36.779)",10.587998171875,100976.26829469769,"(-1.385,36.701)","(-1.331,36.779)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.385,36.706) → (-1.331,36.78)",10.116107083426,100816.58531255716,"(-1.385,36.706)","(-1.331,36.78)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.385,36.711) → (-1.332,36.78)",9.716592015463199,100999.31817334595,"(-1.385,36.711)","(-1.332,36.78)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.388,36.709) → (-1.33,36.783)",10.409467243805,100760.77296575737,"(-1.388,36.709)","(-1.33,36.783)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.397,36.704) → (-1.335,36.779)",10.844785530657001,100957.19539491348,"(-1.397,36.704)","(-1.335,36.779)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.465,36.955) → (-1.532,36.929)",7.9612511226991,10978.03064474514,"(-1.465,36.955)","(-1.532,36.929)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.468,36.958) → (-1.506,36.921)",5.8861854449156,10976.561421126538,"(-1.468,36.958)","(-1.506,36.921)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.469,36.962) → (-1.52,36.936)",6.3164430309472,10984.491531415586,"(-1.469,36.962)","(-1.52,36.936)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.47,36.961) → (-1.537,36.93)",8.262946487180901,10960.980292448054,"(-1.47,36.961)","(-1.537,36.93)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.475,36.955) → (-1.522,36.936)",5.6038455782573,10958.547813576626,"(-1.475,36.955)","(-1.522,36.936)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.476,36.964) → (-1.546,36.925)",8.9836185858879,10964.617857036905,"(-1.476,36.964)","(-1.546,36.925)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.477,36.954) → (-1.569,36.912)",11.282180967253002,10981.984670959584,"(-1.477,36.954)","(-1.569,36.912)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.477,36.961) → (-1.545,36.921)",8.7568176618517,10960.924169684879,"(-1.477,36.961)","(-1.545,36.921)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.478,36.952) → (-1.532,36.928)",6.513938990485599,10979.910339073504,"(-1.478,36.952)","(-1.532,36.928)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.516,36.936) → (-1.458,36.95)",6.5845151847694,9382.605307167567,"(-1.516,36.936)","(-1.458,36.95)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.516,36.936) → (-1.472,36.962)",5.660226780673,9387.241022371392,"(-1.516,36.936)","(-1.472,36.962)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.516,36.936) → (-1.476,36.955)",4.9324606540408,9389.383850285929,"(-1.516,36.936)","(-1.476,36.955)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.518,36.936) → (-1.464,36.956)",6.3975305042196,9372.396122021644,"(-1.518,36.936)","(-1.464,36.956)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.525,36.936) → (-1.461,36.957)",7.414991874878499,9369.238811710837,"(-1.525,36.936)","(-1.461,36.957)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.525,36.936) → (-1.471,36.974)",7.4098066272988,9385.467913597484,"(-1.525,36.936)","(-1.471,36.974)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.528,36.93) → (-1.472,36.958)",7.0217618930486,9369.286784633814,"(-1.528,36.93)","(-1.472,36.958)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.531,36.929) → (-1.457,36.956)",8.7882477223555,9383.861178181489,"(-1.531,36.929)","(-1.457,36.956)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.537,36.927) → (-1.468,36.956)",8.3481384725157,9367.207537017644,"(-1.537,36.927)","(-1.468,36.956)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.604,36.798)",0.019565790551577998,627704.2274594374,"(-1.604,36.798)","(-1.604,36.798)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.606,36.799)",0.033635311034855,627930.3116315999,"(-1.606,36.799)","(-1.606,36.799)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.61,36.805) → (-1.609,36.805)",0.046100790123370004,627620.219871344,"(-1.61,36.805)","(-1.609,36.805)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.612,36.8)",0.047231604220039,627811.705031183,"(-1.612,36.8)","(-1.612,36.8)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.614,36.802)",0.053471249462157006,626726.109702279,"(-1.614,36.802)","(-1.614,36.802)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.616,36.803)",0.051370429042390996,628073.6494448021,"(-1.616,36.803)","(-1.616,36.803)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.619,36.803) → (-1.618,36.803)",0.053217557196211,626729.3187018565,"(-1.619,36.803)","(-1.618,36.803)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.619,36.808) → (-1.618,36.808)",0.053205626361242,626937.3081622586,"(-1.619,36.808)","(-1.618,36.808)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.62,36.803) → (-1.619,36.803)",0.06847308476591,626590.2338950991,"(-1.62,36.803)","(-1.619,36.803)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(0.278,34.68) → (0.278,34.681)",0.10453534084349,376722.98449867434,"(0.278,34.68)","(0.278,34.681)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.278,34.68) → (0.279,34.68)",0.050862350306372,377375.5322478927,"(0.278,34.68)","(0.279,34.68)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.279,34.676)",0.045998389098972,377310.9278362241,"(0.279,34.676)","(0.279,34.676)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.279,34.678) → (0.278,34.679)",0.06814437052143901,377532.9861655509,"(0.279,34.678)","(0.278,34.679)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.279,34.68)",0.09052403924273301,377260.4311538342,"(0.279,34.68)","(0.279,34.68)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.279,34.682)",0.031322822349687,377446.8262817594,"(0.279,34.682)","(0.279,34.682)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.28,34.676) → (0.28,34.677)",0.031260087802727,376849.9351920209,"(0.28,34.676)","(0.28,34.677)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.28,34.676) → (0.281,34.675)",0.09569681376711099,376641.31000193727,"(0.28,34.676)","(0.281,34.675)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.28,34.678) → (0.279,34.678)",0.030128004750203,376724.91341767006,"(0.28,34.678)","(0.279,34.678)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.286,34.739) → (-0.11,34.755)",44.01654807089599,1848.1037204381144,"(0.286,34.739)","(-0.11,34.755)",Butere/Mumias District,Emuhaya,Kakamega,Kisumu
"(0.603,34.966)",0.063503214698805,76426.64328073247,"(0.603,34.966)","(0.603,34.966)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.611,34.972) → (0.611,34.973)",0.12586797436302,76565.16869422348,"(0.611,34.972)","(0.611,34.973)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.613,34.969) → (0.612,34.97)",0.097418995202435,76533.23642284898,"(0.613,34.969)","(0.612,34.97)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.615,34.974) → (0.617,34.975)",0.23116447313687,76520.13439505523,"(0.615,34.974)","(0.617,34.975)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.616,34.976)",0.07803631392605499,76400.897182754,"(0.616,34.976)","(0.616,34.976)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.617,34.979) → (0.617,34.98)",0.035131562295374,76384.33327483114,"(0.617,34.979)","(0.617,34.98)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.618,34.98)",0.026749374364213,76401.28837508346,"(0.618,34.98)","(0.618,34.98)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.619,34.977) → (0.618,34.977)",0.072327425554859,76509.89347003051,"(0.619,34.977)","(0.618,34.977)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.62,34.974) → (0.621,34.975)",0.13147553451328997,76547.69513223313,"(0.62,34.974)","(0.621,34.975)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.696,35.044) → (0.586,35.129)",15.466135063082,2392.661521694484,"(0.696,35.044)","(0.586,35.129)",Lugari District,Lugari District,Kakamega,Uasin Gishu
"(0.702,35.082) → (0.658,35.134)",7.5770595024955,2387.5280369610623,"(0.702,35.082)","(0.658,35.134)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.713,35.074) → (0.571,35.2)",21.081938749595,2387.540261721358,"(0.713,35.074)","(0.571,35.2)",Lugari District,Lugari District,Kakamega,Uasin Gishu
"(0.736,35.109) → (0.664,35.151)",9.1782226692771,2388.33260252289,"(0.736,35.109)","(0.664,35.151)",Lugari District,Lugari District,Kakamega,Uasin Gishu
"(0.739,35.07) → (0.746,35.086)",1.9584720220204,2392.1154728822853,"(0.739,35.07)","(0.746,35.086)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.758,35.134) → (0.692,35.189)",9.5405463294116,2391.6636382140305,"(0.758,35.134)","(0.692,35.189)",Lugari District,Lugari District,Kakamega,Uasin Gishu
"(0.769,35.134) → (0.798,35.149)",3.6418068502254997,2391.254199845476,"(0.769,35.134)","(0.798,35.149)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.282,34.683) → (0.281,34.683)",0.048991950004077,377047.54259268503,"(0.282,34.683)","(0.281,34.683)",Lurambi,Lurambi,Kakamega,Kakamega
"(-0.376,35.264) → (-0.377,35.263)",0.09411740357355401,296670.59381644527,"(-0.376,35.264)","(-0.377,35.263)",Ainamoi,Ainamoi,Kericho,Kericho
"(-0.378,35.264) → (-0.378,35.263)",0.12784862521919999,296838.09994954075,"(-0.378,35.264)","(-0.378,35.263)",Nyando District,Nyando District,Kericho,Kericho
"(-0.381,35.263) → (-0.383,35.262)",0.17605089311445002,296984.7603757189,"(-0.381,35.263)","(-0.383,35.262)",Nyando District,Nyando District,Kericho,Kericho
"(-0.382,35.259) → (-0.383,35.259)",0.080332552224175,296515.1112889782,"(-0.382,35.259)","(-0.383,35.259)",Nyando District,Nyando District,Kericho,Kericho
"(-0.382,35.26) → (-0.382,35.261)",0.058420085057285,296416.7409779516,"(-0.382,35.26)","(-0.382,35.261)",Nyando District,Nyando District,Kericho,Kericho
"(-0.382,35.262) → (-0.383,35.262)",0.095342368576074,296877.83202323987,"(-0.382,35.262)","(-0.383,35.262)",Nyando District,Nyando District,Kericho,Kericho
"(-0.383,35.26) → (-0.385,35.259)",0.14359737169059,296350.95968464314,"(-0.383,35.26)","(-0.385,35.259)",Nyando District,Nyando District,Kericho,Kericho
"(-0.384,35.26) → (-0.383,35.26)",0.094991084155815,296928.66441705707,"(-0.384,35.26)","(-0.383,35.26)",Nyando District,Nyando District,Kericho,Kericho
"(-0.385,35.256) → (-0.384,35.256)",0.09844674683730198,296415.22325543856,"(-0.385,35.256)","(-0.384,35.256)",Nyando District,Nyando District,Kericho,Kericho
"(-0.387,35.256) → (-0.388,35.255)",0.18626664085586,297052.55316310003,"(-0.387,35.256)","(-0.388,35.255)",Nyando District,Nyando District,Kericho,Kericho
"(-1.122,36.999) → (-1.121,36.998)",0.07751847794615599,1999792.9678859576,"(-1.122,36.999)","(-1.121,36.998)",Juja,Juja,Kiambu,Kiambu
"(-1.156,37.055) → (-1.279,37.068)",13.757212795628,3548.1716126448177,"(-1.156,37.055)","(-1.279,37.068)",Juja,Kasarani,Kiambu,Nairobi
"(-1.196,36.741) → (-1.196,36.742)",0.034126695406606004,1484258.1149017785,"(-1.196,36.741)","(-1.196,36.742)",Kiambaa,Kiambaa,Kiambu,Kiambu
"(-1.176,36.852) → (-1.155,36.962)",12.395036331097,17016.74140758229,"(-1.176,36.852)","(-1.155,36.962)",Kiambu,Ruiru,Kiambu,Kiambu
"(-1.161,36.864) → (-1.144,36.947)",9.4894215093249,17002.0935965409,"(-1.161,36.864)","(-1.144,36.947)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.161,36.949) → (-1.171,36.848)",11.270948491039,17763.699176216625,"(-1.161,36.949)","(-1.171,36.848)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.163,36.866) → (-1.155,36.947)",8.993693978245199,17026.34939910717,"(-1.163,36.866)","(-1.155,36.947)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.164,36.955) → (-1.178,36.849)",11.920594927382,17725.586941074554,"(-1.164,36.955)","(-1.178,36.849)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.167,36.952) → (-1.179,36.867)",9.583972507856199,17759.64517745939,"(-1.167,36.952)","(-1.179,36.867)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.171,36.84) → (-1.156,36.947)",11.949420556636,16998.407499607307,"(-1.171,36.84)","(-1.156,36.947)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.172,36.846) → (-1.155,36.951)",11.78738393631,17007.823078572095,"(-1.172,36.846)","(-1.155,36.951)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.173,36.951) → (-1.186,36.85)",11.361896593236,17753.250877640658,"(-1.173,36.951)","(-1.186,36.85)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.173,36.963) → (-1.27,36.847)",16.787142716229,335415.9832240101,"(-1.173,36.963)","(-1.27,36.847)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.174,36.872) → (-1.172,36.949)",8.5711080458709,17028.628392838997,"(-1.174,36.872)","(-1.172,36.949)",Kiambu County,Kiambu County,Kiambu,Nairobi Area
"(-1.174,36.962) → (-1.269,36.849)",16.449477574817,335304.7073620495,"(-1.174,36.962)","(-1.269,36.849)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.175,36.961) → (-1.269,36.852)",15.989155766849999,335230.2959869364,"(-1.175,36.961)","(-1.269,36.852)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.177,36.854) → (-1.155,36.966)",12.672870087595001,17031.544090312036,"(-1.177,36.854)","(-1.155,36.966)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.177,36.959) → (-1.271,36.852)",15.827727066499,335947.2472446349,"(-1.177,36.959)","(-1.271,36.852)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.177,36.96) → (-1.269,36.855)",15.533730541840999,336023.9340088814,"(-1.177,36.96)","(-1.269,36.855)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.177,36.96) → (-1.27,36.851)",15.864835772329998,335883.79185766436,"(-1.177,36.96)","(-1.27,36.851)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.178,36.861) → (-1.156,36.964)",11.786711795183,17034.761700828396,"(-1.178,36.861)","(-1.156,36.964)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.178,36.958) → (-1.269,36.852)",15.629017989233,335826.290581329,"(-1.178,36.958)","(-1.269,36.852)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.178,36.96) → (-1.268,36.853)",15.468336932677,335781.3459155837,"(-1.178,36.96)","(-1.268,36.853)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.18,36.957) → (-1.269,36.853)",15.26260827863,335302.99052412255,"(-1.18,36.957)","(-1.269,36.853)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.181,36.859) → (-1.169,36.956)",10.819736194024,17002.180651652096,"(-1.181,36.859)","(-1.169,36.956)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.184,36.839) → (-1.162,36.959)",13.593151531893001,17038.650230248597,"(-1.184,36.839)","(-1.162,36.959)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.196,36.741)",0.046395238686966,2965639.4519927567,"(-1.196,36.741)","(-1.196,36.741)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.196,36.741) → (-1.197,36.741)",0.038395695147614,1482988.0762010163,"(-1.196,36.741)","(-1.197,36.741)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.197,36.742)",0.036923421224667505,2969649.3048832007,"(-1.197,36.742)","(-1.197,36.742)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.197,36.743) → (-1.198,36.744)",0.042428848467882,1485829.9062243833,"(-1.197,36.743)","(-1.198,36.744)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.198,36.739) → (-1.199,36.739)",0.066166837269931,1485096.156630635,"(-1.198,36.739)","(-1.199,36.739)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.198,36.74) → (-1.198,36.741)",0.061081367862229,1485294.9382222013,"(-1.198,36.74)","(-1.198,36.741)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.199,36.742) → (-1.199,36.743)",0.057200059009172,1485549.2552815785,"(-1.199,36.742)","(-1.199,36.743)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.218,36.758) → (-1.27,36.816)",8.6742294292047,462319.72559873556,"(-1.218,36.758)","(-1.27,36.816)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.274,36.672) → (-1.34,36.672)",7.327856939271999,3291.911572979448,"(-1.274,36.672)","(-1.34,36.672)",Nairobi District,Nairobi District,Kiambu,Kajiado
"(-1.276,36.681) → (-1.34,36.672)",7.2313236330617,3293.004042872469,"(-1.276,36.681)","(-1.34,36.672)",Nairobi District,Nairobi District,Kiambu,Kajiado
"(-1.277,36.682) → (-1.34,36.672)",7.139471396974901,3297.596834507224,"(-1.277,36.682)","(-1.34,36.672)",Nairobi District,Nairobi District,Kiambu,Kajiado
"(-1.283,36.686) → (-1.34,36.672)",6.5177083430878,3298.2198186710298,"(-1.283,36.686)","(-1.34,36.672)",Nairobi District,Nairobi District,Kiambu,Kajiado
"(-1.284,36.672) → (-1.34,36.672)",6.24928543307375,6586.62550079832,"(-1.284,36.672)","(-1.34,36.672)",Nairobi District,Nairobi District,Kiambu,Kajiado
"(-1.286,36.672) → (-1.35,36.662)",7.228375114467,3291.1810265197128,"(-1.286,36.672)","(-1.35,36.662)",Nairobi District,Nairobi District,Kiambu,Kajiado
"(-1.296,36.672) → (-1.351,36.683)",6.2274229045153,3297.03230584755,"(-1.296,36.672)","(-1.351,36.683)",Nairobi District,Nairobi District,Kiambu,Nairobi Area
"(-1.174,36.949) → (-1.187,36.848)",11.371306692295999,17740.85806322409,"(-1.174,36.949)","(-1.187,36.848)",Ruiru,Kiambu,Kiambu,Kiambu
"(-1.174,36.963) → (-1.271,36.848)",16.636128400769,335591.864057192,"(-1.174,36.963)","(-1.271,36.848)",Ruiru,Kamukunji,Kiambu,Nairobi
"(-1.122,36.999)",0.044465597018247004,2000922.0908729476,"(-1.122,36.999)","(-1.122,36.999)",Thika District,Thika District,Kiambu,Kiambu
"(-1.123,36.998) → (-1.122,36.998)",0.092361576179714,1998071.5695985958,"(-1.123,36.998)","(-1.122,36.998)",Thika District,Thika District,Kiambu,Kiambu
"(-1.123,36.998) → (-1.123,36.997)",0.093136422177351,1998744.893450747,"(-1.123,36.998)","(-1.123,36.997)",Thika District,Thika District,Kiambu,Kiambu
"(-1.123,36.999) → (-1.122,36.998)",0.0758828352398525,3995720.182865238,"(-1.123,36.999)","(-1.122,36.998)",Thika District,Thika District,Kiambu,Kiambu
"(-1.124,36.996) → (-1.123,36.996)",0.05048551901345,2001189.9162767427,"(-1.124,36.996)","(-1.123,36.996)",Thika District,Thika District,Kiambu,Kiambu
"(-1.124,36.997)",0.0689596580731695,4003900.2406422254,"(-1.124,36.997)","(-1.124,36.997)",Thika District,Thika District,Kiambu,Kiambu
"(-1.126,36.996) → (-1.125,36.996)",0.079524863766875,2001910.6974118203,"(-1.126,36.996)","(-1.125,36.996)",Thika District,Thika District,Kiambu,Kiambu
"(-1.138,37.006) → (-1.252,37.042)",13.289731385606999,3552.739835243325,"(-1.138,37.006)","(-1.252,37.042)",Thika District,Thika District,Kiambu,Nairobi Area
