,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(-0.642,37.588) → (-0.641,37.587)",0.08198349035338201,41308.850321826365,"(-0.642,37.588)","(-0.641,37.587)",Mbeere District,Mbeere District,Embu,Embu
"(-0.643,37.583) → (-0.642,37.583)",0.047253481972901995,41324.799868572714,"(-0.643,37.583)","(-0.642,37.583)",Mbeere District,Mbeere District,Embu,Embu
"(-0.643,37.594) → (-0.644,37.594)",0.09161503246009199,41419.974438318975,"(-0.643,37.594)","(-0.644,37.594)",Mbeere District,Mbeere District,Embu,Embu
"(-0.508,37.485) → (-0.506,37.486)",0.20361061903160002,219801.82001937326,"(-0.508,37.485)","(-0.506,37.486)",Meru South District,Meru South District,Embu,Embu
"(-0.509,37.483) → (-0.507,37.483)",0.27248027780809,219749.08594221924,"(-0.509,37.483)","(-0.507,37.483)",Meru South District,Meru South District,Embu,Embu
"(-0.509,37.484) → (-0.506,37.485)",0.30575417067115995,219235.09098327064,"(-0.509,37.484)","(-0.506,37.485)",Meru South District,Meru South District,Embu,Embu
"(-0.509,37.485) → (-0.508,37.485)",0.09604770443608,219244.1478057211,"(-0.509,37.485)","(-0.508,37.485)",Meru South District,Meru South District,Embu,Embu
"(-0.51,37.483) → (-0.507,37.484)",0.31062193713972,219157.57276335516,"(-0.51,37.483)","(-0.507,37.484)",Meru South District,Meru South District,Embu,Embu
"(-0.51,37.484) → (-0.506,37.486)",0.44328843638629994,219063.8623478326,"(-0.51,37.484)","(-0.506,37.486)",Meru South District,Meru South District,Embu,Embu
"(-0.512,37.482) → (-0.51,37.483)",0.26415439920523004,219159.5292523243,"(-0.512,37.482)","(-0.51,37.483)",Meru South District,Meru South District,Embu,Embu
"(-0.512,37.483) → (-0.509,37.484)",0.36010035574689003,219793.10590483312,"(-0.512,37.483)","(-0.509,37.484)",Meru South District,Meru South District,Embu,Embu
"(-0.514,37.483) → (-0.51,37.484)",0.37589792436208,219532.55307208316,"(-0.514,37.483)","(-0.51,37.484)",Meru South District,Meru South District,Embu,Embu
"(-0.52,37.463) → (-0.52,37.419)",4.8863022145234005,5333.791343585242,"(-0.52,37.463)","(-0.52,37.419)",Meru South District,Meru South District,Embu,Kirinyaga
"(-0.361,39.809) → (-0.36,39.809)",0.12207077184272,233927.77978687332,"(-0.361,39.809)","(-0.36,39.809)",Ijara District,Ijara District,Garissa,Garissa
"(-0.366,39.813) → (-0.365,39.813)",0.083156711677601,233380.6207438541,"(-0.366,39.813)","(-0.365,39.813)",Ijara District,Ijara District,Garissa,Garissa
"(-0.37,39.83) → (-0.369,39.83)",0.15415475279551002,233697.27574020287,"(-0.37,39.83)","(-0.369,39.83)",Ijara District,Ijara District,Garissa,Garissa
"(-0.371,39.81) → (-0.37,39.81)",0.12179945436936,233983.9163825495,"(-0.371,39.81)","(-0.37,39.81)",Ijara District,Ijara District,Garissa,Garissa
"(-0.372,39.82) → (-0.371,39.82)",0.19237547756134,233300.18360400738,"(-0.372,39.82)","(-0.371,39.82)",Ijara District,Ijara District,Garissa,Garissa
"(-0.378,39.814) → (-0.377,39.814)",0.09978488105415301,233198.3440606442,"(-0.378,39.814)","(-0.377,39.814)",Ijara District,Ijara District,Garissa,Garissa
"(-0.378,39.832)",0.10095664820961,233974.6400141931,"(-0.378,39.832)","(-0.378,39.832)",Ijara District,Ijara District,Garissa,Garissa
"(-0.383,39.829) → (-0.382,39.829)",0.15228403292962,233390.26193238818,"(-0.383,39.829)","(-0.382,39.829)",Ijara District,Ijara District,Garissa,Garissa
"(-0.391,39.823) → (-0.39,39.823)",0.10337738725172,233298.10087807124,"(-0.391,39.823)","(-0.39,39.823)",Ijara District,Ijara District,Garissa,Garissa
"(-0.455,39.617) → (-0.455,39.661)",4.8863492938092,5773.68561656469,"(-0.455,39.617)","(-0.455,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.457,39.661) → (-0.466,39.621)",4.4616340573755,16166.31972638113,"(-0.457,39.661)","(-0.466,39.621)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.458,39.661) → (-0.461,39.617)",4.9038614774628,16207.467553554288,"(-0.458,39.661)","(-0.461,39.617)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.458,39.661) → (-0.463,39.62)",4.5458062266063,16208.110129344304,"(-0.458,39.661)","(-0.463,39.62)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.459,39.661) → (-0.463,39.621)",4.404491690248,16166.987573333836,"(-0.459,39.661)","(-0.463,39.621)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.459,39.661) → (-0.472,39.627)",3.9691864600807,16160.60355967555,"(-0.459,39.661)","(-0.472,39.627)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.465,39.621)",4.4581719823184,16153.693386070425,"(-0.461,39.661)","(-0.465,39.621)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.469,39.624)",4.1417958275533,16204.221536747544,"(-0.461,39.661)","(-0.469,39.624)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.468,39.623) → (-0.457,39.661)",4.3628073863382,5788.381269126531,"(-0.468,39.623)","(-0.457,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.468,39.623) → (-0.461,39.661)",4.2175673413457,5781.519456375403,"(-0.468,39.623)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.469,39.624) → (-0.461,39.661)",4.1525921738155,5769.1762093108655,"(-0.469,39.624)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.471,39.626) → (-0.461,39.661)",4.000057036426701,11558.91763115803,"(-0.471,39.626)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.472,39.627) → (-0.461,39.661)",3.9158530345911,5773.924133333512,"(-0.472,39.627)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.453,34.725) → (-0.454,34.725)",0.12674167271767,74921.16212849968,"(-0.453,34.725)","(-0.454,34.725)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.457,34.727) → (-0.458,34.726)",0.07212005733259799,74727.98812296583,"(-0.457,34.727)","(-0.458,34.726)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.458,34.722) → (-0.458,34.723)",0.11284152567682,74731.07521143089,"(-0.458,34.722)","(-0.458,34.723)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.458,34.731)",0.10839935615540999,74701.56543401044,"(-0.458,34.731)","(-0.458,34.731)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.458,34.731) → (-0.458,34.732)",0.12767520965598,74918.19185469481,"(-0.458,34.731)","(-0.458,34.732)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.46,34.73) → (-0.461,34.73)",0.19908484991804998,74669.62350908063,"(-0.46,34.73)","(-0.461,34.73)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.461,34.727) → (-0.462,34.727)",0.079753208424024,74702.23231851234,"(-0.461,34.727)","(-0.462,34.727)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.462,34.728) → (-0.462,34.729)",0.15037612249708,74903.18730761873,"(-0.462,34.728)","(-0.462,34.729)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.465,34.737) → (-0.466,34.738)",0.14806310986500001,74829.38039251592,"(-0.465,34.737)","(-0.466,34.738)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.505,34.475) → (-0.544,34.48)",4.3591073835369,6359.671402012943,"(-0.505,34.475)","(-0.544,34.48)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.505,34.475) → (-0.544,34.481)",4.2964879434071,6367.219396039184,"(-0.505,34.475)","(-0.544,34.481)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.505,34.475) → (-0.549,34.469)",4.9281716563509,12697.148008463111,"(-0.505,34.475)","(-0.549,34.469)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.505,34.475) → (-0.549,34.475)",4.8862960265152005,31782.40631876993,"(-0.505,34.475)","(-0.549,34.475)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.543,34.217) → (-0.545,34.217)",0.21922061598713,67139.71559833796,"(-0.543,34.217)","(-0.545,34.217)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.547,34.201) → (-0.548,34.203)",0.18142171442232002,67297.12413730868,"(-0.547,34.201)","(-0.548,34.203)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.549,34.467) → (-0.505,34.475)",4.9714460371065,5333.791343585242,"(-0.549,34.467)","(-0.505,34.475)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.549,34.475) → (-0.505,34.475)",4.886296026515201,37270.00941654835,"(-0.549,34.475)","(-0.505,34.475)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.552,34.218) → (-0.552,34.217)",0.10179479253511999,67087.27763398636,"(-0.552,34.218)","(-0.552,34.217)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.555,34.216)",0.062645123038484,67115.97600804029,"(-0.555,34.216)","(-0.555,34.216)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.555,34.225) → (-0.556,34.225)",0.12888980441004,67310.6050438428,"(-0.555,34.225)","(-0.556,34.225)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.556,34.21)",0.024866759810273996,67230.81196413682,"(-0.556,34.21)","(-0.556,34.21)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.557,34.209) → (-0.556,34.21)",0.08154088383714399,67116.57517358616,"(-0.557,34.209)","(-0.556,34.21)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.561,34.218) → (-0.561,34.217)",0.07153596310741701,67313.27370044011,"(-0.561,34.218)","(-0.561,34.217)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.562,34.481) → (-0.505,34.475)",6.321025988044701,5315.883792865012,"(-0.562,34.481)","(-0.505,34.475)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.563,34.217) → (-0.564,34.218)",0.11347518055116,67142.48920762114,"(-0.563,34.217)","(-0.564,34.218)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.602,34.474)",0.0094323103178499,82690.84205238352,"(-0.602,34.474)","(-0.602,34.474)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.604,34.475) → (-0.604,34.473)",0.1491471552199,82658.18912538131,"(-0.604,34.475)","(-0.604,34.473)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.604,34.478) → (-0.604,34.477)",0.13662489014867998,82881.28617647658,"(-0.604,34.478)","(-0.604,34.477)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.607,34.474) → (-0.607,34.472)",0.18912859043006,82622.84499763061,"(-0.607,34.474)","(-0.607,34.472)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.609,34.472) → (-0.61,34.472)",0.06500967388844901,82658.9270411795,"(-0.609,34.472)","(-0.61,34.472)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.612,34.47) → (-0.612,34.469)",0.16595790610093,82687.42615151573,"(-0.612,34.47)","(-0.612,34.469)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.614,34.472) → (-0.614,34.471)",0.14413822268251003,82901.1755340187,"(-0.614,34.472)","(-0.614,34.471)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.614,34.472) → (-0.615,34.47)",0.28267208197054,82897.88888999067,"(-0.614,34.472)","(-0.615,34.47)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.615,34.472) → (-0.615,34.471)",0.070440213679291,82799.61792880487,"(-0.615,34.472)","(-0.615,34.471)",Suba District,Suba District,Homa Bay,Homa Bay
"(0.241,37.897)",0.098688017289881,159352.18479207382,"(0.241,37.897)","(0.241,37.897)",Meru North District,Meru North District,Isiolo,Isiolo
"(0.243,37.899)",0.045923628734743,158886.53606818244,"(0.243,37.899)","(0.243,37.899)",Meru North District,Meru North District,Isiolo,Isiolo
"(-1.34,36.672) → (-1.273,36.681)",7.554151692099,4450.507361468382,"(-1.34,36.672)","(-1.273,36.681)",Nairobi District,Nairobi District,Kajiado,Kiambu
"(-1.34,36.672) → (-1.273,36.684)",7.5664320827986,4452.450932891465,"(-1.34,36.672)","(-1.273,36.684)",Nairobi District,Nairobi District,Kajiado,Kiambu
"(-1.34,36.672) → (-1.274,36.682)",7.402253133761599,4452.4111848085695,"(-1.34,36.672)","(-1.274,36.682)",Nairobi District,Nairobi District,Kajiado,Kiambu
"(-1.34,36.672) → (-1.278,36.672)",6.920749066834401,4460.0292949181685,"(-1.34,36.672)","(-1.278,36.672)",Nairobi District,Nairobi District,Kajiado,Kiambu
"(-1.34,36.672) → (-1.28,36.688)",6.8944720782857,4454.170045714424,"(-1.34,36.672)","(-1.28,36.688)",Nairobi District,Nairobi District,Kajiado,Kiambu
"(-1.34,36.672) → (-1.284,36.684)",6.3587104188966,4464.428382573303,"(-1.34,36.672)","(-1.284,36.684)",Nairobi District,Nairobi District,Kajiado,Kiambu
"(-1.34,36.672) → (-1.285,36.672)",6.1879548964468,4453.986047064189,"(-1.34,36.672)","(-1.285,36.672)",Nairobi District,Nairobi District,Kajiado,Kiambu
"(-1.378,36.703) → (-1.337,36.778)",9.548000760393599,44333.657412907436,"(-1.378,36.703)","(-1.337,36.778)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.383,36.704) → (-1.346,36.766)",8.069940960737199,44299.03160720843,"(-1.383,36.704)","(-1.346,36.766)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.384,36.708) → (-1.353,36.762)",6.8672886080213,44393.81011145398,"(-1.384,36.708)","(-1.353,36.762)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.385,36.703) → (-1.365,36.754)",6.0970474121877,44446.499030793006,"(-1.385,36.703)","(-1.365,36.754)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.386,36.706) → (-1.345,36.769)",8.3423758866071,44437.59732653981,"(-1.386,36.706)","(-1.345,36.769)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.386,36.709) → (-1.348,36.781)",9.0340122774736,44448.26119654369,"(-1.386,36.709)","(-1.348,36.781)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.393,36.715) → (-1.338,36.787)",9.991057283595302,44335.48888095376,"(-1.393,36.715)","(-1.338,36.787)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.394,36.715) → (-1.352,36.771)",7.7443662545724,44317.981700640856,"(-1.394,36.715)","(-1.352,36.771)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.401,36.711) → (-1.353,36.762)",7.816729249111299,44318.37734128078,"(-1.401,36.711)","(-1.353,36.762)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.462,36.959) → (-1.528,36.931)",7.9861782080661,14352.325702857586,"(-1.462,36.959)","(-1.528,36.931)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.463,36.953) → (-1.521,36.936)",6.7098704577112995,14351.73281831794,"(-1.463,36.953)","(-1.521,36.936)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.464,36.963) → (-1.521,36.936)",7.0101494241756,14340.523720287008,"(-1.464,36.963)","(-1.521,36.936)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.468,36.954) → (-1.519,36.936)",6.032224850459301,14385.380343847306,"(-1.468,36.954)","(-1.519,36.936)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.468,36.965) → (-1.532,36.93)",8.097458536669,14346.786339316941,"(-1.468,36.965)","(-1.532,36.93)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.469,36.96) → (-1.525,36.933)",6.893687265355901,14388.83246176484,"(-1.469,36.96)","(-1.525,36.933)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.47,36.962) → (-1.518,36.936)",6.0716229583339,14346.658262160945,"(-1.47,36.962)","(-1.518,36.936)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.472,36.963) → (-1.531,36.929)",7.5401861936928,14388.262011828803,"(-1.472,36.963)","(-1.531,36.929)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.479,36.962) → (-1.516,36.936)",5.016053176300599,14371.205505847429,"(-1.479,36.962)","(-1.516,36.936)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.51,36.892) → (-1.466,36.955)",8.5181041041577,16989.630233681735,"(-1.51,36.892)","(-1.466,36.955)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.519,36.936) → (-1.467,36.955)",6.1819296110518005,16993.70730398089,"(-1.519,36.936)","(-1.467,36.955)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.527,36.914) → (-1.474,36.96)",7.8040834743268,16943.898119965947,"(-1.527,36.914)","(-1.474,36.96)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.53,36.931) → (-1.467,36.954)",7.4845432949817,16950.59156285767,"(-1.53,36.931)","(-1.467,36.954)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.534,36.913) → (-1.471,36.951)",8.222682381569001,16972.88926121636,"(-1.534,36.913)","(-1.471,36.951)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.536,36.927) → (-1.47,36.958)",8.0743328885076,16949.891345772052,"(-1.536,36.927)","(-1.47,36.958)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.545,36.902) → (-1.459,36.948)",10.833174891419,16993.033582935746,"(-1.545,36.902)","(-1.459,36.948)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.545,36.922) → (-1.472,36.96)",9.107555322869999,16944.04938350363,"(-1.545,36.922)","(-1.472,36.96)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.551,36.919) → (-1.471,36.96)",10.033183844924999,16936.6530144769,"(-1.551,36.919)","(-1.471,36.96)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.587,36.791)",0.069276641069514,673752.9453001668,"(-1.587,36.791)","(-1.587,36.791)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.589,36.791)",0.067730190851096,673726.2341458345,"(-1.589,36.791)","(-1.589,36.791)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.594,36.793)",0.055000872900335,672927.5681545513,"(-1.594,36.793)","(-1.594,36.793)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.603,36.8) → (-1.604,36.8)",0.084173039080783,673591.3008706663,"(-1.603,36.8)","(-1.604,36.8)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.604,36.797) → (-1.605,36.798)",0.06289742428819,672015.7651565829,"(-1.604,36.797)","(-1.605,36.798)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.604,36.803) → (-1.604,36.802)",0.059162214724364996,672043.5268047828,"(-1.604,36.803)","(-1.604,36.802)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.612,36.8) → (-1.613,36.8)",0.09281211137356551,1343562.2982215006,"(-1.612,36.8)","(-1.613,36.8)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.619,36.802)",0.060022445806730995,671490.9023622897,"(-1.619,36.802)","(-1.619,36.802)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(0.275,34.675)",0.046352807647346,392317.3916826166,"(0.275,34.675)","(0.275,34.675)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.277,34.675) → (0.278,34.676)",0.13411883342291,392798.58731829305,"(0.277,34.675)","(0.278,34.676)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.278,34.676) → (0.278,34.677)",0.11909446812376,391479.8142032373,"(0.278,34.676)","(0.278,34.677)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.278,34.677) → (0.279,34.677)",0.052413878913880996,391785.80969546107,"(0.278,34.677)","(0.279,34.677)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.279,34.679) → (0.279,34.678)",0.10461403033373,392704.34846709605,"(0.279,34.679)","(0.279,34.678)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.279,34.679) → (0.28,34.68)",0.12901063008305,391647.2801451982,"(0.279,34.679)","(0.28,34.68)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.279,34.68) → (0.279,34.679)",0.084008902674332,392783.01469072886,"(0.279,34.68)","(0.279,34.679)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.28,34.678)",0.07236361275371499,391801.9947619169,"(0.28,34.678)","(0.28,34.678)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.28,34.682) → (0.279,34.682)",0.049471098817510994,391650.7765043418,"(0.28,34.682)","(0.279,34.682)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.605,34.968) → (0.604,34.968)",0.21107551965131,73838.262771423,"(0.605,34.968)","(0.604,34.968)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.607,34.966) → (0.605,34.964)",0.23027583135939003,73738.21344584046,"(0.607,34.966)","(0.605,34.964)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.608,34.965) → (0.607,34.965)",0.12813378793646,73928.82885527452,"(0.608,34.965)","(0.607,34.965)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.608,34.967) → (0.606,34.967)",0.18553361732271,73925.89792284455,"(0.608,34.967)","(0.606,34.967)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.608,34.969) → (0.608,34.968)",0.07751742748059799,73741.25964571658,"(0.608,34.969)","(0.608,34.968)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.61,34.967) → (0.609,34.968)",0.12876578856360002,73680.62187319878,"(0.61,34.967)","(0.609,34.968)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.611,34.971) → (0.61,34.969)",0.13419610428637,73712.14072627522,"(0.611,34.971)","(0.61,34.969)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.619,34.974) → (0.617,34.974)",0.16919287119593,73911.09211149135,"(0.619,34.974)","(0.617,34.974)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.619,34.976) → (0.619,34.977)",0.036299683241722995,73712.7987778698,"(0.619,34.976)","(0.619,34.977)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.671,35.107) → (0.696,35.076)",4.4522356724845,3757.9876466440114,"(0.671,35.107)","(0.696,35.076)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.672,35.113) → (0.73,35.072)",7.922282489965499,3762.59699431207,"(0.672,35.113)","(0.73,35.072)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.695,35.06) → (0.695,35.051)",1.0286618905899,3751.6021749363263,"(0.695,35.06)","(0.695,35.051)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.784,35.153) → (0.769,35.123)",3.6418397520164003,3753.050686666783,"(0.784,35.153)","(0.769,35.123)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.793,35.165) → (0.931,35.07)",18.660318054647,4041.5799315952827,"(0.793,35.165)","(0.931,35.07)",Lugari District,Lugari District,Kakamega,Trans Nzoia
"(0.808,35.164) → (0.923,35.076)",16.070307545984,4041.746893333459,"(0.808,35.164)","(0.923,35.076)",Lugari District,Lugari District,Kakamega,Trans Nzoia
"(-0.374,35.267) → (-0.374,35.268)",0.13421164066718,310277.7725888445,"(-0.374,35.267)","(-0.374,35.268)",Nyando District,Nyando District,Kericho,Kericho
"(-0.376,35.264) → (-0.375,35.264)",0.076142170711624,309445.3398359568,"(-0.376,35.264)","(-0.375,35.264)",Nyando District,Nyando District,Kericho,Kericho
"(-0.378,35.262) → (-0.377,35.263)",0.14892909415137,309564.8181771525,"(-0.378,35.262)","(-0.377,35.263)",Nyando District,Nyando District,Kericho,Kericho
"(-0.378,35.263) → (-0.377,35.264)",0.21406823109098003,310339.9271861696,"(-0.378,35.263)","(-0.377,35.264)",Nyando District,Nyando District,Kericho,Kericho
"(-0.378,35.265) → (-0.376,35.266)",0.28214151520349,309972.0359968127,"(-0.378,35.265)","(-0.376,35.266)",Nyando District,Nyando District,Kericho,Kericho
"(-0.379,35.263) → (-0.378,35.263)",0.14561657697854002,309442.57734419557,"(-0.379,35.263)","(-0.378,35.263)",Nyando District,Nyando District,Kericho,Kericho
"(-0.382,35.26) → (-0.381,35.26)",0.0844615352937,309552.0302709611,"(-0.382,35.26)","(-0.381,35.26)",Nyando District,Nyando District,Kericho,Kericho
"(-0.382,35.261) → (-0.38,35.262)",0.28328281429388,310352.23120116926,"(-0.382,35.261)","(-0.38,35.262)",Nyando District,Nyando District,Kericho,Kericho
"(-0.384,35.257) → (-0.382,35.259)",0.30512476576872,309310.2616220526,"(-0.384,35.257)","(-0.382,35.259)",Nyando District,Nyando District,Kericho,Kericho
"(-1.143,36.942) → (-1.158,36.857)",9.5215500371681,26518.80869809606,"(-1.143,36.942)","(-1.158,36.857)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.146,36.953) → (-1.167,36.865)",9.9580390083358,26508.573609714924,"(-1.146,36.953)","(-1.167,36.865)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.148,36.95) → (-1.167,36.852)",11.107997167705,26517.713224650677,"(-1.148,36.95)","(-1.167,36.852)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.152,36.965) → (-1.171,36.852)",12.79497005676,26553.692931781312,"(-1.152,36.965)","(-1.171,36.852)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.155,36.962) → (-1.175,36.864)",11.145511425073,26497.0021613349,"(-1.155,36.962)","(-1.175,36.864)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.158,36.963) → (-1.178,36.848)",12.967268533411,26508.336961406574,"(-1.158,36.963)","(-1.178,36.848)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.16,36.959) → (-1.173,36.855)",11.662933324995,26585.20825748828,"(-1.16,36.959)","(-1.173,36.855)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.162,36.967) → (-1.243,36.885)",12.785398441513,191455.39011433296,"(-1.162,36.967)","(-1.243,36.885)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.164,36.966) → (-1.244,36.889)",12.357713971131,191371.81654314042,"(-1.164,36.966)","(-1.244,36.889)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.165,36.966) → (-1.243,36.887)",12.28533546427,191453.6809467685,"(-1.165,36.966)","(-1.243,36.887)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.167,36.949) → (-1.184,36.844)",11.784883897212,26586.26227849078,"(-1.167,36.949)","(-1.184,36.844)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.167,36.963) → (-1.242,36.886)",11.913798761949,191521.4000237601,"(-1.167,36.963)","(-1.242,36.886)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.169,36.962) → (-1.242,36.89)",11.365603202465,191781.2596814812,"(-1.169,36.962)","(-1.242,36.89)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.17,36.966) → (-1.243,36.891)",11.652300982832001,191529.31196572023,"(-1.17,36.966)","(-1.243,36.891)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.171,36.959) → (-1.24,36.885)",11.240708978089001,191970.420450652,"(-1.171,36.959)","(-1.24,36.885)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
