,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(0.625,34.631) → (0.624,34.632)",0.12701000160877002,264629.9450730667,"(0.625,34.631)","(0.624,34.632)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.627,34.637)",0.069097955293334,264472.6702185182,"(0.627,34.637)","(0.627,34.637)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.627,34.638) → (0.626,34.638)",0.061830760903645,264499.32305460394,"(0.627,34.638)","(0.626,34.638)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.629,34.636) → (0.628,34.636)",0.083329320017834,264714.44406783703,"(0.629,34.636)","(0.628,34.636)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.629,34.638) → (0.628,34.637)",0.10369121912460001,264167.92093030026,"(0.629,34.638)","(0.628,34.637)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.627,34.628) → (0.626,34.628)",0.097994552324748,264236.6943507628,"(0.627,34.628)","(0.626,34.628)",Kabuchai,Kabuchai,Bungoma,Bungoma
"(0.751,35.108) → (0.699,35.134)",6.5555499081521,2006.4915351776829,"(0.751,35.108)","(0.699,35.134)",Likuyani,Likuyani,Bungoma,Bungoma
"(0.763,35.144) → (0.747,35.125)",2.7257671091539,2298.3448493853457,"(0.763,35.144)","(0.747,35.125)",Likuyani,Likuyani,Bungoma,Bungoma
"(0.747,35.061) → (0.652,35.12)",12.430729721833,2005.6089438073257,"(0.747,35.061)","(0.652,35.12)",Lugari District,Lugari District,Bungoma,Kakamega
"(0.832,34.604)",0.0,10980.980947063319,"(0.832,34.604)","(0.832,34.604)",Mt Elgon,Mt Elgon,Bungoma,Bungoma
"(0.831,34.601) → (0.833,34.602)",0.23718382758096,10976.150765200093,"(0.831,34.601)","(0.833,34.602)",Teso District,Teso District,Bungoma,Bungoma
"(0.832,34.595) → (0.831,34.595)",0.15932557078403,10974.6695912284,"(0.832,34.595)","(0.831,34.595)",Teso District,Teso District,Bungoma,Bungoma
"(0.833,34.608)",0.0,10991.89510416068,"(0.833,34.608)","(0.833,34.608)",Teso District,Teso District,Bungoma,Bungoma
"(0.835,34.616)",0.0,10990.787482503656,"(0.835,34.616)","(0.835,34.616)",Teso District,Teso District,Bungoma,Bungoma
"(0.835,34.617) → (0.835,34.619)",0.16469610144592,10997.323411154644,"(0.835,34.617)","(0.835,34.619)",Teso District,Teso District,Bungoma,Bungoma
"(0.836,34.6)",0.0,10980.177306952704,"(0.836,34.6)","(0.836,34.6)",Teso District,Teso District,Bungoma,Bungoma
"(0.836,34.613)",0.0,11000.834966784338,"(0.836,34.613)","(0.836,34.613)",Teso District,Teso District,Bungoma,Bungoma
"(0.837,34.603) → (0.837,34.601)",0.21014978893023997,10981.68392937238,"(0.837,34.603)","(0.837,34.601)",Teso District,Teso District,Bungoma,Bungoma
"(0.837,34.623) → (0.836,34.623)",0.12971490601092,10978.122904876485,"(0.837,34.623)","(0.836,34.623)",Teso District,Teso District,Bungoma,Bungoma
"(0.393,34.143) → (0.392,34.144)",0.22572725295062,128269.53159426789,"(0.393,34.143)","(0.392,34.144)",Matayos,Matayos,Busia,Busia
"(0.394,34.145) → (0.396,34.144)",0.16641811467326,128397.02055225565,"(0.394,34.145)","(0.396,34.144)",Teso District,Teso District,Busia,Busia
"(0.395,34.145)",0.05328342688783,256513.8897980698,"(0.395,34.145)","(0.395,34.145)",Teso District,Teso District,Busia,Busia
"(0.396,34.145) → (0.397,34.145)",0.12428796152372001,128384.08235376363,"(0.396,34.145)","(0.397,34.145)",Teso District,Teso District,Busia,Busia
"(0.396,34.148) → (0.398,34.147)",0.19941292539867003,128260.14422340767,"(0.396,34.148)","(0.398,34.147)",Teso District,Teso District,Busia,Busia
"(0.399,34.148) → (0.398,34.147)",0.10771241957041999,128213.10993502832,"(0.399,34.148)","(0.398,34.147)",Teso District,Teso District,Busia,Busia
"(0.403,34.151) → (0.404,34.151)",0.11106446619831,128195.80824836895,"(0.403,34.151)","(0.404,34.151)",Teso District,Teso District,Busia,Busia
"(0.404,34.146)",0.062801803390387,128460.42894890276,"(0.404,34.146)","(0.404,34.146)",Teso District,Teso District,Busia,Busia
"(0.406,34.15) → (0.407,34.149)",0.1624515231114,128501.44765187286,"(0.406,34.15)","(0.407,34.149)",Teso District,Teso District,Busia,Busia
"(0.461,34.167) → (0.461,34.124)",4.8863450114527,3649.7954201938496,"(0.461,34.167)","(0.461,34.124)",Teso District,Teso District,Busia,Busia
"(0.475,34.154) → (0.461,34.124)",3.701911749958,1823.034815818671,"(0.475,34.154)","(0.461,34.124)",Teso District,Teso District,Busia,Busia
"(0.475,34.161) → (0.461,34.124)",4.39462076262,1826.797908829675,"(0.475,34.161)","(0.461,34.124)",Teso District,Teso District,Busia,Busia
"(0.479,34.167) → (0.461,34.124)",5.2627441408147,1824.1999882678372,"(0.479,34.167)","(0.461,34.124)",Teso District,Teso District,Busia,Busia
"(0.6,34.272) → (0.6,34.273)",0.04382274224196799,31011.39980055323,"(0.6,34.272)","(0.6,34.273)",Teso District,Teso District,Busia,Busia
"(0.603,34.271) → (0.603,34.269)",0.19372729626325,31040.23534397534,"(0.603,34.271)","(0.603,34.269)",Teso District,Teso District,Busia,Busia
"(0.603,34.275) → (0.603,34.273)",0.21672805616792,30995.774586113217,"(0.603,34.275)","(0.603,34.273)",Teso District,Teso District,Busia,Busia
"(0.603,34.276) → (0.604,34.275)",0.13872086020712,31001.34375131233,"(0.603,34.276)","(0.604,34.275)",Teso District,Teso District,Busia,Busia
"(0.603,34.278) → (0.603,34.277)",0.07115873005303999,31055.564450104474,"(0.603,34.278)","(0.603,34.277)",Teso District,Teso District,Busia,Busia
"(0.605,34.273) → (0.605,34.274)",0.094419925061258,31037.10750873125,"(0.605,34.273)","(0.605,34.274)",Teso District,Teso District,Busia,Busia
"(0.608,34.277) → (0.608,34.279)",0.15112045239806,31065.480803211583,"(0.608,34.277)","(0.608,34.279)",Teso District,Teso District,Busia,Busia
"(0.609,34.281) → (0.61,34.281)",0.13877441528869,31007.14521896943,"(0.609,34.281)","(0.61,34.281)",Teso District,Teso District,Busia,Busia
"(0.616,34.282)",0.0,30991.591868917407,"(0.616,34.282)","(0.616,34.282)",Teso District,Teso District,Busia,Busia
"(0.6,34.274) → (0.6,34.273)",0.083525396538023,31009.41463456419,"(0.6,34.274)","(0.6,34.273)",Teso North,Teso North,Busia,Busia
"(0.584,35.509) → (0.584,35.511)",0.19203599756395,36682.10200929987,"(0.584,35.509)","(0.584,35.511)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.585,35.504) → (0.586,35.507)",0.30715528575915,36606.53910163891,"(0.585,35.504)","(0.586,35.507)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.585,35.509) → (0.585,35.51)",0.11921077208264999,36611.479628773726,"(0.585,35.509)","(0.585,35.51)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.587,35.509) → (0.586,35.509)",0.1469940440131,36693.81497226404,"(0.587,35.509)","(0.586,35.509)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.013,35.539)",0.0,11951.073203117869,"(1.013,35.539)","(1.013,35.539)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.026,35.528)",0.0,11930.267923271656,"(1.026,35.528)","(1.026,35.528)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.038,35.54)",0.0,11922.647695454109,"(1.038,35.54)","(1.038,35.54)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.039,35.538)",0.0,23875.88948445549,"(1.039,35.538)","(1.039,35.538)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.041,35.542) → (1.041,35.544)",0.12745296148985,11941.361126446984,"(1.041,35.542)","(1.041,35.544)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.041,35.546)",0.0,11926.39930197545,"(1.041,35.546)","(1.041,35.546)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.041,35.549)",0.0,11924.256811363555,"(1.041,35.549)","(1.041,35.549)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.048,35.543)",0.0,11940.157829829554,"(1.048,35.543)","(1.048,35.543)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.564,35.514) → (0.566,35.514)",0.21382492992584,36618.057795667744,"(0.564,35.514)","(0.566,35.514)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.567,35.512) → (0.57,35.515)",0.4338593453462701,36629.93576441817,"(0.567,35.512)","(0.57,35.515)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.573,35.512) → (0.573,35.514)",0.14754408209095002,36660.3011044308,"(0.573,35.512)","(0.573,35.514)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.574,35.509) → (0.574,35.511)",0.15269556071321,36624.91035275919,"(0.574,35.509)","(0.574,35.511)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.58,35.51) → (0.581,35.51)",0.10797114399316,36663.99562982499,"(0.58,35.51)","(0.581,35.51)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.583,35.507) → (0.585,35.509)",0.22197061372222,36627.59093306171,"(0.583,35.507)","(0.585,35.509)",Keiyo North,Keiyo North,Elgeyo Marakwet,Elgeyo Marakwet
"(1.055,35.561)",0.0,11929.504218238226,"(1.055,35.561)","(1.055,35.561)",Marakwet East,Marakwet East,Elgeyo Marakwet,Elgeyo Marakwet
"(-0.507,37.485) → (-0.509,37.484)",0.23511155643113002,191601.70077733076,"(-0.507,37.485)","(-0.509,37.484)",Manyatta,Manyatta,Embu,Embu
"(-0.538,37.463) → (-0.549,37.419)",5.0366663716605,2297.0238679315253,"(-0.538,37.463)","(-0.549,37.419)",Mbeere District,Mbeere District,Embu,Kirinyaga
"(-0.63,37.591)",0.07805497377998101,40714.05366444436,"(-0.63,37.591)","(-0.63,37.591)",Mbeere District,Mbeere District,Embu,Embu
"(-0.631,37.592) → (-0.631,37.591)",0.034143122418055,40643.17573860741,"(-0.631,37.592)","(-0.631,37.591)",Mbeere District,Mbeere District,Embu,Embu
"(-0.631,37.604)",4.1636533993162e-07,40701.05740872516,"(-0.631,37.604)","(-0.631,37.604)",Mbeere District,Mbeere District,Embu,Embu
"(-0.64,37.588)",0.031121083008528998,40680.96726257474,"(-0.64,37.588)","(-0.64,37.588)",Mbeere District,Mbeere District,Embu,Embu
"(-0.641,37.589) → (-0.64,37.589)",0.11975141698542999,40622.69751638838,"(-0.641,37.589)","(-0.64,37.589)",Mbeere District,Mbeere District,Embu,Embu
"(-0.642,37.591) → (-0.641,37.592)",0.11391707873708,40676.8679585019,"(-0.642,37.591)","(-0.641,37.592)",Mbeere District,Mbeere District,Embu,Embu
"(-0.644,37.576)",0.04496443310921599,40637.59973403758,"(-0.644,37.576)","(-0.644,37.576)",Mbeere District,Mbeere District,Embu,Embu
"(-0.647,37.587) → (-0.647,37.586)",0.14659043716377,40629.99639877875,"(-0.647,37.587)","(-0.647,37.586)",Mbeere District,Mbeere District,Embu,Embu
"(-0.648,37.59)",0.046965310027894995,40617.21569643999,"(-0.648,37.59)","(-0.648,37.59)",Mbeere District,Mbeere District,Embu,Embu
"(-0.639,37.591) → (-0.64,37.59)",0.13801293557296,40640.574003417074,"(-0.639,37.591)","(-0.64,37.59)",Mbeere South,Mbeere South,Embu,Embu
"(-0.489,37.463) → (-0.501,37.419)",5.064787232033599,2298.1766456412633,"(-0.489,37.463)","(-0.501,37.419)",Meru South District,Meru South District,Embu,Embu
"(-0.506,37.485) → (-0.507,37.484)",0.12930377313725,191517.42132501956,"(-0.506,37.485)","(-0.507,37.484)",Meru South District,Meru South District,Embu,Embu
"(-0.507,37.485) → (-0.508,37.485)",0.048447896412581994,191772.81015983122,"(-0.507,37.485)","(-0.508,37.485)",Meru South District,Meru South District,Embu,Embu
"(-0.508,37.485) → (-0.509,37.485)",0.083831774725054,191491.5770535932,"(-0.508,37.485)","(-0.509,37.485)",Meru South District,Meru South District,Embu,Embu
"(-0.508,37.486) → (-0.508,37.485)",0.10931087485894,191551.83221399103,"(-0.508,37.486)","(-0.508,37.485)",Meru South District,Meru South District,Embu,Embu
"(-0.509,37.484) → (-0.51,37.484)",0.19693737369645,191886.85234346907,"(-0.509,37.484)","(-0.51,37.484)",Meru South District,Meru South District,Embu,Embu
"(-0.509,37.484) → (-0.511,37.484)",0.21877649734863003,191792.13650183353,"(-0.509,37.484)","(-0.511,37.484)",Meru South District,Meru South District,Embu,Embu
"(-0.51,37.463) → (-0.51,37.419)",4.8863097021934,2301.7653651253904,"(-0.51,37.463)","(-0.51,37.419)",Meru South District,Meru South District,Embu,Embu
"(-0.511,37.483) → (-0.512,37.482)",0.15101778438703,191948.12373937323,"(-0.511,37.483)","(-0.512,37.482)",Meru South District,Meru South District,Embu,Embu
"(-0.512,37.482) → (-0.514,37.482)",0.24404013050557996,191587.67845885584,"(-0.512,37.482)","(-0.514,37.482)",Meru South District,Meru South District,Embu,Embu
"(-0.513,37.482) → (-0.514,37.482)",0.10958747796832001,191613.96676765362,"(-0.513,37.482)","(-0.514,37.482)",Meru South District,Meru South District,Embu,Embu
"(-0.514,37.463) → (-0.554,37.406)",7.725868451103199,2300.629207847584,"(-0.514,37.463)","(-0.554,37.406)",Meru South District,Mbeere District,Embu,Kirinyaga
"(-0.52,37.463) → (-0.505,37.375)",9.907416080226001,2297.7466545090315,"(-0.52,37.463)","(-0.505,37.375)",Meru South District,Meru South District,Embu,Kirinyaga
"(-0.351,39.795)",0.06438158969155901,206084.92149488602,"(-0.351,39.795)","(-0.351,39.795)",Garissa Township,Garissa Township,Garissa,Garissa
"(-0.458,39.661) → (-0.466,39.621)",4.4878501328613,5800.5846198773015,"(-0.458,39.661)","(-0.466,39.621)",Garissa Township,Bura,Garissa,Tana River
"(-0.368,39.825)",0.08156265694847299,205994.27133759242,"(-0.368,39.825)","(-0.368,39.825)",Ijara District,Ijara District,Garissa,Garissa
"(-0.371,39.811) → (-0.372,39.811)",0.07097910940385001,206457.53065569673,"(-0.371,39.811)","(-0.372,39.811)",Ijara District,Ijara District,Garissa,Garissa
"(-0.372,39.801) → (-0.373,39.801)",0.098433910141119,206289.7523036667,"(-0.372,39.801)","(-0.373,39.801)",Ijara District,Ijara District,Garissa,Garissa
"(-0.377,39.817)",0.040382460323078,205966.47349119344,"(-0.377,39.817)","(-0.377,39.817)",Ijara District,Ijara District,Garissa,Garissa
"(-0.379,39.812) → (-0.38,39.812)",0.11273412416419,206268.9650786151,"(-0.379,39.812)","(-0.38,39.812)",Ijara District,Ijara District,Garissa,Garissa
"(-0.384,39.832) → (-0.385,39.832)",0.1137092886139,206069.83922583328,"(-0.384,39.832)","(-0.385,39.832)",Ijara District,Ijara District,Garissa,Garissa
"(-0.387,39.83) → (-0.388,39.83)",0.067155344450715,206098.11467450022,"(-0.387,39.83)","(-0.388,39.83)",Ijara District,Ijara District,Garissa,Garissa
"(-0.391,39.822)",0.019670457577361,206391.62773957668,"(-0.391,39.822)","(-0.391,39.822)",Ijara District,Ijara District,Garissa,Garissa
"(-0.391,39.825) → (-0.392,39.825)",0.1166683440954,206031.28335430982,"(-0.391,39.825)","(-0.392,39.825)",Ijara District,Ijara District,Garissa,Garissa
"(-0.457,39.661) → (-0.472,39.628)",4.0590505369491,5805.76481633914,"(-0.457,39.661)","(-0.472,39.628)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.458,39.661) → (-0.47,39.625)",4.1762088690978,5800.160105666047,"(-0.458,39.661)","(-0.47,39.625)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.461,39.617)",4.8863450114534,5806.349905520093,"(-0.461,39.661)","(-0.461,39.617)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.465,39.621)",4.4642858483427,5800.955962691723,"(-0.461,39.661)","(-0.465,39.621)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.467,39.622)",4.3189576939796,5797.250714303374,"(-0.461,39.661)","(-0.467,39.622)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.469,39.624)",4.1525921738155,5798.033128461178,"(-0.461,39.661)","(-0.469,39.624)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.47,39.625)",4.0744954277261005,5809.2173500783665,"(-0.461,39.661)","(-0.47,39.625)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.472,39.627)",3.8840966412783,5811.072291424284,"(-0.461,39.661)","(-0.472,39.627)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.466,39.624) → (-0.461,39.661)",4.1079880259151,6453.543247998095,"(-0.466,39.624)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.467,39.622) → (-0.456,39.661)",4.4387329920986,6463.672536333688,"(-0.467,39.622)","(-0.456,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.467,39.623) → (-0.461,39.661)",4.2723034869306,6466.864597257049,"(-0.467,39.623)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.467,39.625) → (-0.458,39.661)",4.029381958398201,6455.573934096803,"(-0.467,39.625)","(-0.458,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.469,39.624) → (-0.461,39.661)",4.1675090500148,6454.414237343575,"(-0.469,39.624)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.469,39.627) → (-0.461,39.661)",3.7875695352399,6456.782004420693,"(-0.469,39.627)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.473,39.629) → (-0.461,39.661)",3.7953547457807004,6457.667958468143,"(-0.473,39.629)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.61,34.468)",0.028262697443807005,73364.62685895128,"(-0.61,34.468)","(-0.61,34.468)",Homa Bay Town,Homa Bay Town,Homa Bay,Homa Bay
"(-0.463,34.735)",0.08552384268733,77304.64660075473,"(-0.463,34.735)","(-0.463,34.735)",Kasipul,Kasipul,Homa Bay,Homa Bay
"(-0.457,34.724) → (-0.456,34.725)",0.08624285684517,77284.52636356569,"(-0.457,34.724)","(-0.456,34.725)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.457,34.728)",0.019616405209206,77373.68330706061,"(-0.457,34.728)","(-0.457,34.728)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.46,34.724) → (-0.459,34.725)",0.096556073705063,77270.64276232224,"(-0.46,34.724)","(-0.459,34.725)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.46,34.726) → (-0.459,34.726)",0.11276267809838,77419.69537620162,"(-0.46,34.726)","(-0.459,34.726)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.461,34.73) → (-0.461,34.731)",0.044502071949859,77381.48081633382,"(-0.461,34.73)","(-0.461,34.731)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.462,34.728)",0.06902117535987201,77298.98908117203,"(-0.462,34.728)","(-0.462,34.728)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.463,34.726) → (-0.462,34.726)",0.09166317276880599,77260.21549439528,"(-0.463,34.726)","(-0.462,34.726)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.464,34.73) → (-0.463,34.731)",0.15918675247357,77444.41626118276,"(-0.464,34.73)","(-0.463,34.731)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.464,34.732)",0.012252303767191003,77309.59550279094,"(-0.464,34.732)","(-0.464,34.732)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.557,34.212) → (-0.557,34.213)",0.12965841551771,61872.90261202455,"(-0.557,34.212)","(-0.557,34.213)",Suba,Suba,Homa Bay,Homa Bay
"(-0.505,34.475) → (-0.549,34.475)",4.8862960265152,43065.14922357811,"(-0.505,34.475)","(-0.549,34.475)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.535,34.237)",1.1051940612683001e-14,61964.985067502574,"(-0.535,34.237)","(-0.535,34.237)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.548,34.223)",0.054902913078573,61928.158040950824,"(-0.548,34.223)","(-0.548,34.223)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.549,34.466) → (-0.505,34.475)",4.983063771770099,3070.0004558467917,"(-0.549,34.466)","(-0.505,34.475)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.549,34.475) → (-0.505,34.475)",4.8862960265152005,27586.546449073212,"(-0.549,34.475)","(-0.505,34.475)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.552,34.219) → (-0.551,34.22)",0.23557120509774,61984.771108525696,"(-0.552,34.219)","(-0.551,34.22)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.554,34.22)",0.1087154689297,61845.686703585896,"(-0.554,34.22)","(-0.554,34.22)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.555,34.223) → (-0.554,34.223)",0.13922616491151002,61837.34095256931,"(-0.555,34.223)","(-0.554,34.223)",Suba District,Suba District,Homa Bay,Homa Bay
