,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(0.55,35.817) → (0.548,35.818)",0.27269078953862996,57336.9351732106,"(0.55,35.817)","(0.548,35.818)",Nandi North District,Nandi North District,Baringo,Baringo
"(0.55,35.838) → (0.549,35.838)",0.10978096414574001,57465.1050986534,"(0.55,35.838)","(0.549,35.838)",Nandi North District,Nandi North District,Baringo,Baringo
"(0.551,35.82) → (0.55,35.821)",0.14762249193902,57482.852454904256,"(0.551,35.82)","(0.55,35.821)",Nandi North District,Nandi North District,Baringo,Baringo
"(0.557,35.829) → (0.555,35.829)",0.21431267904820003,57305.27328020724,"(0.557,35.829)","(0.555,35.829)",Nandi North District,Nandi North District,Baringo,Baringo
"(0.561,35.83) → (0.559,35.83)",0.22661236323705,57323.418350192245,"(0.561,35.83)","(0.559,35.83)",Nandi North District,Nandi North District,Baringo,Baringo
"(0.574,35.845) → (0.572,35.844)",0.24034218951435,57422.02353541293,"(0.574,35.845)","(0.572,35.844)",Nandi North District,Nandi North District,Baringo,Baringo
"(-0.751,35.28) → (-0.751,35.278)",0.25160005601718,131200.9666403902,"(-0.751,35.28)","(-0.751,35.278)",Bomet Central,Bomet Central,Bomet,Bomet
"(-0.74,35.276) → (-0.741,35.274)",0.27971483613629,131533.34331020518,"(-0.74,35.276)","(-0.741,35.274)",Central Kisii,Central Kisii,Bomet,Bomet
"(-0.741,35.278) → (-0.741,35.275)",0.23025566824384,131206.00317664092,"(-0.741,35.278)","(-0.741,35.275)",Central Kisii,Central Kisii,Bomet,Bomet
"(-0.741,35.286) → (-0.741,35.283)",0.38349589678210994,131199.45264388935,"(-0.741,35.286)","(-0.741,35.283)",Central Kisii,Central Kisii,Bomet,Bomet
"(-0.743,35.271) → (-0.744,35.271)",0.078844068802117,131394.15343341682,"(-0.743,35.271)","(-0.744,35.271)",Central Kisii,Central Kisii,Bomet,Bomet
"(-0.743,35.273) → (-0.744,35.273)",0.18745306861078,131276.03853075393,"(-0.743,35.273)","(-0.744,35.273)",Central Kisii,Central Kisii,Bomet,Bomet
"(-0.744,35.281) → (-0.743,35.279)",0.31110962548539,131522.06522633636,"(-0.744,35.281)","(-0.743,35.279)",Central Kisii,Central Kisii,Bomet,Bomet
"(-0.745,35.278) → (-0.746,35.277)",0.15818685217293,131492.7334760912,"(-0.745,35.278)","(-0.746,35.277)",Central Kisii,Central Kisii,Bomet,Bomet
"(-0.746,35.28) → (-0.747,35.279)",0.15984840412319,131127.00330527086,"(-0.746,35.28)","(-0.747,35.279)",Central Kisii,Central Kisii,Bomet,Bomet
"(-0.748,35.278) → (-0.749,35.276)",0.30109460796640003,131168.5231954259,"(-0.748,35.278)","(-0.749,35.276)",Central Kisii,Central Kisii,Bomet,Bomet
"(0.622,34.635) → (0.623,34.635)",0.10953359417745,286928.2266624683,"(0.622,34.635)","(0.623,34.635)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.623,34.629) → (0.625,34.629)",0.20288457242069,287086.7581603953,"(0.623,34.629)","(0.625,34.629)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.623,34.631) → (0.624,34.631)",0.14810434213804,287728.5065949406,"(0.623,34.631)","(0.624,34.631)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.623,34.634) → (0.625,34.634)",0.21842959449982996,287019.07925692335,"(0.623,34.634)","(0.625,34.634)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.624,34.632) → (0.626,34.632)",0.22654034677914,287101.09184223606,"(0.624,34.632)","(0.626,34.632)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.625,34.634) → (0.627,34.634)",0.23175047922169,287792.6894624706,"(0.625,34.634)","(0.627,34.634)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.625,34.636) → (0.626,34.636)",0.12311947227928,287254.3411307334,"(0.625,34.636)","(0.626,34.636)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.625,34.636) → (0.627,34.636)",0.20919539252912,287817.3678317086,"(0.625,34.636)","(0.627,34.636)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.63,34.638) → (0.631,34.637)",0.18076862835801003,287512.796663989,"(0.63,34.638)","(0.631,34.637)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.625,34.628) → (0.627,34.627)",0.23246009287723002,287090.07104271714,"(0.625,34.628)","(0.627,34.627)",Kabuchai,Kabuchai,Bungoma,Bungoma
"(0.686,35.117) → (0.713,35.098)",3.6922630052231002,2895.025926481181,"(0.686,35.117)","(0.713,35.098)",Likuyani,Likuyani,Bungoma,Bungoma
"(0.834,34.601)",0.0,12625.529734931817,"(0.834,34.601)","(0.834,34.601)",Mt Elgon,Mt Elgon,Bungoma,Bungoma
"(0.83,34.59)",0.0,12653.606592550608,"(0.83,34.59)","(0.83,34.59)",Teso District,Teso District,Bungoma,Bungoma
"(0.83,34.603) → (0.83,34.604)",0.19350458807198997,12644.120189424726,"(0.83,34.603)","(0.83,34.604)",Teso District,Teso District,Bungoma,Bungoma
"(0.83,34.613)",0.0,12656.429200450388,"(0.83,34.613)","(0.83,34.613)",Teso District,Teso District,Bungoma,Bungoma
"(0.831,34.592) → (0.831,34.594)",0.13959970224794,12632.75393768211,"(0.831,34.592)","(0.831,34.594)",Teso District,Teso District,Bungoma,Bungoma
"(0.833,34.586) → (0.833,34.585)",0.14512832910759,12625.384042347918,"(0.833,34.586)","(0.833,34.585)",Teso District,Teso District,Bungoma,Bungoma
"(0.834,34.588) → (0.834,34.59)",0.19160730410323001,12622.407687209232,"(0.834,34.588)","(0.834,34.59)",Teso District,Teso District,Bungoma,Bungoma
"(0.834,34.619) → (0.834,34.617)",0.22992873472823003,12657.51449568018,"(0.834,34.619)","(0.834,34.617)",Teso District,Teso District,Bungoma,Bungoma
"(0.836,34.602) → (0.836,34.6)",0.19942789937660999,12626.014403145955,"(0.836,34.602)","(0.836,34.6)",Teso District,Teso District,Bungoma,Bungoma
"(0.836,34.604) → (0.836,34.605)",0.12971637453825,12618.41220896569,"(0.836,34.604)","(0.836,34.605)",Teso District,Teso District,Bungoma,Bungoma
"(0.397,34.148) → (0.396,34.148)",0.05497327320479,137473.52281443274,"(0.397,34.148)","(0.396,34.148)",Matayos,Matayos,Busia,Busia
"(0.453,34.132) → (0.461,34.167)",4.0636384417725,3377.5302475613785,"(0.453,34.132)","(0.461,34.167)",Matayos,Matayos,Busia,Busia
"(0.391,34.141) → (0.393,34.143)",0.24060635078086,137478.8001412612,"(0.391,34.141)","(0.393,34.143)",Teso District,Teso District,Busia,Busia
"(0.393,34.143) → (0.393,34.144)",0.040361780811191,137439.5282884343,"(0.393,34.143)","(0.393,34.144)",Teso District,Teso District,Busia,Busia
"(0.394,34.14) → (0.391,34.141)",0.29563630449315004,137821.79000232654,"(0.394,34.14)","(0.391,34.141)",Teso District,Teso District,Busia,Busia
"(0.395,34.148) → (0.396,34.148)",0.14989377671723,137675.94562943676,"(0.395,34.148)","(0.396,34.148)",Teso District,Teso District,Busia,Busia
"(0.398,34.144) → (0.397,34.145)",0.044196541329064004,137552.18379915648,"(0.398,34.144)","(0.397,34.145)",Teso District,Teso District,Busia,Busia
"(0.4,34.148) → (0.4,34.147)",0.071908457794115,137471.93643562906,"(0.4,34.148)","(0.4,34.147)",Teso District,Teso District,Busia,Busia
"(0.402,34.146) → (0.402,34.145)",0.10018235834024002,137779.23866219915,"(0.402,34.146)","(0.402,34.145)",Teso District,Teso District,Busia,Busia
"(0.406,34.149) → (0.404,34.149)",0.22689936861472,137396.0233836105,"(0.406,34.149)","(0.404,34.149)",Teso District,Teso District,Busia,Busia
"(0.406,34.154) → (0.407,34.154)",0.15591298831957998,137809.97272719705,"(0.406,34.154)","(0.407,34.154)",Teso District,Teso District,Busia,Busia
"(0.461,34.124) → (0.461,34.167)",4.8863450114527,6760.163394190883,"(0.461,34.124)","(0.461,34.167)",Teso District,Teso District,Busia,Busia
"(0.461,34.124) → (0.469,34.159)",4.0954403555099,3377.4912724752394,"(0.461,34.124)","(0.469,34.159)",Teso District,Teso District,Busia,Busia
"(0.461,34.124) → (0.47,34.167)",4.9714925152217,3386.086680373042,"(0.461,34.124)","(0.47,34.167)",Teso District,Teso District,Busia,Busia
"(0.461,34.124) → (0.472,34.157)",3.9094949636622,3379.4628368321573,"(0.461,34.124)","(0.472,34.157)",Teso District,Teso District,Busia,Busia
"(0.461,34.124) → (0.472,34.167)",5.036724496405,3385.041254058125,"(0.461,34.124)","(0.472,34.167)",Teso District,Teso District,Busia,Busia
"(0.461,34.134) → (0.475,34.159)",3.1949131988524,3376.695050081451,"(0.461,34.134)","(0.475,34.159)",Teso District,Teso District,Busia,Busia
"(0.461,34.137) → (0.503,34.194)",7.867579444198,3375.6261960290385,"(0.461,34.137)","(0.503,34.194)",Teso District,Teso District,Busia,Busia
"(0.602,34.276) → (0.602,34.278)",0.23408217790573999,31103.984234838998,"(0.602,34.276)","(0.602,34.278)",Teso District,Teso District,Busia,Busia
"(0.602,34.279)",0.0,31113.8329614648,"(0.602,34.279)","(0.602,34.279)",Teso District,Teso District,Busia,Busia
"(0.604,34.275) → (0.605,34.275)",0.10307333227239,31197.694908116566,"(0.604,34.275)","(0.605,34.275)",Teso District,Teso District,Busia,Busia
"(0.604,34.277) → (0.604,34.276)",0.087645417989455,31167.353587945032,"(0.604,34.277)","(0.604,34.276)",Teso District,Teso District,Busia,Busia
"(0.605,34.279) → (0.604,34.277)",0.27503116581008,31190.73726953558,"(0.605,34.279)","(0.604,34.277)",Teso District,Teso District,Busia,Busia
"(0.605,34.28) → (0.605,34.279)",0.11470017548957001,31121.169582093276,"(0.605,34.28)","(0.605,34.279)",Teso District,Teso District,Busia,Busia
"(0.608,34.282) → (0.609,34.281)",0.12035104780600998,31139.33613938202,"(0.608,34.282)","(0.609,34.281)",Teso District,Teso District,Busia,Busia
"(0.61,34.281)",0.024189239285892002,31200.37012629446,"(0.61,34.281)","(0.61,34.281)",Teso District,Teso District,Busia,Busia
"(0.611,34.285) → (0.611,34.284)",0.17430985642907001,31122.723401385254,"(0.611,34.285)","(0.611,34.284)",Teso District,Teso District,Busia,Busia
"(0.602,34.276) → (0.602,34.275)",0.14806767904192,31121.5287096727,"(0.602,34.276)","(0.602,34.275)",Teso North,Teso North,Busia,Busia
"(0.582,35.509)",0.081098416856918,43642.8533112494,"(0.582,35.509)","(0.582,35.509)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.584,35.51) → (0.583,35.507)",0.36721624238385,43610.13428390758,"(0.584,35.51)","(0.583,35.507)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.588,35.511) → (0.586,35.507)",0.40734273925811,43545.512477270044,"(0.588,35.511)","(0.586,35.507)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.594,35.512) → (0.592,35.51)",0.27152648342618,43652.58861174449,"(0.594,35.512)","(0.592,35.51)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.605,35.509) → (0.604,35.507)",0.25759640614169,43570.93157487174,"(0.605,35.509)","(0.604,35.507)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.665,35.486) → (0.582,35.359)",16.771361590643,2821.496955514418,"(0.665,35.486)","(0.582,35.359)",Lugari District,Lugari District,Elegeyo-Marakwet,Uasin Gishu
"(1.027,35.541) → (1.027,35.54)",0.18264368750427,14496.443529276758,"(1.027,35.541)","(1.027,35.54)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.029,35.55) → (1.029,35.548)",0.15760372994726,14507.319660249106,"(1.029,35.55)","(1.029,35.548)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.03,35.538) → (1.03,35.536)",0.15634285265707001,14483.4121578521,"(1.03,35.538)","(1.03,35.536)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.033,35.535) → (1.033,35.533)",0.1495625246842,14511.800058741606,"(1.033,35.535)","(1.033,35.533)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.035,35.546) → (1.035,35.544)",0.12857123329016001,14474.962596322453,"(1.035,35.546)","(1.035,35.544)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.039,35.548) → (1.039,35.546)",0.20357083125219,14466.969411553022,"(1.039,35.548)","(1.039,35.546)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.04,35.549) → (1.04,35.547)",0.12745300780241,14471.55021463479,"(1.04,35.549)","(1.04,35.547)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.041,35.55) → (1.041,35.548)",0.23545526539476,14510.555771217005,"(1.041,35.55)","(1.041,35.548)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.564,35.512) → (0.563,35.51)",0.29901464812563,43521.46631308867,"(0.564,35.512)","(0.563,35.51)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.573,35.514) → (0.573,35.513)",0.09506284836628301,43535.24689569299,"(0.573,35.514)","(0.573,35.513)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.575,35.513) → (0.574,35.511)",0.19773847741803002,43656.331843381,"(0.575,35.513)","(0.574,35.511)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.579,35.509) → (0.576,35.507)",0.38034721663652005,43547.68661976774,"(0.579,35.509)","(0.576,35.507)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.051,35.547)",0.0,14475.685302969885,"(1.051,35.547)","(1.051,35.547)",West Potok,West Potok,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.557,35.516) → (0.558,35.515)",0.19389310587769001,43546.014977487765,"(0.557,35.516)","(0.558,35.515)",Keiyo North,Keiyo North,Elgeyo Marakwet,Elgeyo Marakwet
"(1.024,35.533) → (1.024,35.532)",0.12527494999633,14475.129632405906,"(1.024,35.533)","(1.024,35.532)",Marakwet East,Marakwet East,Elgeyo Marakwet,Elgeyo Marakwet
"(-0.513,37.483) → (-0.51,37.484)",0.33090153625040003,213186.49253060034,"(-0.513,37.483)","(-0.51,37.484)",Manyatta,Manyatta,Embu,Embu
"(-0.549,37.463) → (-0.559,37.409)",6.1186659734468,4664.208437108569,"(-0.549,37.463)","(-0.559,37.409)",Manyatta,Mwea,Embu,Kirinyaga
"(-0.535,37.463) → (-0.525,37.388)",8.485849071574401,4663.055069160098,"(-0.535,37.463)","(-0.525,37.388)",Mbeere District,Meru South District,Embu,Kirinyaga
"(-0.537,37.463) → (-0.537,37.419)",4.8862885920915,4675.623526281035,"(-0.537,37.463)","(-0.537,37.419)",Mbeere District,Mbeere District,Embu,Kirinyaga
"(-0.541,37.463) → (-0.585,37.581)",14.011442142517,2655.292228939552,"(-0.541,37.463)","(-0.585,37.581)",Mbeere District,Mbeere District,Embu,Embu
"(-0.544,37.463) → (-0.533,37.404)",6.7480329882908,4671.076248322511,"(-0.544,37.463)","(-0.533,37.404)",Mbeere District,Mbeere District,Embu,Kirinyaga
"(-0.549,37.463) → (-0.564,37.61)",16.368806302669,2657.681313700739,"(-0.549,37.463)","(-0.564,37.61)",Mbeere District,Mbeere District,Embu,Embu
"(-0.549,37.463) → (-0.603,37.629)",19.374394131679,2653.743142659116,"(-0.549,37.463)","(-0.603,37.629)",Mbeere District,Mbeere District,Embu,Embu
"(-0.549,37.463) → (-0.51,37.419)",6.573857296864199,4674.580779413601,"(-0.549,37.463)","(-0.51,37.419)",Mbeere District,Meru South District,Embu,Embu
"(-0.549,37.463) → (-0.542,37.39)",8.1844210930795,4666.877250863455,"(-0.549,37.463)","(-0.542,37.39)",Mbeere District,Mbeere District,Embu,Kirinyaga
"(-0.549,37.463) → (-0.547,37.413)",5.6245323065976,4664.387486512518,"(-0.549,37.463)","(-0.547,37.413)",Mbeere District,Mbeere District,Embu,Kirinyaga
"(-0.549,37.463) → (-0.547,37.414)",5.5277059583208,4661.579032611529,"(-0.549,37.463)","(-0.547,37.414)",Mbeere District,Mbeere District,Embu,Kirinyaga
"(-0.549,37.463) → (-0.549,37.419)",4.886278899881201,4676.024463372296,"(-0.549,37.463)","(-0.549,37.419)",Mbeere District,Mbeere District,Embu,Kirinyaga
"(-0.623,37.608) → (-0.623,37.609)",0.12481426278276,43280.17031974317,"(-0.623,37.608)","(-0.623,37.609)",Mbeere District,Mbeere District,Embu,Embu
"(-0.636,37.586) → (-0.636,37.585)",0.11585816384433,43185.79448719349,"(-0.636,37.586)","(-0.636,37.585)",Mbeere District,Mbeere District,Embu,Embu
"(-0.636,37.594) → (-0.638,37.595)",0.2387664796161,43293.536841912464,"(-0.636,37.594)","(-0.638,37.595)",Mbeere District,Mbeere District,Embu,Embu
"(-0.638,37.589) → (-0.638,37.59)",0.093170739410089,43183.63841236199,"(-0.638,37.589)","(-0.638,37.59)",Mbeere District,Mbeere District,Embu,Embu
"(-0.638,37.59) → (-0.637,37.59)",0.15332466384669,43173.45814032712,"(-0.638,37.59)","(-0.637,37.59)",Mbeere District,Mbeere District,Embu,Embu
"(-0.638,37.6) → (-0.637,37.6)",0.16072411407010997,43289.82471746407,"(-0.638,37.6)","(-0.637,37.6)",Mbeere District,Mbeere District,Embu,Embu
"(-0.64,37.59) → (-0.641,37.591)",0.11738619995848,43208.84627092544,"(-0.64,37.59)","(-0.641,37.591)",Mbeere District,Mbeere District,Embu,Embu
"(-0.64,37.592)",0.06687377263513901,43159.79207779985,"(-0.64,37.592)","(-0.64,37.592)",Mbeere District,Mbeere District,Embu,Embu
"(-0.645,37.586)",0.015174332498591998,43247.723195675666,"(-0.645,37.586)","(-0.645,37.586)",Mbeere District,Mbeere District,Embu,Embu
"(-0.64,37.593) → (-0.642,37.594)",0.20016597793039,43184.136736677625,"(-0.64,37.593)","(-0.642,37.594)",Mbeere South,Mbeere South,Embu,Embu
"(-0.508,37.486) → (-0.507,37.486)",0.15916623068473998,213133.7756610935,"(-0.508,37.486)","(-0.507,37.486)",Meru South District,Meru South District,Embu,Embu
"(-0.509,37.484) → (-0.507,37.485)",0.22415159017554998,213066.31061126146,"(-0.509,37.484)","(-0.507,37.485)",Meru South District,Meru South District,Embu,Embu
"(-0.509,37.485) → (-0.507,37.485)",0.25954469318007,213500.3988672927,"(-0.509,37.485)","(-0.507,37.485)",Meru South District,Meru South District,Embu,Embu
"(-0.51,37.485) → (-0.506,37.485)",0.38499391397988,213726.5664206889,"(-0.51,37.485)","(-0.506,37.485)",Meru South District,Meru South District,Embu,Embu
"(-0.511,37.483) → (-0.509,37.483)",0.20368136125945002,213184.03246028238,"(-0.511,37.483)","(-0.509,37.483)",Meru South District,Meru South District,Embu,Embu
"(-0.511,37.483) → (-0.509,37.484)",0.24190786548978999,213194.67632318425,"(-0.511,37.483)","(-0.509,37.484)",Meru South District,Meru South District,Embu,Embu
"(-0.511,37.484) → (-0.509,37.483)",0.22605383709175003,213708.24083053492,"(-0.511,37.484)","(-0.509,37.483)",Meru South District,Meru South District,Embu,Embu
"(-0.512,37.481) → (-0.509,37.482)",0.3482282720582,213308.4757248107,"(-0.512,37.481)","(-0.509,37.482)",Meru South District,Meru South District,Embu,Embu
"(-0.515,37.482) → (-0.511,37.483)",0.42886641592903,213660.58010733547,"(-0.515,37.482)","(-0.511,37.483)",Meru South District,Meru South District,Embu,Embu
"(-0.348,39.815) → (-0.347,39.815)",0.07494308562753099,221590.10945608042,"(-0.348,39.815)","(-0.347,39.815)",Garissa Township,Garissa Township,Garissa,Garissa
"(-0.458,39.661) → (-0.465,39.622)",4.3370376760302,15761.8078219531,"(-0.458,39.661)","(-0.465,39.622)",Garissa Township,Bura,Garissa,Tana River
"(-0.339,39.821) → (-0.338,39.821)",0.08641965550691498,221916.3896940117,"(-0.339,39.821)","(-0.338,39.821)",Ijara District,Ijara District,Garissa,Garissa
"(-0.362,39.8) → (-0.361,39.8)",0.10842948272787,222151.47256590278,"(-0.362,39.8)","(-0.361,39.8)",Ijara District,Ijara District,Garissa,Garissa
"(-0.364,39.812) → (-0.363,39.812)",0.12545999302164,221465.19007519085,"(-0.364,39.812)","(-0.363,39.812)",Ijara District,Ijara District,Garissa,Garissa
"(-0.365,39.809) → (-0.363,39.809)",0.12717825291925,221716.9011164526,"(-0.365,39.809)","(-0.363,39.809)",Ijara District,Ijara District,Garissa,Garissa
"(-0.372,39.806) → (-0.371,39.806)",0.07762727180488901,221598.61584629733,"(-0.372,39.806)","(-0.371,39.806)",Ijara District,Ijara District,Garissa,Garissa
"(-0.372,39.81) → (-0.371,39.81)",0.15908927503309,221587.55241203622,"(-0.372,39.81)","(-0.371,39.81)",Ijara District,Ijara District,Garissa,Garissa
"(-0.38,39.812) → (-0.379,39.812)",0.15458334196808998,222132.42459771366,"(-0.38,39.812)","(-0.379,39.812)",Ijara District,Ijara District,Garissa,Garissa
"(-0.381,39.825) → (-0.379,39.825)",0.1237886318033,221535.31453570092,"(-0.381,39.825)","(-0.379,39.825)",Ijara District,Ijara District,Garissa,Garissa
"(-0.39,39.804) → (-0.389,39.804)",0.07150629433531401,222082.88513231341,"(-0.39,39.804)","(-0.389,39.804)",Ijara District,Ijara District,Garissa,Garissa
"(-0.456,39.661) → (-0.461,39.619)",4.6214903374295995,15785.016287434693,"(-0.456,39.661)","(-0.461,39.619)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.458,39.661) → (-0.464,39.62)",4.6156499645253,15801.737841740862,"(-0.458,39.661)","(-0.464,39.62)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.46,39.661) → (-0.466,39.623)",4.2065899189076,15757.910233713439,"(-0.46,39.661)","(-0.466,39.623)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.617) → (-0.461,39.661)",4.8863450114534,14361.732659149038,"(-0.461,39.617)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.465,39.623)",4.245657768825,15752.922248135514,"(-0.461,39.661)","(-0.465,39.623)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.466,39.621)",4.4387315803907,15796.859185604584,"(-0.461,39.661)","(-0.466,39.621)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.467,39.623)",4.279420373771701,15762.412885456097,"(-0.461,39.661)","(-0.467,39.623)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.467,39.624)",4.1175067984450004,15761.625938217783,"(-0.461,39.661)","(-0.467,39.624)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.466,39.621) → (-0.461,39.661)",4.409925573604999,4787.57235217889,"(-0.466,39.621)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.467,39.622) → (-0.453,39.661)",4.5754574688449,4796.54482437451,"(-0.467,39.622)","(-0.453,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.467,39.622) → (-0.461,39.661)",4.3189576939796,9580.607451477197,"(-0.467,39.622)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.469,39.62) → (-0.457,39.661)",4.7472470433779,4782.137111041138,"(-0.469,39.62)","(-0.457,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.47,39.625) → (-0.457,39.661)",4.236532150468101,4784.779302673255,"(-0.47,39.625)","(-0.457,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.505,34.475) → (-0.553,34.478)",5.3530943339853,7398.399589896351,"(-0.505,34.475)","(-0.553,34.478)",Homa Bay Town,Homa Bay Town,Homa Bay,Homa Bay
"(-0.607,34.471) → (-0.607,34.469)",0.22558822158419,82065.94327705682,"(-0.607,34.471)","(-0.607,34.469)",Homa Bay Town,Homa Bay Town,Homa Bay,Homa Bay
"(-0.46,34.722) → (-0.461,34.722)",0.11976196986204,79170.91735057565,"(-0.46,34.722)","(-0.461,34.722)",Kasipul,Kasipul,Homa Bay,Homa Bay
"(-0.457,34.724) → (-0.457,34.725)",0.070513683782013,79346.97891952914,"(-0.457,34.724)","(-0.457,34.725)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.459,34.716) → (-0.46,34.716)",0.16037324443476,79126.28547596639,"(-0.459,34.716)","(-0.46,34.716)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.46,34.724) → (-0.461,34.725)",0.07661528472321001,79173.95655985473,"(-0.46,34.724)","(-0.461,34.725)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.46,34.731) → (-0.461,34.731)",0.09960797082321601,79371.48421017284,"(-0.46,34.731)","(-0.461,34.731)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
