,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(0.405,34.144)",0.019087427042906998,140662.83950440347,"(0.405,34.144)","(0.405,34.144)",Teso District,Teso District,Busia,Busia
"(0.461,34.167) → (0.461,34.124)",4.8863450114527,4239.6105852205255,"(0.461,34.167)","(0.461,34.124)",Teso District,Teso District,Busia,Busia
"(0.461,34.167) → (0.461,34.144)",2.6311088523231,2117.67378117817,"(0.461,34.167)","(0.461,34.144)",Teso District,Teso District,Busia,Busia
"(0.505,34.2) → (0.461,34.124)",9.848685646073301,2116.868765123342,"(0.505,34.2)","(0.461,34.124)",Teso District,Teso District,Busia,Busia
"(0.599,34.269)",0.0,35481.02486200406,"(0.599,34.269)","(0.599,34.269)",Teso District,Teso District,Busia,Busia
"(0.602,34.275) → (0.602,34.276)",0.07528816680821201,35480.71624602157,"(0.602,34.275)","(0.602,34.276)",Teso District,Teso District,Busia,Busia
"(0.603,34.276) → (0.603,34.275)",0.14967020153734,35482.745437307974,"(0.603,34.276)","(0.603,34.275)",Teso District,Teso District,Busia,Busia
"(0.604,34.276)",0.0,35504.873225409065,"(0.604,34.276)","(0.604,34.276)",Teso District,Teso District,Busia,Busia
"(0.605,34.275)",0.0,35467.537045840145,"(0.605,34.275)","(0.605,34.275)",Teso District,Teso District,Busia,Busia
"(0.605,34.28) → (0.606,34.276)",0.43704404378147,35566.23048972389,"(0.605,34.28)","(0.606,34.276)",Teso District,Teso District,Busia,Busia
"(0.607,34.277)",0.0,35539.27708838007,"(0.607,34.277)","(0.607,34.277)",Teso District,Teso District,Busia,Busia
"(0.608,34.277) → (0.608,34.278)",0.082710916464522,35483.27357681219,"(0.608,34.277)","(0.608,34.278)",Teso District,Teso District,Busia,Busia
"(0.609,34.28) → (0.609,34.279)",0.10906752940119001,35528.90026989162,"(0.609,34.28)","(0.609,34.279)",Teso District,Teso District,Busia,Busia
"(0.6,34.276)",0.035536257680545,35494.19837720156,"(0.6,34.276)","(0.6,34.276)",Teso North,Teso North,Busia,Busia
"(0.583,35.509) → (0.583,35.51)",0.07912387502118598,44513.926536676554,"(0.583,35.509)","(0.583,35.51)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.583,35.51) → (0.584,35.511)",0.10396222642899001,44617.99635760407,"(0.583,35.51)","(0.584,35.511)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.585,35.509) → (0.586,35.509)",0.10265135322564999,44494.18498768685,"(0.585,35.509)","(0.586,35.509)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.593,35.505) → (0.593,35.507)",0.20719880151931,44571.16542867035,"(0.593,35.505)","(0.593,35.507)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.595,35.509) → (0.595,35.51)",0.18616515894522,44541.02339313705,"(0.595,35.509)","(0.595,35.51)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.016,35.544)",0.0,13898.065292718682,"(1.016,35.544)","(1.016,35.544)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.027,35.541)",0.0,13883.477920779724,"(1.027,35.541)","(1.027,35.541)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.033,35.538) → (1.033,35.539)",0.13324661496305001,13865.64857111918,"(1.033,35.538)","(1.033,35.539)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.035,35.54) → (1.035,35.541)",0.16285686284472,13864.649253794465,"(1.035,35.54)","(1.035,35.541)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.038,35.555)",0.0,13887.532826202574,"(1.038,35.555)","(1.038,35.555)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.044,35.552)",0.0,13874.088974343409,"(1.044,35.552)","(1.044,35.552)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.045,35.546) → (1.047,35.546)",0.12856253586342,13865.442192281385,"(1.045,35.546)","(1.047,35.546)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.053,35.53)",0.0,13864.769850355191,"(1.053,35.53)","(1.053,35.53)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.564,35.511) → (0.564,35.512)",0.061333891807524,44584.18319420653,"(0.564,35.511)","(0.564,35.512)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.57,35.51) → (0.569,35.512)",0.18771249542177,44510.71835368021,"(0.57,35.51)","(0.569,35.512)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.577,35.509) → (0.576,35.511)",0.21255811302342,44511.10551382041,"(0.577,35.509)","(0.576,35.511)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.578,35.509) → (0.578,35.51)",0.043879937977706,44513.263983289515,"(0.578,35.509)","(0.578,35.51)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.051,35.557) → (1.051,35.558)",0.12745254243265,13859.499273543392,"(1.051,35.557)","(1.051,35.558)",West Potok,West Potok,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.572,35.508) → (0.572,35.509)",0.09360595733234199,44527.631747975836,"(0.572,35.508)","(0.572,35.509)",Keiyo North,Keiyo North,Elgeyo Marakwet,Elgeyo Marakwet
"(1.042,35.52) → (1.04,35.52)",0.16992613435864,13869.917609109169,"(1.042,35.52)","(1.04,35.52)",Marakwet East,Marakwet East,Elgeyo Marakwet,Elgeyo Marakwet
"(-0.509,37.483) → (-0.51,37.483)",0.08194185252154901,214244.2604750004,"(-0.509,37.483)","(-0.51,37.483)",Manyatta,Manyatta,Embu,Embu
"(-0.628,37.595) → (-0.629,37.595)",0.11759441215699,45230.31547723941,"(-0.628,37.595)","(-0.629,37.595)",Mbeere District,Mbeere District,Embu,Embu
"(-0.63,37.595) → (-0.631,37.594)",0.09790740839742801,45260.71676932777,"(-0.63,37.595)","(-0.631,37.594)",Mbeere District,Mbeere District,Embu,Embu
"(-0.632,37.603) → (-0.632,37.602)",0.17142043044546998,45304.57394599802,"(-0.632,37.603)","(-0.632,37.602)",Mbeere District,Mbeere District,Embu,Embu
"(-0.638,37.581)",0.016020524907333,45291.34583954653,"(-0.638,37.581)","(-0.638,37.581)",Mbeere District,Mbeere District,Embu,Embu
"(-0.638,37.597)",0.10714460975692,45229.92206136984,"(-0.638,37.597)","(-0.638,37.597)",Mbeere District,Mbeere District,Embu,Embu
"(-0.639,37.589) → (-0.639,37.59)",0.04754319535023999,45233.18208215248,"(-0.639,37.589)","(-0.639,37.59)",Mbeere District,Mbeere District,Embu,Embu
"(-0.639,37.597) → (-0.638,37.596)",0.073583638943583,45213.121549426854,"(-0.639,37.597)","(-0.638,37.596)",Mbeere District,Mbeere District,Embu,Embu
"(-0.642,37.587) → (-0.642,37.586)",0.10085454809967,45232.508823234944,"(-0.642,37.587)","(-0.642,37.586)",Mbeere District,Mbeere District,Embu,Embu
"(-0.644,37.599)",0.058169763056364,45338.9334621255,"(-0.644,37.599)","(-0.644,37.599)",Mbeere District,Mbeere District,Embu,Embu
"(-0.641,37.591) → (-0.642,37.592)",0.062441303429247,45247.1087421083,"(-0.641,37.591)","(-0.642,37.592)",Mbeere South,Mbeere South,Embu,Embu
"(-0.506,37.487) → (-0.507,37.486)",0.11926670919097,214516.35720013196,"(-0.506,37.487)","(-0.507,37.486)",Meru South District,Meru South District,Embu,Embu
"(-0.507,37.484) → (-0.508,37.484)",0.1842720088047,214453.7223497963,"(-0.507,37.484)","(-0.508,37.484)",Meru South District,Meru South District,Embu,Embu
"(-0.507,37.486) → (-0.508,37.486)",0.11348410309232,214164.74466254702,"(-0.507,37.486)","(-0.508,37.486)",Meru South District,Meru South District,Embu,Embu
"(-0.508,37.485) → (-0.509,37.485)",0.150117513252584,428261.6497042979,"(-0.508,37.485)","(-0.509,37.485)",Meru South District,Meru South District,Embu,Embu
"(-0.509,37.482) → (-0.51,37.483)",0.14898980606853,214162.8818453554,"(-0.509,37.482)","(-0.51,37.483)",Meru South District,Meru South District,Embu,Embu
"(-0.509,37.486) → (-0.51,37.485)",0.098522061172636,214175.1301170842,"(-0.509,37.486)","(-0.51,37.485)",Meru South District,Meru South District,Embu,Embu
"(-0.511,37.484) → (-0.512,37.484)",0.1304265305541,214308.69424346014,"(-0.511,37.484)","(-0.512,37.484)",Meru South District,Meru South District,Embu,Embu
"(-0.512,37.481) → (-0.513,37.481)",0.065840848554866,214679.04890193697,"(-0.512,37.481)","(-0.513,37.481)",Meru South District,Meru South District,Embu,Embu
"(-0.364,39.829)",0.020669618684744,208208.6479131114,"(-0.364,39.829)","(-0.364,39.829)",Garissa Township,Garissa Township,Garissa,Garissa
"(-0.461,39.661) → (-0.472,39.628)",3.8629909524635,4156.978188320903,"(-0.461,39.661)","(-0.472,39.628)",Garissa Township,Bura,Garissa,Tana River
"(-0.372,39.812)",0.06689045833722701,208131.37219164317,"(-0.372,39.812)","(-0.372,39.812)",Ijara District,Ijara District,Garissa,Garissa
"(-0.374,39.814) → (-0.375,39.814)",0.06360520836919499,208412.20890300165,"(-0.374,39.814)","(-0.375,39.814)",Ijara District,Ijara District,Garissa,Garissa
"(-0.375,39.812) → (-0.376,39.812)",0.059204609884775,208473.07922677003,"(-0.375,39.812)","(-0.376,39.812)",Ijara District,Ijara District,Garissa,Garissa
"(-0.38,39.817) → (-0.381,39.817)",0.061983232280588,208141.46507087527,"(-0.38,39.817)","(-0.381,39.817)",Ijara District,Ijara District,Garissa,Garissa
"(-0.38,39.834)",0.043594768039639,208052.25278353752,"(-0.38,39.834)","(-0.38,39.834)",Ijara District,Ijara District,Garissa,Garissa
"(-0.387,39.814)",0.049751459234734,208129.56185307022,"(-0.387,39.814)","(-0.387,39.814)",Ijara District,Ijara District,Garissa,Garissa
"(-0.388,39.818)",0.0129502473551,208631.1876362294,"(-0.388,39.818)","(-0.388,39.818)",Ijara District,Ijara District,Garissa,Garissa
"(-0.388,39.828)",0.049089682747255,208144.56313244897,"(-0.388,39.828)","(-0.388,39.828)",Ijara District,Ijara District,Garissa,Garissa
"(-0.388,39.829) → (-0.389,39.829)",0.1148257606844,208271.26647652683,"(-0.388,39.829)","(-0.389,39.829)",Ijara District,Ijara District,Garissa,Garissa
"(-0.461,39.617) → (-0.461,39.661)",4.8863450114534,12386.994465726884,"(-0.461,39.617)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.454,39.617)",4.946882848225,4158.2283957686295,"(-0.461,39.661)","(-0.454,39.617)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.467,39.623)",4.2723034869306,4162.2576770174865,"(-0.461,39.661)","(-0.467,39.623)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.468,39.624)",4.1865203866565,4155.69870719422,"(-0.461,39.661)","(-0.468,39.624)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.469,39.624)",4.1525921738155,4155.435344198674,"(-0.461,39.661)","(-0.469,39.624)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.471,39.626)",3.9688860629699,4165.414381679374,"(-0.461,39.661)","(-0.471,39.626)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.472,39.627)",3.916858723972,8309.492543071403,"(-0.461,39.661)","(-0.472,39.627)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.474,39.629)",3.7864420443733002,4155.399199984508,"(-0.461,39.661)","(-0.474,39.629)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.464,39.62) → (-0.461,39.661)",4.5722070161590995,12403.107076200904,"(-0.464,39.62)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.465,39.62) → (-0.461,39.661)",4.5261054124183,12394.71925661803,"(-0.465,39.62)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.465,39.621) → (-0.461,39.661)",4.4642858483427,12387.178838752003,"(-0.465,39.621)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.467,39.622) → (-0.459,39.661)",4.3968640651749,12406.729614186737,"(-0.467,39.622)","(-0.459,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.469,39.624) → (-0.461,39.661)",4.1390495543177,12381.685229966719,"(-0.469,39.624)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.469,39.625) → (-0.461,39.661)",4.1104977723218,12386.393814438354,"(-0.469,39.625)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.47,39.625) → (-0.461,39.661)",4.0798277004176,12386.286076876899,"(-0.47,39.625)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.605,34.469) → (-0.606,34.471)",0.18431398764246,83659.1860399582,"(-0.605,34.469)","(-0.606,34.471)",Homa Bay Town,Homa Bay Town,Homa Bay,Homa Bay
"(-0.461,34.728)",0.052762906243888,78662.8180251494,"(-0.461,34.728)","(-0.461,34.728)",Kasipul,Kasipul,Homa Bay,Homa Bay
"(-0.458,34.725)",0.028244485702398996,78686.47579685254,"(-0.458,34.725)","(-0.458,34.725)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.458,34.726) → (-0.459,34.725)",0.15044659935101,78637.4358340339,"(-0.458,34.726)","(-0.459,34.725)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.458,34.728)",0.068632435628965,78603.73075024033,"(-0.458,34.728)","(-0.458,34.728)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.461,34.725)",0.067783678205937,78633.62266714414,"(-0.461,34.725)","(-0.461,34.725)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.461,34.726)",0.090078410594013,78638.60630536756,"(-0.461,34.726)","(-0.461,34.726)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.461,34.73) → (-0.46,34.73)",0.032806455261748,78822.4567610097,"(-0.461,34.73)","(-0.46,34.73)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.461,34.73)",0.083256906440111,78762.72219586936,"(-0.461,34.73)","(-0.461,34.73)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.461,34.734) → (-0.461,34.733)",0.18953787107097,78632.93870739915,"(-0.461,34.734)","(-0.461,34.733)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.462,34.73) → (-0.462,34.729)",0.066008663351513,78739.72492246253,"(-0.462,34.73)","(-0.462,34.729)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.548,34.228) → (-0.547,34.228)",0.16693404071683998,68789.99482788726,"(-0.548,34.228)","(-0.547,34.228)",Suba,Suba,Homa Bay,Homa Bay
"(-0.505,34.475) → (-0.549,34.475)",4.8862960265152,38781.296545048914,"(-0.505,34.475)","(-0.549,34.475)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.532,34.23) → (-0.532,34.231)",0.11452022092357,68929.59760452119,"(-0.532,34.23)","(-0.532,34.231)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.535,34.228) → (-0.534,34.229)",0.08530545066474901,68857.24928432824,"(-0.535,34.228)","(-0.534,34.229)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.545,34.231) → (-0.544,34.231)",0.04016185696433701,68764.46372467229,"(-0.545,34.231)","(-0.544,34.231)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.548,34.232)",0.012724893916661002,68767.79830811602,"(-0.548,34.232)","(-0.548,34.232)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.549,34.225)",0.022060312704265003,68768.82187578129,"(-0.549,34.225)","(-0.549,34.225)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.549,34.467) → (-0.505,34.475)",4.9635911865772995,5074.671926281659,"(-0.549,34.467)","(-0.505,34.475)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.549,34.468) → (-0.505,34.475)",4.9468305724808,5074.381715365697,"(-0.549,34.468)","(-0.505,34.475)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.549,34.475) → (-0.505,34.475)",4.886296026515201,35552.03247669351,"(-0.549,34.475)","(-0.505,34.475)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.55,34.213)",0.0,68877.36021295282,"(-0.55,34.213)","(-0.55,34.213)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.551,34.234) → (-0.552,34.233)",0.13814450644161,68738.32348636362,"(-0.551,34.234)","(-0.552,34.233)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.551,34.234) → (-0.552,34.234)",0.11947335489955001,68810.68335690202,"(-0.551,34.234)","(-0.552,34.234)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.554,34.226)",0.040662594460706004,68763.86560743595,"(-0.554,34.226)","(-0.554,34.226)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.556,34.475) → (-0.505,34.475)",5.5843331831918,5074.425853011841,"(-0.556,34.475)","(-0.505,34.475)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.604,34.471) → (-0.605,34.472)",0.13910182532513,83632.19166698829,"(-0.604,34.471)","(-0.605,34.472)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.604,34.482) → (-0.603,34.483)",0.14344794236428,83740.97777576934,"(-0.604,34.482)","(-0.603,34.483)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.606,34.475) → (-0.605,34.476)",0.083884507821832,83627.40889968823,"(-0.606,34.475)","(-0.605,34.476)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.61,34.47) → (-0.611,34.47)",0.08265823216611501,83596.34576232369,"(-0.61,34.47)","(-0.611,34.47)",Suba District,Suba District,Homa Bay,Homa Bay
