,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(0.833,34.612) → (0.835,34.612)",0.14576263348539,11564.455325216022,"(0.833,34.612)","(0.835,34.612)",Teso District,Teso District,Bungoma,Bungoma
"(0.833,34.625)",0.0,11585.179643669917,"(0.833,34.625)","(0.833,34.625)",Teso District,Teso District,Bungoma,Bungoma
"(0.834,34.598)",0.0,11565.207691569965,"(0.834,34.598)","(0.834,34.598)",Teso District,Teso District,Bungoma,Bungoma
"(0.836,34.595)",0.0,11564.755701533457,"(0.836,34.595)","(0.836,34.595)",Teso District,Teso District,Bungoma,Bungoma
"(0.837,34.609)",0.047436715822264997,11564.710883259006,"(0.837,34.609)","(0.837,34.609)",Teso District,Teso District,Bungoma,Bungoma
"(0.391,34.147) → (0.39,34.147)",0.13628031102295,126425.12396487583,"(0.391,34.147)","(0.39,34.147)",Matayos,Matayos,Busia,Busia
"(0.461,34.124) → (0.468,34.161)",4.1865203866565,3311.229185574218,"(0.461,34.124)","(0.468,34.161)",Matayos,Matayos,Busia,Busia
"(0.389,34.146) → (0.387,34.146)",0.22611483392811998,126371.58250210197,"(0.389,34.146)","(0.387,34.146)",Teso District,Teso District,Busia,Busia
"(0.393,34.142) → (0.393,34.143)",0.13330254096753,126659.89236477471,"(0.393,34.142)","(0.393,34.143)",Teso District,Teso District,Busia,Busia
"(0.395,34.142) → (0.394,34.143)",0.19817276626760003,126379.80405029387,"(0.395,34.142)","(0.394,34.143)",Teso District,Teso District,Busia,Busia
"(0.395,34.146) → (0.394,34.146)",0.16448728324142,126374.37513464753,"(0.395,34.146)","(0.394,34.146)",Teso District,Teso District,Busia,Busia
"(0.395,34.15) → (0.396,34.15)",0.15025874211445,126409.87330225039,"(0.395,34.15)","(0.396,34.15)",Teso District,Teso District,Busia,Busia
"(0.397,34.142) → (0.396,34.142)",0.10073556323676999,126564.75378062841,"(0.397,34.142)","(0.396,34.142)",Teso District,Teso District,Busia,Busia
"(0.397,34.147) → (0.398,34.147)",0.0675772298992,126374.86489020525,"(0.397,34.147)","(0.398,34.147)",Teso District,Teso District,Busia,Busia
"(0.402,34.148) → (0.401,34.149)",0.22779945554785996,126598.04927858608,"(0.402,34.148)","(0.401,34.149)",Teso District,Teso District,Busia,Busia
"(0.402,34.149)",0.088503667656265,126670.15401242427,"(0.402,34.149)","(0.402,34.149)",Teso District,Teso District,Busia,Busia
"(0.461,34.124) → (0.461,34.167)",4.8863450114527,19886.326076044043,"(0.461,34.124)","(0.461,34.167)",Teso District,Teso District,Busia,Busia
"(0.461,34.124) → (0.47,34.167)",4.9714925152217,3309.9000114155087,"(0.461,34.124)","(0.47,34.167)",Teso District,Teso District,Busia,Busia
"(0.461,34.124) → (0.481,34.174)",6.0341753943488,3309.9128387147484,"(0.461,34.124)","(0.481,34.174)",Teso District,Teso District,Busia,Busia
"(0.461,34.141) → (0.461,34.167)",2.9318070068746,3310.04220138037,"(0.461,34.141)","(0.461,34.167)",Teso District,Teso District,Busia,Busia
"(0.598,34.27) → (0.598,34.271)",0.11869402671432001,26279.227790749515,"(0.598,34.27)","(0.598,34.271)",Teso District,Teso District,Busia,Busia
"(0.601,34.27)",0.07595184031529299,26341.316344016286,"(0.601,34.27)","(0.601,34.27)",Teso District,Teso District,Busia,Busia
"(0.601,34.271) → (0.602,34.27)",0.18241390555832998,26280.937478429685,"(0.601,34.271)","(0.602,34.27)",Teso District,Teso District,Busia,Busia
"(0.603,34.27) → (0.603,34.271)",0.089246264102677,26279.80852437133,"(0.603,34.27)","(0.603,34.271)",Teso District,Teso District,Busia,Busia
"(0.605,34.275) → (0.604,34.275)",0.11222945858286001,26287.190440575265,"(0.605,34.275)","(0.604,34.275)",Teso District,Teso District,Busia,Busia
"(0.605,34.276) → (0.606,34.277)",0.07964676702999901,26326.322017856815,"(0.605,34.276)","(0.606,34.277)",Teso District,Teso District,Busia,Busia
"(0.61,34.285)",0.039089811368144,26279.910370036378,"(0.61,34.285)","(0.61,34.285)",Teso District,Teso District,Busia,Busia
"(0.611,34.278)",0.05369479074443401,26339.182413501596,"(0.611,34.278)","(0.611,34.278)",Teso District,Teso District,Busia,Busia
"(0.618,34.286)",0.09336725330360302,26319.398151288777,"(0.618,34.286)","(0.618,34.286)",Teso District,Teso District,Busia,Busia
"(0.602,34.276) → (0.602,34.275)",0.15983007961648998,26290.36184690855,"(0.602,34.276)","(0.602,34.275)",Teso North,Teso North,Busia,Busia
"(0.582,35.51) → (0.582,35.508)",0.26357374520280996,38841.47724239404,"(0.582,35.51)","(0.582,35.508)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.582,35.51) → (0.58,35.509)",0.28646572415565,38843.145833066024,"(0.582,35.51)","(0.58,35.509)",Lugari District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.585,35.51)",0.08603113040172501,38899.99059082742,"(0.585,35.51)","(0.585,35.51)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.586,35.506) → (0.585,35.506)",0.1005386752187,38840.61891986347,"(0.586,35.506)","(0.585,35.506)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.587,35.511) → (0.585,35.511)",0.172278315654,38932.385613159124,"(0.587,35.511)","(0.585,35.511)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.587,35.511) → (0.587,35.507)",0.39325029515618,38929.23167033468,"(0.587,35.511)","(0.587,35.507)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.598,35.506) → (0.598,35.504)",0.18312543342529003,38910.224044601724,"(0.598,35.506)","(0.598,35.504)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.024,35.548)",0.0,11944.719701576914,"(1.024,35.548)","(1.024,35.548)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.032,35.547) → (1.032,35.545)",0.2124221984073,11950.55469140664,"(1.032,35.547)","(1.032,35.545)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.033,35.526)",0.0,11923.352214619277,"(1.033,35.526)","(1.033,35.526)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.035,35.524) → (1.035,35.523)",0.11020388935855001,11924.12793027386,"(1.035,35.524)","(1.035,35.523)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.035,35.547)",0.0,11951.522893567326,"(1.035,35.547)","(1.035,35.547)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.039,35.536)",0.0,11923.661912960357,"(1.039,35.536)","(1.039,35.536)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.044,35.565)",0.0,11941.578220387471,"(1.044,35.565)","(1.044,35.565)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.048,35.529) → (1.046,35.529)",0.19543229676996998,11923.61570377394,"(1.048,35.529)","(1.046,35.529)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.568,35.511) → (0.567,35.509)",0.255771416563,38841.62776997789,"(0.568,35.511)","(0.567,35.509)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.579,35.509) → (0.579,35.507)",0.16414262718556,38852.38769214007,"(0.579,35.509)","(0.579,35.507)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.048,35.557) → (1.048,35.556)",0.17929121035189002,11926.965010215483,"(1.048,35.557)","(1.048,35.556)",West Potok,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.589,35.506) → (0.588,35.503)",0.31014585568194003,38857.07502107576,"(0.589,35.506)","(0.588,35.503)",Keiyo North,Keiyo North,Elgeyo Marakwet,Elgeyo Marakwet
"(0.62,35.509) → (0.488,35.328)",24.955596644343,1994.7163768519383,"(0.62,35.509)","(0.488,35.328)",Keiyo North,Ainabkoi,Elgeyo Marakwet,Uasin Gishu
"(1.044,35.524) → (1.044,35.523)",0.13959119194528,11928.403933574591,"(1.044,35.524)","(1.044,35.523)",Marakwet East,Marakwet East,Elgeyo Marakwet,Elgeyo Marakwet
"(-0.511,37.485) → (-0.506,37.486)",0.52352826930135,199272.16604750862,"(-0.511,37.485)","(-0.506,37.486)",Manyatta,Manyatta,Embu,Embu
"(-0.549,37.463) → (-0.546,37.384)",8.8408861697029,3231.4405305001396,"(-0.549,37.463)","(-0.546,37.384)",Manyatta,Gichugu,Embu,Kirinyaga
"(-0.528,37.463) → (-0.556,37.412)",6.4447199172742,3230.1433846344116,"(-0.528,37.463)","(-0.556,37.412)",Mbeere District,Mbeere District,Embu,Kirinyaga
"(-0.53,37.463) → (-0.53,37.419)",4.8862945849145,3237.7035263510147,"(-0.53,37.463)","(-0.53,37.419)",Mbeere District,Mbeere District,Embu,Kirinyaga
"(-0.533,37.463) → (-0.533,37.419)",4.8862921715532,3237.441237471364,"(-0.533,37.463)","(-0.533,37.419)",Mbeere District,Mbeere District,Embu,Kirinyaga
"(-0.549,37.463) → (-0.532,37.419)",5.26269503437,3230.0720046293027,"(-0.549,37.463)","(-0.532,37.419)",Mbeere District,Mbeere District,Embu,Kirinyaga
"(-0.549,37.463) → (-0.549,37.419)",4.886278899881201,6465.291632787853,"(-0.549,37.463)","(-0.549,37.419)",Mbeere District,Mbeere District,Embu,Kirinyaga
"(-0.549,37.463) → (-0.555,37.367)",10.706163476915,3230.1559028421034,"(-0.549,37.463)","(-0.555,37.367)",Mbeere District,Mbeere District,Embu,Kirinyaga
"(-0.549,37.463) → (-0.582,37.408)",7.122876973431901,3231.0507218309504,"(-0.549,37.463)","(-0.582,37.408)",Mbeere District,Mbeere District,Embu,Kirinyaga
"(-0.549,37.463) → (-0.512,37.413)",6.9875846435021,3235.860521162977,"(-0.549,37.463)","(-0.512,37.413)",Mbeere District,Meru South District,Embu,Kirinyaga
"(-0.611,37.586) → (-0.532,37.499)",13.147544292683001,2392.6459293550392,"(-0.611,37.586)","(-0.532,37.499)",Mbeere District,Mbeere District,Embu,Embu
"(-0.626,37.614) → (-0.627,37.615)",0.17275231139895997,41650.45770935503,"(-0.626,37.614)","(-0.627,37.615)",Mbeere District,Mbeere District,Embu,Embu
"(-0.629,37.601) → (-0.629,37.602)",0.13131387728466,41626.748926565706,"(-0.629,37.601)","(-0.629,37.602)",Mbeere District,Mbeere District,Embu,Embu
"(-0.631,37.603) → (-0.631,37.602)",0.11628752530189,41647.08357339705,"(-0.631,37.603)","(-0.631,37.602)",Mbeere District,Mbeere District,Embu,Embu
"(-0.635,37.601) → (-0.636,37.601)",0.09968563696909201,41615.80102221989,"(-0.635,37.601)","(-0.636,37.601)",Mbeere District,Mbeere District,Embu,Embu
"(-0.636,37.597) → (-0.635,37.597)",0.06436578232388901,41552.284306465845,"(-0.636,37.597)","(-0.635,37.597)",Mbeere District,Mbeere District,Embu,Embu
"(-0.639,37.596) → (-0.638,37.596)",0.09499250226052601,41553.3635896478,"(-0.639,37.596)","(-0.638,37.596)",Mbeere District,Mbeere District,Embu,Embu
"(-0.643,37.591) → (-0.644,37.591)",0.11074989668235,41564.87471787469,"(-0.643,37.591)","(-0.644,37.591)",Mbeere District,Mbeere District,Embu,Embu
"(-0.648,37.589)",0.088515580529349,41554.987636606566,"(-0.648,37.589)","(-0.648,37.589)",Mbeere District,Mbeere District,Embu,Embu
"(-0.649,37.593) → (-0.648,37.591)",0.26666803565139,41553.20255295133,"(-0.649,37.593)","(-0.648,37.591)",Mbeere District,Mbeere District,Embu,Embu
"(-0.641,37.597) → (-0.64,37.598)",0.10501861177861,41569.889293594395,"(-0.641,37.597)","(-0.64,37.598)",Mbeere South,Mbeere South,Embu,Embu
"(-0.505,37.419) → (-0.505,37.463)",4.8863133928012,3993.838869694807,"(-0.505,37.419)","(-0.505,37.463)",Meru South District,Meru South District,Embu,Embu
"(-0.508,37.487) → (-0.507,37.487)",0.15548238650387,199248.12784624193,"(-0.508,37.487)","(-0.507,37.487)",Meru South District,Meru South District,Embu,Embu
"(-0.509,37.485) → (-0.507,37.486)",0.27040192289517,199192.17538578872,"(-0.509,37.485)","(-0.507,37.486)",Meru South District,Meru South District,Embu,Embu
"(-0.509,37.487) → (-0.507,37.487)",0.19518597968139997,199187.773618807,"(-0.509,37.487)","(-0.507,37.487)",Meru South District,Meru South District,Embu,Embu
"(-0.51,37.484) → (-0.508,37.485)",0.34294385309661,199200.732480662,"(-0.51,37.484)","(-0.508,37.485)",Meru South District,Meru South District,Embu,Embu
"(-0.51,37.485) → (-0.508,37.486)",0.23685397721429002,199492.2515412556,"(-0.51,37.485)","(-0.508,37.486)",Meru South District,Meru South District,Embu,Embu
"(-0.511,37.483) → (-0.508,37.484)",0.36623700650421,199658.38412497926,"(-0.511,37.483)","(-0.508,37.484)",Meru South District,Meru South District,Embu,Embu
"(-0.512,37.484) → (-0.508,37.484)",0.44997741097125,199642.20964406745,"(-0.512,37.484)","(-0.508,37.484)",Meru South District,Meru South District,Embu,Embu
"(-0.512,37.486) → (-0.508,37.486)",0.37715398898457,199544.73213838358,"(-0.512,37.486)","(-0.508,37.486)",Meru South District,Meru South District,Embu,Embu
"(-0.513,37.484) → (-0.509,37.485)",0.44449224458025,199192.9473419297,"(-0.513,37.484)","(-0.509,37.485)",Meru South District,Meru South District,Embu,Embu
"(-0.329,39.8) → (-0.328,39.801)",0.08277843143537798,221134.25753780585,"(-0.329,39.8)","(-0.328,39.801)",Garissa Township,Garissa Township,Garissa,Garissa
"(-0.459,39.661) → (-0.465,39.621)",4.501891013552799,15040.161481463616,"(-0.459,39.661)","(-0.465,39.621)",Garissa Township,Bura,Garissa,Tana River
"(-0.357,39.824) → (-0.356,39.824)",0.12043651299237,221107.58211245624,"(-0.357,39.824)","(-0.356,39.824)",Ijara District,Ijara District,Garissa,Garissa
"(-0.359,39.802) → (-0.358,39.802)",0.12483809430057001,221045.4911238092,"(-0.359,39.802)","(-0.358,39.802)",Ijara District,Ijara District,Garissa,Garissa
"(-0.36,39.798) → (-0.359,39.798)",0.10008554797031,221544.89850992308,"(-0.36,39.798)","(-0.359,39.798)",Ijara District,Ijara District,Garissa,Garissa
"(-0.363,39.798) → (-0.361,39.798)",0.1640223636191,221436.7267753874,"(-0.363,39.798)","(-0.361,39.798)",Ijara District,Ijara District,Garissa,Garissa
"(-0.367,39.826) → (-0.365,39.826)",0.18155503346218999,221046.3477710343,"(-0.367,39.826)","(-0.365,39.826)",Ijara District,Ijara District,Garissa,Garissa
"(-0.368,39.812)",0.043300077060153,221040.60644024968,"(-0.368,39.812)","(-0.368,39.812)",Ijara District,Ijara District,Garissa,Garissa
"(-0.375,39.805) → (-0.374,39.805)",0.098006323536056,221378.4885471831,"(-0.375,39.805)","(-0.374,39.805)",Ijara District,Ijara District,Garissa,Garissa
"(-0.384,39.811) → (-0.383,39.811)",0.09899378020324501,221562.84748844043,"(-0.384,39.811)","(-0.383,39.811)",Ijara District,Ijara District,Garissa,Garissa
"(-0.385,39.813) → (-0.384,39.813)",0.11493390945231,221054.98701507694,"(-0.385,39.813)","(-0.384,39.813)",Ijara District,Ijara District,Garissa,Garissa
"(-0.458,39.661) → (-0.467,39.622)",4.411519567638,15060.733536770893,"(-0.458,39.661)","(-0.467,39.622)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.459,39.661) → (-0.465,39.62)",4.559178087184,15068.090697860547,"(-0.459,39.661)","(-0.465,39.62)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.46,39.661) → (-0.46,39.619)",4.603624349277901,15034.182411993495,"(-0.46,39.661)","(-0.46,39.619)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.617) → (-0.454,39.661)",4.946882848225,4745.53768442235,"(-0.461,39.617)","(-0.454,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.617) → (-0.461,39.661)",4.8863450114534,14237.786015065001,"(-0.461,39.617)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.463,39.621)",4.3659510969734,15034.124148236708,"(-0.461,39.661)","(-0.463,39.621)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.467,39.623)",4.2754369950811,15033.79192278083,"(-0.461,39.661)","(-0.467,39.623)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.468,39.624)",4.1865203866565,15038.347186793437,"(-0.461,39.661)","(-0.468,39.624)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.469,39.624)",4.1153980502828,15034.769999040956,"(-0.461,39.661)","(-0.469,39.624)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.469,39.624) → (-0.457,39.661)",4.275356796780399,4745.723156195952,"(-0.469,39.624)","(-0.457,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.47,39.625) → (-0.461,39.661)",4.0569851393822,4756.626168342849,"(-0.47,39.625)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.471,39.627) → (-0.455,39.661)",4.1836378653573,4753.9185434369665,"(-0.471,39.627)","(-0.455,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.505,34.475) → (-0.549,34.467)",4.9769773096789,5106.4739247409625,"(-0.505,34.475)","(-0.549,34.467)",Homa Bay Town,Homa Bay Town,Homa Bay,Homa Bay
"(-0.549,34.475) → (-0.496,34.447)",6.713566080703701,4707.530649370575,"(-0.549,34.475)","(-0.496,34.447)",Homa Bay Town,Homa Bay Town,Homa Bay,Homa Bay
"(-0.613,34.469) → (-0.613,34.467)",0.17904655520672,73325.77401307726,"(-0.613,34.469)","(-0.613,34.467)",Homa Bay Town,Homa Bay Town,Homa Bay,Homa Bay
"(-0.464,34.732) → (-0.465,34.733)",0.099072679899892,73405.56266815132,"(-0.464,34.732)","(-0.465,34.733)",Kasipul,Kasipul,Homa Bay,Homa Bay
"(-0.456,34.724) → (-0.457,34.724)",0.14358060895493,73376.09663860885,"(-0.456,34.724)","(-0.457,34.724)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.458,34.728) → (-0.46,34.726)",0.24764013691557998,73374.47516688786,"(-0.458,34.728)","(-0.46,34.726)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.459,34.722) → (-0.461,34.722)",0.28593930950985996,73379.2488016853,"(-0.459,34.722)","(-0.461,34.722)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.459,34.726) → (-0.461,34.726)",0.17590651303112,73486.63520238444,"(-0.459,34.726)","(-0.461,34.726)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.46,34.736) → (-0.46,34.737)",0.11318482420853998,73505.96739431948,"(-0.46,34.736)","(-0.46,34.737)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.461,34.722) → (-0.462,34.723)",0.10967623394612,73541.87502404087,"(-0.461,34.722)","(-0.462,34.723)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.461,34.729) → (-0.461,34.73)",0.08671558211361502,73547.83319118356,"(-0.461,34.729)","(-0.461,34.73)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.463,34.727) → (-0.464,34.727)",0.10521159457104999,73396.7077551722,"(-0.463,34.727)","(-0.464,34.727)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.464,34.734) → (-0.465,34.735)",0.14223625805182,73376.38100283298,"(-0.464,34.734)","(-0.465,34.735)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
