,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(-0.747,35.275) → (-0.748,35.274)",0.17755381726918001,128204.49413989646,"(-0.747,35.275)","(-0.748,35.274)",Central Kisii,Central Kisii,Bomet,Bomet
"(0.622,34.634) → (0.624,34.635)",0.2607789452319,275269.7144036348,"(0.622,34.634)","(0.624,34.635)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.623,34.631) → (0.624,34.63)",0.20074565659629,276087.1988152071,"(0.623,34.631)","(0.624,34.63)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.623,34.633) → (0.625,34.632)",0.31008021614871,275391.54943508556,"(0.623,34.633)","(0.625,34.632)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.624,34.632) → (0.625,34.632)",0.19501067045899997,275312.42260606587,"(0.624,34.632)","(0.625,34.632)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.624,34.635) → (0.625,34.635)",0.17467887136389001,275963.91501241527,"(0.624,34.635)","(0.625,34.635)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.626,34.635) → (0.628,34.636)",0.21597411032637,275690.6545794949,"(0.626,34.635)","(0.628,34.636)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.627,34.636) → (0.63,34.634)",0.32276958757741,275241.9675883815,"(0.627,34.636)","(0.63,34.634)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.627,34.638) → (0.629,34.637)",0.22196173282447,275666.52198504127,"(0.627,34.638)","(0.629,34.637)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.627,34.639) → (0.629,34.64)",0.31751268582164,276018.4386819789,"(0.627,34.639)","(0.629,34.64)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.625,34.63) → (0.626,34.63)",0.15131084766831,275371.90322879003,"(0.625,34.63)","(0.626,34.63)",Kabuchai,Kabuchai,Bungoma,Bungoma
"(0.831,34.609)",0.0,11249.828295319332,"(0.831,34.609)","(0.831,34.609)",Mt Elgon,Mt Elgon,Bungoma,Bungoma
"(0.83,34.594)",0.0,11276.241348902247,"(0.83,34.594)","(0.83,34.594)",Teso District,Teso District,Bungoma,Bungoma
"(0.83,34.597) → (0.83,34.595)",0.13828277335773,11261.864419490115,"(0.83,34.597)","(0.83,34.595)",Teso District,Teso District,Bungoma,Bungoma
"(0.831,34.585) → (0.831,34.584)",0.16286631641407998,11244.520006322166,"(0.831,34.585)","(0.831,34.584)",Teso District,Teso District,Bungoma,Bungoma
"(0.831,34.608) → (0.831,34.609)",0.052537516605355,11250.630906060978,"(0.831,34.608)","(0.831,34.609)",Teso District,Teso District,Bungoma,Bungoma
"(0.832,34.593) → (0.83,34.592)",0.18942658268215998,11247.398320493652,"(0.832,34.593)","(0.83,34.592)",Teso District,Teso District,Bungoma,Bungoma
"(0.833,34.605) → (0.832,34.607)",0.19556116365266,11262.850313623618,"(0.833,34.605)","(0.832,34.607)",Teso District,Teso District,Bungoma,Bungoma
"(0.833,34.617) → (0.833,34.615)",0.16107650593276998,11279.050421590167,"(0.833,34.617)","(0.833,34.615)",Teso District,Teso District,Bungoma,Bungoma
"(0.835,34.585)",0.0,11245.6535530046,"(0.835,34.585)","(0.835,34.585)",Teso District,Teso District,Bungoma,Bungoma
"(0.835,34.596) → (0.835,34.597)",0.14657952310622,11274.01388156288,"(0.835,34.596)","(0.835,34.597)",Teso District,Teso District,Bungoma,Bungoma
"(0.392,34.143) → (0.391,34.144)",0.13829037851026,133803.26751247063,"(0.392,34.143)","(0.391,34.144)",Matayos,Matayos,Busia,Busia
"(0.392,34.142) → (0.389,34.143)",0.35847717442906,133774.36586498647,"(0.392,34.142)","(0.389,34.143)",Teso District,Teso District,Busia,Busia
"(0.392,34.142) → (0.392,34.141)",0.08584501225089701,134117.41922942142,"(0.392,34.142)","(0.392,34.141)",Teso District,Teso District,Busia,Busia
"(0.394,34.145) → (0.393,34.145)",0.056370752009829,133753.61394016093,"(0.394,34.145)","(0.393,34.145)",Teso District,Teso District,Busia,Busia
"(0.397,34.148) → (0.395,34.15)",0.25116483196348,133740.13175661053,"(0.397,34.148)","(0.395,34.15)",Teso District,Teso District,Busia,Busia
"(0.4,34.147) → (0.399,34.148)",0.14258720786397,133946.42283004173,"(0.4,34.147)","(0.399,34.148)",Teso District,Teso District,Busia,Busia
"(0.401,34.15) → (0.402,34.15)",0.10212311742502,133958.1488629216,"(0.401,34.15)","(0.402,34.15)",Teso District,Teso District,Busia,Busia
"(0.403,34.143) → (0.403,34.144)",0.05160625722991401,134150.82979307242,"(0.403,34.143)","(0.403,34.144)",Teso District,Teso District,Busia,Busia
"(0.406,34.146) → (0.406,34.145)",0.08326793496600701,133812.81360837127,"(0.406,34.146)","(0.406,34.145)",Teso District,Teso District,Busia,Busia
"(0.406,34.152) → (0.404,34.154)",0.27396558120076003,134090.92616655317,"(0.406,34.152)","(0.404,34.154)",Teso District,Teso District,Busia,Busia
"(0.453,34.132) → (0.461,34.167)",4.0293863400175,3089.538026585784,"(0.453,34.132)","(0.461,34.167)",Teso District,Teso District,Busia,Busia
"(0.461,34.124) → (0.461,34.167)",4.8863450114527,12353.028833469663,"(0.461,34.124)","(0.461,34.167)",Teso District,Teso District,Busia,Busia
"(0.461,34.124) → (0.469,34.16)",4.115398050282,3086.456266264516,"(0.461,34.124)","(0.469,34.16)",Teso District,Teso District,Busia,Busia
"(0.461,34.124) → (0.469,34.167)",4.9664511336786,3085.090797726926,"(0.461,34.124)","(0.469,34.167)",Teso District,Teso District,Busia,Busia
"(0.461,34.124) → (0.477,34.152)",3.5934228155045997,3094.252770524736,"(0.461,34.124)","(0.477,34.152)",Teso District,Teso District,Busia,Busia
"(0.461,34.14) → (0.461,34.167)",3.053965632161,3093.4821399643333,"(0.461,34.14)","(0.461,34.167)",Teso District,Teso District,Busia,Busia
"(0.472,34.156) → (0.461,34.124)",3.8629909524627,2687.0145657621615,"(0.472,34.156)","(0.461,34.124)",Teso District,Teso District,Busia,Busia
"(0.475,34.154) → (0.461,34.124)",3.7213246694075,2694.9943485215445,"(0.475,34.154)","(0.461,34.124)",Teso District,Teso District,Busia,Busia
"(0.599,34.269) → (0.599,34.27)",0.16152847528413,29719.58695096639,"(0.599,34.269)","(0.599,34.27)",Teso District,Teso District,Busia,Busia
"(0.603,34.272) → (0.602,34.272)",0.13146812753592,29711.047775817304,"(0.603,34.272)","(0.602,34.272)",Teso District,Teso District,Busia,Busia
"(0.603,34.277) → (0.603,34.276)",0.09871177051019502,29787.239315463015,"(0.603,34.277)","(0.603,34.276)",Teso District,Teso District,Busia,Busia
"(0.605,34.282)",0.09128394470763901,29751.865651474778,"(0.605,34.282)","(0.605,34.282)",Teso District,Teso District,Busia,Busia
"(0.606,34.277) → (0.605,34.277)",0.074644183791109,29781.35525350902,"(0.606,34.277)","(0.605,34.277)",Teso District,Teso District,Busia,Busia
"(0.606,34.278) → (0.604,34.277)",0.17994735373482,29749.2613205115,"(0.606,34.278)","(0.604,34.277)",Teso District,Teso District,Busia,Busia
"(0.607,34.282) → (0.607,34.28)",0.18001897588562,29794.659741988184,"(0.607,34.282)","(0.607,34.28)",Teso District,Teso District,Busia,Busia
"(0.61,34.278)",0.025716981119237002,29706.43881037056,"(0.61,34.278)","(0.61,34.278)",Teso District,Teso District,Busia,Busia
"(0.61,34.28) → (0.61,34.281)",0.14007556005132998,29703.444441479347,"(0.61,34.28)","(0.61,34.281)",Teso District,Teso District,Busia,Busia
"(0.606,34.279) → (0.607,34.28)",0.1557072891393,29717.466780113456,"(0.606,34.279)","(0.607,34.28)",Teso North,Teso North,Busia,Busia
"(0.461,34.135) → (0.473,34.156)",2.6619844960237997,3086.236081016808,"(0.461,34.135)","(0.473,34.156)",Teso South,Matayos,Busia,Busia
"(0.522,34.188) → (0.461,34.124)",9.8374581977594,2688.012070563026,"(0.522,34.188)","(0.461,34.124)",Teso South,Matayos,Busia,Busia
"(0.584,35.509) → (0.583,35.507)",0.15377060918665,42655.55727028115,"(0.584,35.509)","(0.583,35.507)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.586,35.51) → (0.585,35.51)",0.044595349215648,42720.65115434152,"(0.586,35.51)","(0.585,35.51)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.601,35.506) → (0.6,35.506)",0.11440401584847999,42701.57470184878,"(0.601,35.506)","(0.6,35.506)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.606,35.506) → (0.605,35.505)",0.18738317752609,42659.29145337087,"(0.606,35.506)","(0.605,35.505)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.61,35.508) → (0.609,35.505)",0.3429177829167,42710.01148079789,"(0.61,35.508)","(0.609,35.505)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.659,35.486) → (0.593,35.376)",14.245638604946999,3234.04336465018,"(0.659,35.486)","(0.593,35.376)",Lugari District,Lugari District,Elegeyo-Marakwet,Uasin Gishu
"(0.681,35.502) → (0.549,35.298)",26.983207133864997,3234.871198372068,"(0.681,35.502)","(0.549,35.298)",Lugari District,Lugari District,Elegeyo-Marakwet,Uasin Gishu
"(0.681,35.512) → (0.602,35.363)",18.797605967561,3234.369384713713,"(0.681,35.512)","(0.602,35.363)",Lugari District,Lugari District,Elegeyo-Marakwet,Uasin Gishu
"(1.025,35.548) → (1.025,35.547)",0.11820295903362,13007.097043609576,"(1.025,35.548)","(1.025,35.547)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.032,35.541) → (1.032,35.539)",0.22207774740997002,13019.989482689874,"(1.032,35.541)","(1.032,35.539)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.035,35.54) → (1.035,35.539)",0.11820255159326,12987.237067850447,"(1.035,35.54)","(1.035,35.539)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.036,35.54)",0.0,12985.927971903031,"(1.036,35.54)","(1.036,35.54)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.039,35.554)",0.0,13025.806017854131,"(1.039,35.554)","(1.039,35.554)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.041,35.534) → (1.041,35.533)",0.16422511916832,12992.985249919979,"(1.041,35.534)","(1.041,35.533)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.046,35.528) → (1.044,35.526)",0.27930124576713,12989.252042693997,"(1.046,35.528)","(1.044,35.526)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.046,35.543) → (1.046,35.541)",0.14369676006276,13022.561911785338,"(1.046,35.543)","(1.046,35.541)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.047,35.537) → (1.047,35.535)",0.18436558565534,13005.958466756285,"(1.047,35.537)","(1.047,35.535)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.559,35.51) → (0.56,35.509)",0.09509653706231,42589.86338677776,"(0.559,35.51)","(0.56,35.509)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.571,35.511) → (0.572,35.509)",0.21263924978971,42613.009095523,"(0.571,35.511)","(0.572,35.509)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.575,35.514) → (0.573,35.513)",0.30773980037617,42594.156820229815,"(0.575,35.514)","(0.573,35.513)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.581,35.51) → (0.581,35.507)",0.41285688928852,42600.765320099854,"(0.581,35.51)","(0.581,35.507)",Nandi North District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.602,35.507) → (0.601,35.506)",0.12978917080031,42609.96911855464,"(0.602,35.507)","(0.601,35.506)",Keiyo North,Keiyo North,Elgeyo Marakwet,Elgeyo Marakwet
"(1.034,35.529)",0.0,12992.058341054626,"(1.034,35.529)","(1.034,35.529)",Marakwet East,Marakwet East,Elgeyo Marakwet,Elgeyo Marakwet
"(-0.549,37.463) → (-0.558,37.382)",9.122112981631,3832.9061006176485,"(-0.549,37.463)","(-0.558,37.382)",Manyatta,Mwea,Embu,Kirinyaga
"(-0.535,37.463) → (-0.556,37.412)",6.112914790057,3841.9052383428007,"(-0.535,37.463)","(-0.556,37.412)",Mbeere District,Mbeere District,Embu,Kirinyaga
"(-0.538,37.463) → (-0.555,37.414)",5.7944094053846005,3841.146322479388,"(-0.538,37.463)","(-0.555,37.414)",Mbeere District,Mbeere District,Embu,Kirinyaga
"(-0.549,37.463) → (-0.53,37.419)",5.316125739467901,3842.8623117807206,"(-0.549,37.463)","(-0.53,37.419)",Mbeere District,Mbeere District,Embu,Kirinyaga
"(-0.549,37.463) → (-0.549,37.391)",8.0134973961637,3837.3428059691087,"(-0.549,37.463)","(-0.549,37.391)",Mbeere District,Mbeere District,Embu,Kirinyaga
"(-0.549,37.463) → (-0.556,37.413)",5.6277699044865,3831.097524277906,"(-0.549,37.463)","(-0.556,37.413)",Mbeere District,Mbeere District,Embu,Kirinyaga
"(-0.549,37.463) → (-0.571,37.388)",8.7627068191427,3837.0069039855707,"(-0.549,37.463)","(-0.571,37.388)",Mbeere District,Mbeere District,Embu,Kirinyaga
"(-0.549,37.463) → (-0.576,37.406)",6.9960474505841,3833.1795564898025,"(-0.549,37.463)","(-0.576,37.406)",Mbeere District,Mbeere District,Embu,Kirinyaga
"(-0.549,37.463) → (-0.582,37.4)",7.976723026627999,3831.48373266086,"(-0.549,37.463)","(-0.582,37.4)",Mbeere District,Mbeere District,Embu,Kirinyaga
"(-0.549,37.463) → (-0.527,37.419)",5.4630413410496,3832.078188840758,"(-0.549,37.463)","(-0.527,37.419)",Mbeere District,Meru South District,Embu,Kirinyaga
"(-0.621,37.573) → (-0.549,37.463)",14.617127723810999,2944.5308622735392,"(-0.621,37.573)","(-0.549,37.463)",Mbeere District,Mbeere District,Embu,Embu
"(-0.624,37.593)",0.05795108081652901,40406.86391179616,"(-0.624,37.593)","(-0.624,37.593)",Mbeere District,Mbeere District,Embu,Embu
"(-0.626,37.604) → (-0.625,37.605)",0.080899408386665,40305.21848643242,"(-0.626,37.604)","(-0.625,37.605)",Mbeere District,Mbeere District,Embu,Embu
"(-0.63,37.598) → (-0.631,37.599)",0.11190428470732999,40424.91522782316,"(-0.63,37.598)","(-0.631,37.599)",Mbeere District,Mbeere District,Embu,Embu
"(-0.635,37.595) → (-0.636,37.595)",0.11628680063947,40366.85289396075,"(-0.635,37.595)","(-0.636,37.595)",Mbeere District,Mbeere District,Embu,Embu
"(-0.636,37.591) → (-0.637,37.591)",0.082261873040225,40311.47185663654,"(-0.636,37.591)","(-0.637,37.591)",Mbeere District,Mbeere District,Embu,Embu
"(-0.636,37.592)",0.031216577820366003,40363.31937958847,"(-0.636,37.592)","(-0.636,37.592)",Mbeere District,Mbeere District,Embu,Embu
"(-0.636,37.602) → (-0.636,37.601)",0.048862026899296,40414.847312437254,"(-0.636,37.602)","(-0.636,37.601)",Mbeere District,Mbeere District,Embu,Embu
"(-0.64,37.594) → (-0.639,37.594)",0.11937727392464999,40323.05767216545,"(-0.64,37.594)","(-0.639,37.594)",Mbeere District,Mbeere District,Embu,Embu
"(-0.641,37.592) → (-0.642,37.593)",0.13614720219725,40301.15577487148,"(-0.641,37.592)","(-0.642,37.593)",Mbeere District,Mbeere District,Embu,Embu
"(-0.645,37.589) → (-0.644,37.589)",0.11564708789544,40320.18105844539,"(-0.645,37.589)","(-0.644,37.589)",Mbeere South,Mbeere South,Embu,Embu
"(-0.508,37.486) → (-0.504,37.487)",0.52291786606666,209566.01002933166,"(-0.508,37.486)","(-0.504,37.487)",Meru South District,Meru South District,Embu,Embu
"(-0.51,37.484) → (-0.506,37.485)",0.45243046844891,209889.26077386003,"(-0.51,37.484)","(-0.506,37.485)",Meru South District,Meru South District,Embu,Embu
"(-0.51,37.484) → (-0.509,37.484)",0.17522112205261,209907.63504859593,"(-0.51,37.484)","(-0.509,37.484)",Meru South District,Meru South District,Embu,Embu
"(-0.51,37.485) → (-0.508,37.485)",0.17833329684715,209619.65365451,"(-0.51,37.485)","(-0.508,37.485)",Meru South District,Meru South District,Embu,Embu
"(-0.511,37.484) → (-0.508,37.485)",0.3826649098237199,210157.20602467374,"(-0.511,37.484)","(-0.508,37.485)",Meru South District,Meru South District,Embu,Embu
"(-0.512,37.481) → (-0.511,37.482)",0.17957003005167999,210209.55918468046,"(-0.512,37.481)","(-0.511,37.482)",Meru South District,Meru South District,Embu,Embu
"(-0.512,37.483) → (-0.509,37.484)",0.36309030105587,419780.63384525606,"(-0.512,37.483)","(-0.509,37.484)",Meru South District,Meru South District,Embu,Embu
"(-0.512,37.484) → (-0.507,37.485)",0.48536006028952,209587.1361294486,"(-0.512,37.484)","(-0.507,37.485)",Meru South District,Meru South District,Embu,Embu
"(-0.513,37.482) → (-0.509,37.483)",0.42302276794128,209679.89989526037,"(-0.513,37.482)","(-0.509,37.483)",Meru South District,Meru South District,Embu,Embu
"(-0.331,39.803) → (-0.33,39.803)",0.095639477046184,218724.53774173956,"(-0.331,39.803)","(-0.33,39.803)",Garissa Township,Garissa Township,Garissa,Garissa
"(-0.461,39.661) → (-0.467,39.622)",4.2988493889834,16824.964441672277,"(-0.461,39.661)","(-0.467,39.622)",Garissa Township,Bura,Garissa,Tana River
"(-0.351,39.812) → (-0.35,39.812)",0.12146467292545,219238.07295166582,"(-0.351,39.812)","(-0.35,39.812)",Ijara District,Ijara District,Garissa,Garissa
"(-0.354,39.839) → (-0.352,39.838)",0.15121012274588,218958.5498196441,"(-0.354,39.839)","(-0.352,39.838)",Ijara District,Ijara District,Garissa,Garissa
"(-0.364,39.803) → (-0.363,39.803)",0.06758882849609299,219292.68828525307,"(-0.364,39.803)","(-0.363,39.803)",Ijara District,Ijara District,Garissa,Garissa
"(-0.366,39.818) → (-0.365,39.818)",0.10374346700408998,218977.7180445229,"(-0.366,39.818)","(-0.365,39.818)",Ijara District,Ijara District,Garissa,Garissa
"(-0.37,39.815)",0.073729753598597,218677.29300995183,"(-0.37,39.815)","(-0.37,39.815)",Ijara District,Ijara District,Garissa,Garissa
"(-0.376,39.818) → (-0.374,39.818)",0.16755570174035,218740.14248332716,"(-0.376,39.818)","(-0.374,39.818)",Ijara District,Ijara District,Garissa,Garissa
"(-0.382,39.81)",0.070864341759488,218621.33145035218,"(-0.382,39.81)","(-0.382,39.81)",Ijara District,Ijara District,Garissa,Garissa
"(-0.382,39.816) → (-0.381,39.816)",0.1302526311432,219194.7654672004,"(-0.382,39.816)","(-0.381,39.816)",Ijara District,Ijara District,Garissa,Garissa
"(-0.392,39.809) → (-0.39,39.809)",0.19033446768162002,218643.37040664698,"(-0.392,39.809)","(-0.39,39.809)",Ijara District,Ijara District,Garissa,Garissa
"(-0.459,39.661) → (-0.463,39.623)",4.2241155171252,16826.164806409783,"(-0.459,39.661)","(-0.463,39.623)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.46,39.661) → (-0.464,39.621)",4.4425690869635,16844.439849578685,"(-0.46,39.661)","(-0.464,39.621)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.46,39.661) → (-0.465,39.621)",4.3886016848781,16821.330231534754,"(-0.46,39.661)","(-0.465,39.621)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.617) → (-0.455,39.661)",4.9410131543743,5288.856561874505,"(-0.461,39.617)","(-0.455,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.617) → (-0.457,39.661)",4.9091741794974,5290.174091542291,"(-0.461,39.617)","(-0.457,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.617) → (-0.461,39.661)",4.8863450114534,5282.113400291824,"(-0.461,39.617)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.463,39.621)",4.384099561338299,16817.025496180937,"(-0.461,39.661)","(-0.463,39.621)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.465,39.62)",4.491376927251,16842.965370741855,"(-0.461,39.661)","(-0.465,39.62)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.466,39.623)",4.1930438833147,16864.467150128137,"(-0.461,39.661)","(-0.466,39.623)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.467,39.623)",4.2805909455345,16818.720800511306,"(-0.461,39.661)","(-0.467,39.623)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.468,39.623)",4.2637927264019,16861.135805169262,"(-0.461,39.661)","(-0.468,39.623)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.465,39.621) → (-0.454,39.661)",4.6391584675273,5282.575810814617,"(-0.465,39.621)","(-0.454,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.466,39.621) → (-0.457,39.661)",4.5220352457645,5273.978410044909,"(-0.466,39.621)","(-0.457,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.466,39.625) → (-0.457,39.661)",4.0293825447077,5276.844584258689,"(-0.466,39.625)","(-0.457,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.468,39.623) → (-0.461,39.661)",4.2175673413457,5287.81182055604,"(-0.468,39.623)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.47,39.625) → (-0.456,39.661)",4.253680753189,5274.510073533132,"(-0.47,39.625)","(-0.456,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.473,39.628) → (-0.461,39.661)",3.8348030804979,5275.328415806757,"(-0.473,39.628)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.505,34.475) → (-0.549,34.466)",5.0004238980075995,6819.586179021011,"(-0.505,34.475)","(-0.549,34.466)",Homa Bay Town,Homa Bay Town,Homa Bay,Homa Bay
"(-0.549,34.475) → (-0.496,34.447)",6.7351752039484,5774.2481515798345,"(-0.549,34.475)","(-0.496,34.447)",Homa Bay Town,Homa Bay Town,Homa Bay,Homa Bay
"(-0.61,34.47) → (-0.609,34.468)",0.23819221246601,79196.80007899583,"(-0.61,34.47)","(-0.609,34.468)",Homa Bay Town,Homa Bay Town,Homa Bay,Homa Bay
