,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(-0.606,34.47) → (-0.606,34.471)",0.068820139872104,75349.58312896671,"(-0.606,34.47)","(-0.606,34.471)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.607,34.473) → (-0.607,34.474)",0.12048029668322001,75417.4471630033,"(-0.607,34.473)","(-0.607,34.474)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.608,34.474) → (-0.609,34.475)",0.10551428046154,75525.74427343097,"(-0.608,34.474)","(-0.609,34.475)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.612,34.47) → (-0.611,34.47)",0.12683231488323,75403.48857484855,"(-0.612,34.47)","(-0.611,34.47)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.612,34.47) → (-0.612,34.471)",0.027815319171427995,75492.63109266368,"(-0.612,34.47)","(-0.612,34.471)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.613,34.472) → (-0.613,34.473)",0.092191205551406,75486.9298714202,"(-0.613,34.472)","(-0.613,34.473)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.615,34.467) → (-0.614,34.468)",0.08042487376820899,75540.77948364742,"(-0.615,34.467)","(-0.614,34.468)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.618,34.467) → (-0.617,34.467)",0.07067243318171401,75403.84883482903,"(-0.618,34.467)","(-0.617,34.467)",Suba District,Suba District,Homa Bay,Homa Bay
"(0.24,37.897) → (0.24,37.898)",0.053714702766824,144148.99064179498,"(0.24,37.897)","(0.24,37.898)",Meru North District,Meru North District,Isiolo,Meru
"(-1.514,36.915) → (-1.476,36.966)",7.1123913586575,12397.65684163594,"(-1.514,36.915)","(-1.476,36.966)",Kajiado East,Kajiado East,Kajiado,Kajiado
"(-1.34,36.672) → (-1.296,36.672)",4.8852097046465,2370.1402785480473,"(-1.34,36.672)","(-1.296,36.672)",Kajiado North,Kikuyu,Kajiado,Kiambu
"(-1.381,36.701) → (-1.343,36.773)",9.0498306069228,74313.01365662956,"(-1.381,36.701)","(-1.343,36.773)",Kajiado North,Langata,Kajiado,Nairobi
"(-1.594,36.795) → (-1.594,36.796)",0.015580963840411998,694633.420097543,"(-1.594,36.795)","(-1.594,36.796)",Kajiado West,Kajiado West,Kajiado,Kajiado
"(-1.34,36.672) → (-1.287,36.672)",5.8622685984967005,2370.043604576347,"(-1.34,36.672)","(-1.287,36.672)",Nairobi District,Nairobi District,Kajiado,Kiambu
"(-1.382,36.704) → (-1.336,36.777)",9.5906773504527,74323.38361615122,"(-1.382,36.704)","(-1.336,36.777)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.382,36.708) → (-1.35,36.77)",7.8245862316642,74309.62752202194,"(-1.382,36.708)","(-1.35,36.77)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.383,36.709) → (-1.344,36.768)",7.955037500202,74397.47686984942,"(-1.383,36.709)","(-1.344,36.768)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.383,36.709) → (-1.344,36.778)",8.807159268380301,74430.10968532511,"(-1.383,36.709)","(-1.344,36.778)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.385,36.703) → (-1.344,36.775)",9.241623147129099,74309.98255579379,"(-1.385,36.703)","(-1.344,36.775)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.385,36.707) → (-1.354,36.765)",7.3166549129292,74444.92678320766,"(-1.385,36.707)","(-1.354,36.765)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.385,36.71) → (-1.348,36.771)",7.9421424417068,74264.24048716198,"(-1.385,36.71)","(-1.348,36.771)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.386,36.708) → (-1.349,36.77)",7.9914512449107,74256.50407003587,"(-1.386,36.708)","(-1.349,36.77)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.391,36.717) → (-1.349,36.777)",8.0945376181984,74391.85835491023,"(-1.391,36.717)","(-1.349,36.777)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.464,36.956) → (-1.53,36.913)",8.7848229394814,14220.1936867461,"(-1.464,36.956)","(-1.53,36.913)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.471,36.96) → (-1.519,36.936)",5.9990096312998,14220.261627458083,"(-1.471,36.96)","(-1.519,36.936)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.476,36.961) → (-1.519,36.936)",5.558313363352701,14211.508238465738,"(-1.476,36.961)","(-1.519,36.936)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.477,36.964) → (-1.516,36.936)",5.3449078112428,14235.929714629534,"(-1.477,36.964)","(-1.516,36.936)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.478,36.954) → (-1.516,36.936)",4.662685161271099,14246.085105716873,"(-1.478,36.954)","(-1.516,36.936)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.478,36.959) → (-1.522,36.936)",5.4995849486854,14243.249645376247,"(-1.478,36.959)","(-1.522,36.936)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.479,36.967) → (-1.526,36.936)",6.2377657831939,14222.826109077023,"(-1.479,36.967)","(-1.526,36.936)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.482,36.957) → (-1.516,36.936)",4.4402353973248,14237.00489658551,"(-1.482,36.957)","(-1.516,36.936)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.485,36.958) → (-1.516,36.936)",4.259074311944,14210.027766101073,"(-1.485,36.958)","(-1.516,36.936)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.516,36.936) → (-1.459,36.95)",6.5161569941958,12397.151162399356,"(-1.516,36.936)","(-1.459,36.95)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.516,36.936) → (-1.469,36.952)",5.4734670005768,12419.663938317273,"(-1.516,36.936)","(-1.469,36.952)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.516,36.936) → (-1.477,36.958)",4.9228554284679005,12388.229334549653,"(-1.516,36.936)","(-1.477,36.958)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.516,36.936) → (-1.479,36.959)",4.8488223060173,12411.747858561726,"(-1.516,36.936)","(-1.479,36.959)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.516,36.936) → (-1.48,36.956)",4.5720459360132,12389.520002765003,"(-1.516,36.936)","(-1.48,36.956)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.519,36.933) → (-1.465,36.956)",6.510337071860699,12399.386864323558,"(-1.519,36.933)","(-1.465,36.956)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.521,36.936) → (-1.472,36.944)",5.548477088546,12410.810520446259,"(-1.521,36.936)","(-1.472,36.944)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.522,36.936) → (-1.479,36.953)",5.0914078595942005,12417.191998533139,"(-1.522,36.936)","(-1.479,36.953)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.54,36.926) → (-1.458,36.949)",9.4257048759631,12397.091932035062,"(-1.54,36.926)","(-1.458,36.949)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.587,36.793)",0.016972899540629,694105.2024210908,"(-1.587,36.793)","(-1.587,36.793)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.588,36.792) → (-1.587,36.792)",0.04389027003932601,695866.4647792472,"(-1.588,36.792)","(-1.587,36.792)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.59,36.793) → (-1.589,36.794)",0.071360674853716,695422.9314870614,"(-1.59,36.793)","(-1.589,36.794)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.592,36.792) → (-1.591,36.792)",0.038540901977789005,694177.5178019803,"(-1.592,36.792)","(-1.591,36.792)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.595,36.795) → (-1.595,36.796)",0.035029502539257996,695727.9634472243,"(-1.595,36.795)","(-1.595,36.796)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.597,36.796)",0.039066649184019,1389332.1207959757,"(-1.597,36.796)","(-1.597,36.796)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.598,36.796)",0.027194289918431,695370.4129838272,"(-1.598,36.796)","(-1.598,36.796)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(-1.6,36.797) → (-1.6,36.798)",0.041555737880138,694605.0871873756,"(-1.6,36.797)","(-1.6,36.798)",Nairobi District,Nairobi District,Kajiado,Kajiado
"(0.275,34.674)",0.033850063987049,356125.8205500658,"(0.275,34.674)","(0.275,34.674)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.276,34.676) → (0.276,34.675)",0.083411250839821,356764.74065212865,"(0.276,34.676)","(0.276,34.675)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.278,34.675)",0.06134078348583,356343.4689758196,"(0.278,34.675)","(0.278,34.675)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.278,34.677)",0.0337142924253325,712754.6062798912,"(0.278,34.677)","(0.278,34.677)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.279,34.676) → (0.278,34.676)",0.074567180343995,356921.227651954,"(0.279,34.676)","(0.278,34.676)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.279,34.678) → (0.279,34.676)",0.13586253459016,356088.72143104044,"(0.279,34.678)","(0.279,34.676)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.279,34.679) → (0.278,34.678)",0.064945430270312,356992.2813799256,"(0.279,34.679)","(0.278,34.678)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.28,34.679)",0.067309720600275,356737.79769506265,"(0.28,34.679)","(0.28,34.679)",Butere/Mumias District,Butere/Mumias District,Kakamega,Kakamega
"(0.602,34.965) → (0.601,34.965)",0.04308693542595401,77695.95646117894,"(0.602,34.965)","(0.601,34.965)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.606,34.968) → (0.608,34.969)",0.14278769339373001,77554.74864540758,"(0.606,34.968)","(0.608,34.969)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.608,34.969) → (0.609,34.969)",0.062303030881575995,77640.57052055644,"(0.608,34.969)","(0.609,34.969)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.61,34.966)",0.07234372136706599,77646.43439753173,"(0.61,34.966)","(0.61,34.966)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.612,34.971) → (0.612,34.972)",0.11066322931252999,77680.49229670584,"(0.612,34.971)","(0.612,34.972)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.612,34.973) → (0.613,34.973)",0.10299628580699001,77507.37954670929,"(0.612,34.973)","(0.613,34.973)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.613,34.973) → (0.613,34.972)",0.13340468607235,77499.30527819738,"(0.613,34.973)","(0.613,34.972)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.613,34.975) → (0.614,34.975)",0.107663039036,77569.10547181238,"(0.613,34.975)","(0.614,34.975)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.616,34.975) → (0.616,34.976)",0.10514619409796999,77555.11918359832,"(0.616,34.975)","(0.616,34.976)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.64,35.018) → (0.618,35.021)",2.4679143085999,2370.043604576347,"(0.64,35.018)","(0.618,35.021)",Lugari District,Lugari District,Kakamega,Uasin Gishu
"(0.709,35.087) → (0.725,35.115)",3.5932399455776,2368.3379610168454,"(0.709,35.087)","(0.725,35.115)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.714,35.077) → (0.714,35.079)",0.30538276031424,2372.6549524382553,"(0.714,35.077)","(0.714,35.079)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.725,35.09) → (0.719,35.109)",2.2073482174607,2372.8341494309184,"(0.725,35.09)","(0.719,35.109)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.747,35.097) → (0.75,35.109)",1.438975207596,2368.584706410956,"(0.747,35.097)","(0.75,35.109)",Lugari District,Lugari District,Kakamega,Kakamega
"(0.279,34.674) → (0.279,34.673)",0.08190419510188701,356359.70680384716,"(0.279,34.674)","(0.279,34.673)",Lurambi,Lurambi,Kakamega,Kakamega
"(-0.368,35.269)",0.037539051580587006,271034.65677611745,"(-0.368,35.269)","(-0.368,35.269)",Ainamoi,Ainamoi,Kericho,Kericho
"(-0.375,35.266) → (-0.375,35.265)",0.07501377062139901,271023.6017356306,"(-0.375,35.266)","(-0.375,35.265)",Nyando District,Nyando District,Kericho,Kericho
"(-0.379,35.261) → (-0.38,35.26)",0.14169348946799998,271072.47812505,"(-0.379,35.261)","(-0.38,35.26)",Nyando District,Nyando District,Kericho,Kericho
"(-0.379,35.262)",0.06826118376954401,271342.7112726156,"(-0.379,35.262)","(-0.379,35.262)",Nyando District,Nyando District,Kericho,Kericho
"(-0.38,35.26)",0.07444467984263099,270828.554834434,"(-0.38,35.26)","(-0.38,35.26)",Nyando District,Nyando District,Kericho,Kericho
"(-0.38,35.263) → (-0.38,35.262)",0.012303230418082999,271461.7297796965,"(-0.38,35.263)","(-0.38,35.262)",Nyando District,Nyando District,Kericho,Kericho
"(-0.381,35.264)",0.090700825043004,271515.7707456244,"(-0.381,35.264)","(-0.381,35.264)",Nyando District,Nyando District,Kericho,Kericho
"(-0.382,35.258) → (-0.38,35.258)",0.16665850492724998,270856.77111927135,"(-0.382,35.258)","(-0.38,35.258)",Nyando District,Nyando District,Kericho,Kericho
"(-0.383,35.256) → (-0.384,35.256)",0.064708689227123,271322.21940728545,"(-0.383,35.256)","(-0.384,35.256)",Nyando District,Nyando District,Kericho,Kericho
"(-0.384,35.256) → (-0.383,35.255)",0.1189438037887,271022.306855343,"(-0.384,35.256)","(-0.383,35.255)",Nyando District,Nyando District,Kericho,Kericho
"(-1.242,36.708) → (-1.364,36.666)",14.325651365880999,3427.587479746407,"(-1.242,36.708)","(-1.364,36.666)",Kabete,Kajiado North,Kiambu,Kajiado
"(-1.174,36.831) → (-1.16,36.942)",12.507236497041,18414.166779488674,"(-1.174,36.831)","(-1.16,36.942)",Kiambu,Ruiru,Kiambu,Kiambu
"(-1.148,36.84) → (-1.143,36.924)",9.345692670659302,18433.703861251062,"(-1.148,36.84)","(-1.143,36.924)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.158,36.859) → (-1.135,36.947)",10.093289088859,18443.182233115396,"(-1.158,36.859)","(-1.135,36.947)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.158,36.923) → (-1.153,36.858)",7.157920260038001,18509.472064562422,"(-1.158,36.923)","(-1.153,36.858)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.159,36.81) → (-1.137,36.942)",14.870363163965001,18446.85379073595,"(-1.159,36.81)","(-1.137,36.942)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.169,36.952) → (-1.187,36.847)",11.882592658726999,18522.71382786415,"(-1.169,36.952)","(-1.187,36.847)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.17,36.855) → (-1.149,36.951)",10.956190248761,18402.08118057743,"(-1.17,36.855)","(-1.149,36.951)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.17,36.952) → (-1.182,36.85)",11.433326671942,18526.142726695198,"(-1.17,36.952)","(-1.182,36.85)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.175,36.861) → (-1.17,36.94)",8.7546967942042,18400.164158669337,"(-1.175,36.861)","(-1.17,36.94)",Kiambu County,Kiambu County,Kiambu,Nairobi Area
"(-1.175,36.862) → (-1.162,36.954)",10.356340313976,18416.736372009993,"(-1.175,36.862)","(-1.162,36.954)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.178,36.851) → (-1.144,36.967)",13.468611901346,18413.32772258149,"(-1.178,36.851)","(-1.144,36.967)",Kiambu County,Thika District,Kiambu,Kiambu
"(-1.18,36.834) → (-1.163,36.955)",13.488132329595,18413.415697093158,"(-1.18,36.834)","(-1.163,36.955)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.18,36.854) → (-1.159,36.95)",10.841024135111999,18435.09608404021,"(-1.18,36.854)","(-1.159,36.95)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.183,36.955) → (-1.252,36.876)",11.647843210671,226174.00368945143,"(-1.183,36.955)","(-1.252,36.876)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.184,36.954) → (-1.255,36.872)",11.9732616055,226175.08429518586,"(-1.184,36.954)","(-1.255,36.872)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.187,36.954) → (-1.254,36.874)",11.557063801408999,226035.86052103323,"(-1.187,36.954)","(-1.254,36.874)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.189,36.952) → (-1.252,36.88)",10.684531398437999,226215.8727041148,"(-1.189,36.952)","(-1.252,36.88)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.189,36.953) → (-1.25,36.88)",10.564119090093,226012.3134182691,"(-1.189,36.953)","(-1.25,36.88)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.198,36.742) → (-1.199,36.742)",0.0268796360034752,3787977.5180359157,"(-1.198,36.742)","(-1.199,36.742)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.198,36.744)",0.029875274971247003,1894576.3952890309,"(-1.198,36.744)","(-1.198,36.744)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.199,36.742)",0.014711606828507001,1897639.1065993584,"(-1.199,36.742)","(-1.199,36.742)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.199,36.743) → (-1.199,36.742)",0.02092489089191,1893212.9300682351,"(-1.199,36.743)","(-1.199,36.742)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.199,36.743)",0.029595630565539335,5686378.852036832,"(-1.199,36.743)","(-1.199,36.743)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.199,36.744)",0.026908556771586004,1896663.8665952578,"(-1.199,36.744)","(-1.199,36.744)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.2,36.743)",0.025985809248862998,1898016.8771616633,"(-1.2,36.743)","(-1.2,36.743)",Kiambu County,Kiambu County,Kiambu,Kiambu
"(-1.217,36.767) → (-1.258,36.819)",7.3522543944884005,302289.75799522933,"(-1.217,36.767)","(-1.258,36.819)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.217,36.767) → (-1.259,36.82)",7.5800396626282,302233.80889599596,"(-1.217,36.767)","(-1.259,36.82)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.218,36.769) → (-1.257,36.818)",7.0212876976736,302049.2097144679,"(-1.218,36.769)","(-1.257,36.818)",Kiambu County,Nairobi District,Kiambu,Nairobi Area
"(-1.222,36.76) → (-1.254,36.814)",6.980399373534301,302568.26001170307,"(-1.222,36.76)","(-1.254,36.814)",Nairobi District,Nairobi District,Kiambu,Nairobi Area
"(-1.239,36.725) → (-1.349,36.954)",28.186686809982,2263.318727149491,"(-1.239,36.725)","(-1.349,36.954)",Nairobi District,Nairobi District,Kiambu,Machakos
"(-1.282,36.672) → (-1.355,36.658)",8.303258941879799,3427.44767431041,"(-1.282,36.672)","(-1.355,36.658)",Nairobi District,Nairobi District,Kiambu,Kajiado
"(-1.287,36.675) → (-1.34,36.672)",5.9769957145655,3424.981051316669,"(-1.287,36.675)","(-1.34,36.672)",Nairobi District,Nairobi District,Kiambu,Kajiado
"(-1.176,36.95) → (-1.189,36.846)",11.685220784723999,18523.557869267814,"(-1.176,36.95)","(-1.189,36.846)",Ruiru,Kiambu,Kiambu,Kiambu
"(-1.183,36.956) → (-1.253,36.872)",12.182998560543,226184.3099666698,"(-1.183,36.956)","(-1.253,36.872)",Ruiru,Mathare,Kiambu,Nairobi
"(-1.128,36.994)",0.023948526144141,2224367.741958064,"(-1.128,36.994)","(-1.128,36.994)",Thika District,Thika District,Kiambu,Kiambu
"(-1.129,36.994) → (-1.128,36.994)",0.03937687014433901,4447185.836405948,"(-1.129,36.994)","(-1.128,36.994)",Thika District,Thika District,Kiambu,Kiambu
"(-1.129,36.994)",0.0294950939683955,4444583.940502446,"(-1.129,36.994)","(-1.129,36.994)",Thika District,Thika District,Kiambu,Kiambu
"(-1.129,36.995)",0.034180506236742,6664046.531001865,"(-1.129,36.995)","(-1.129,36.995)",Thika District,Thika District,Kiambu,Kiambu
"(-1.13,36.993) → (-1.129,36.993)",0.034368132411022996,2225786.4198631956,"(-1.13,36.993)","(-1.129,36.993)",Thika District,Thika District,Kiambu,Kiambu
"(-1.13,36.994)",0.033880552962216,2221751.7993484703,"(-1.13,36.994)","(-1.13,36.994)",Thika District,Thika District,Kiambu,Kiambu
"(-1.143,37.09) → (-1.23,37.2)",15.640976711061,3136.315500975959,"(-1.143,37.09)","(-1.23,37.2)",Thika District,Matungulu Location,Kiambu,Machakos
"(-1.171,37.049) → (-1.309,37.096)",16.221379859777,3133.819765405265,"(-1.171,37.049)","(-1.309,37.096)",Thika District,Matungulu Location,Kiambu,Nairobi Area
"(-3.89,39.502) → (-3.925,39.499)",3.9196442623400003,3281.7326933742193,"(-3.89,39.502)","(-3.925,39.499)",Kaloleni,Kinango,Kilifi,Kwale
"(-3.814,39.733) → (-3.813,39.733)",0.062490148768606,317051.84187654266,"(-3.814,39.733)","(-3.813,39.733)",Kilifi South,Kilifi South,Kilifi,Kilifi
"(-3.939,39.714) → (-4.003,39.696)",7.482142875130201,29900.231206298442,"(-3.939,39.714)","(-4.003,39.696)",Kilifi South,Nyali,Kilifi,Mombasa
"(-3.307,40.047) → (-4.018,39.652)",90.372004377568,2443.4085879696427,"(-3.307,40.047)","(-4.018,39.652)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.811,39.733)",0.034748729755313,317412.1989123359,"(-3.811,39.733)","(-3.811,39.733)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.812,39.732) → (-3.812,39.733)",0.0083017381784217,317551.4247860166,"(-3.812,39.732)","(-3.812,39.733)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.812,39.733)",0.057669463856157996,317038.9098737129,"(-3.812,39.733)","(-3.812,39.733)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.813,39.732) → (-3.812,39.732)",0.044669775263607,317614.64101079025,"(-3.813,39.732)","(-3.812,39.732)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.814,39.732)",0.035828003573948,316843.7541883579,"(-3.814,39.732)","(-3.814,39.732)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.815,39.73)",0.016828300649173,317037.3951442496,"(-3.815,39.73)","(-3.815,39.73)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.816,39.731) → (-3.815,39.731)",0.020113261908858003,316810.74724679184,"(-3.816,39.731)","(-3.815,39.731)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.816,39.732)",0.024155025635933997,317388.22786847124,"(-3.816,39.732)","(-3.816,39.732)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.818,39.73)",0.034433269975808,317096.0846626275,"(-3.818,39.73)","(-3.818,39.73)",Kisii Central,Kisii Central,Kilifi,Kilifi
"(-3.857,39.492) → (-3.901,39.492)",4.8753086672139005,3282.1906405562363,"(-3.857,39.492)","(-3.901,39.492)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.892,39.514) → (-3.929,39.506)",4.1212752192009,3279.237176792555,"(-3.892,39.514)","(-3.929,39.506)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.893,39.517) → (-3.923,39.503)",3.6935345230347996,3285.46266844281,"(-3.893,39.517)","(-3.923,39.503)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.897,39.51) → (-3.928,39.506)",3.5131428005186005,3287.558101319278,"(-3.897,39.51)","(-3.928,39.506)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.93,39.538) → (-3.939,39.511)",3.0832221452683997,3281.5988371057115,"(-3.93,39.538)","(-3.939,39.511)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.93,39.539) → (-3.954,39.519)",3.4573541270506,3286.9037643175952,"(-3.93,39.539)","(-3.954,39.519)",Kisii Central,Kisii Central,Kilifi,Kwale
"(-3.933,39.735) → (-3.997,39.707)",7.7899097993974005,29953.307145353425,"(-3.933,39.735)","(-3.997,39.707)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.936,39.724) → (-3.991,39.709)",6.3619289802341,29947.34540822698,"(-3.936,39.724)","(-3.991,39.709)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.938,39.715) → (-3.996,39.704)",6.4901271606147,29904.40361395682,"(-3.938,39.715)","(-3.996,39.704)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.938,39.716) → (-3.999,39.699)",7.0240796200965,29899.01162696315,"(-3.938,39.716)","(-3.999,39.699)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.938,39.717) → (-3.986,39.713)",5.336417844088,29931.954784605685,"(-3.938,39.717)","(-3.986,39.713)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.939,39.698) → (-3.993,39.701)",5.938538373528201,29877.49427744328,"(-3.939,39.698)","(-3.993,39.701)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.94,39.71) → (-3.988,39.706)",5.430590105429599,29880.607065492062,"(-3.94,39.71)","(-3.988,39.706)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.942,39.7) → (-4.004,39.691)",6.930212242877,29934.215423590045,"(-3.942,39.7)","(-4.004,39.691)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.943,39.695) → (-3.99,39.697)",5.2111862595613,29898.868777261032,"(-3.943,39.695)","(-3.99,39.697)",Kisii Central,Kisii Central,Kilifi,Mombasa
"(-3.246,40.071) → (-3.245,40.072)",0.13109033778649,259074.5642935981,"(-3.246,40.071)","(-3.245,40.072)",Malindi,Malindi,Kilifi,Kilifi
"(-3.241,40.074) → (-3.24,40.075)",0.09220647850949198,259063.99708484535,"(-3.241,40.074)","(-3.24,40.075)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.244,40.073)",0.059084067622913995,259369.02510317962,"(-3.244,40.073)","(-3.244,40.073)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.244,40.074)",0.018126919926287,258904.52829307452,"(-3.244,40.074)","(-3.244,40.074)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.245,40.075) → (-3.246,40.075)",0.042271530149587996,259349.43749344317,"(-3.245,40.075)","(-3.246,40.075)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.246,40.073)",0.029529536861597,259482.79161640574,"(-3.246,40.073)","(-3.246,40.073)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.247,40.07) → (-3.248,40.07)",0.08091752049390499,258877.5571234567,"(-3.247,40.07)","(-3.248,40.07)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.247,40.073)",0.015777470107066,518173.4760239059,"(-3.247,40.073)","(-3.247,40.073)",Malindi District,Malindi District,Kilifi,Kilifi
"(-3.247,40.074) → (-3.247,40.073)",0.058097325599203,259534.44788748302,"(-3.247,40.074)","(-3.247,40.073)",Malindi District,Malindi District,Kilifi,Kilifi
"(-0.565,37.313)",0.031344698724585,206858.55077235494,"(-0.565,37.313)","(-0.565,37.313)",Kirinyaga Central,Kirinyaga Central,Kirinyaga,Kirinyaga
