,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(0.608,34.281) → (0.608,34.279)",0.17187737760113,35599.442957500214,"(0.608,34.281)","(0.608,34.279)",Teso District,Teso District,Busia,Busia
"(0.609,34.278)",0.096756984499032,35599.989280148075,"(0.609,34.278)","(0.609,34.278)",Teso District,Teso District,Busia,Busia
"(0.598,34.272)",0.0,35569.09566870895,"(0.598,34.272)","(0.598,34.272)",Teso North,Teso North,Busia,Busia
"(0.581,35.507) → (0.582,35.509)",0.26977675650820004,43365.28045534237,"(0.581,35.507)","(0.582,35.509)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.581,35.508) → (0.582,35.508)",0.09619590513414901,43374.013440691626,"(0.581,35.508)","(0.582,35.508)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.59,35.511) → (0.588,35.512)",0.15967570237707,43412.04095659872,"(0.59,35.511)","(0.588,35.512)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.612,35.502) → (0.612,35.503)",0.16699150468088,43366.75023902758,"(0.612,35.502)","(0.612,35.503)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.025,35.538)",0.0,15036.462195391881,"(1.025,35.538)","(1.025,35.538)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.027,35.547) → (1.027,35.548)",0.16655860267569,15050.046010381999,"(1.027,35.547)","(1.027,35.548)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.034,35.556)",0.0,15057.467469418858,"(1.034,35.556)","(1.034,35.556)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.035,35.546) → (1.034,35.548)",0.22051607938532003,15027.190273146438,"(1.035,35.546)","(1.034,35.548)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.036,35.53)",0.0,15052.165750738019,"(1.036,35.53)","(1.036,35.53)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.038,35.541)",0.0,15057.698547065433,"(1.038,35.541)","(1.038,35.541)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.043,35.537)",0.0,15035.952580382775,"(1.043,35.537)","(1.043,35.537)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.043,35.54)",0.0,15035.54324692594,"(1.043,35.54)","(1.043,35.54)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.045,35.546)",0.0,15038.98055004463,"(1.045,35.546)","(1.045,35.546)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.562,35.51) → (0.563,35.511)",0.12361366200692,43340.009032816386,"(0.562,35.51)","(0.563,35.511)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.573,35.51) → (0.573,35.509)",0.10095576189661,43427.331675045774,"(0.573,35.51)","(0.573,35.509)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.573,35.51) → (0.574,35.511)",0.16355236412563,43405.92740080371,"(0.573,35.51)","(0.574,35.511)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.575,35.511) → (0.575,35.513)",0.20913942355381002,43364.09989427978,"(0.575,35.511)","(0.575,35.513)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.579,35.509) → (0.579,35.511)",0.14042458190706,43427.99812746355,"(0.579,35.509)","(0.579,35.511)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.572,35.51) → (0.573,35.51)",0.09584092577244802,43390.31138297688,"(0.572,35.51)","(0.573,35.51)",Keiyo North,Keiyo North,Elgeyo Marakwet,Elgeyo Marakwet
"(1.029,35.531) → (1.027,35.533)",0.22470097033047,15044.631501330674,"(1.029,35.531)","(1.027,35.533)",Marakwet East,Marakwet East,Elgeyo Marakwet,Elgeyo Marakwet
"(-0.509,37.484) → (-0.511,37.484)",0.19977448602917,212916.40740624935,"(-0.509,37.484)","(-0.511,37.484)",Manyatta,Manyatta,Embu,Embu
"(-0.536,37.463) → (-0.549,37.419)",5.1014315375661,2841.972336943294,"(-0.536,37.463)","(-0.549,37.419)",Mbeere District,Mbeere District,Embu,Kirinyaga
"(-0.549,37.463) → (-0.549,37.419)",4.886278899881201,2836.2577667859173,"(-0.549,37.463)","(-0.549,37.419)",Mbeere District,Mbeere District,Embu,Kirinyaga
"(-0.625,37.607)",0.0,42928.74003698555,"(-0.625,37.607)","(-0.625,37.607)",Mbeere District,Mbeere District,Embu,Embu
"(-0.627,37.596) → (-0.627,37.595)",0.10505757405392999,42913.624872137196,"(-0.627,37.596)","(-0.627,37.595)",Mbeere District,Mbeere District,Embu,Embu
"(-0.637,37.595)",0.05782461083585501,42907.5815064202,"(-0.637,37.595)","(-0.637,37.595)",Mbeere District,Mbeere District,Embu,Embu
"(-0.638,37.585) → (-0.638,37.586)",0.077805744650309,42866.23422385177,"(-0.638,37.585)","(-0.638,37.586)",Mbeere District,Mbeere District,Embu,Embu
"(-0.638,37.593) → (-0.639,37.593)",0.064933173329824,42929.398837825625,"(-0.638,37.593)","(-0.639,37.593)",Mbeere District,Mbeere District,Embu,Embu
"(-0.639,37.584) → (-0.638,37.584)",0.064931225298458,42868.85413984241,"(-0.639,37.584)","(-0.638,37.584)",Mbeere District,Mbeere District,Embu,Embu
"(-0.644,37.582) → (-0.645,37.582)",0.14351491130828,42867.401230826385,"(-0.644,37.582)","(-0.645,37.582)",Mbeere District,Mbeere District,Embu,Embu
"(-0.644,37.591) → (-0.645,37.591)",0.12322007604274,42842.419950924115,"(-0.644,37.591)","(-0.645,37.591)",Mbeere District,Mbeere District,Embu,Embu
"(-0.646,37.591) → (-0.644,37.589)",0.231284579049,42876.033952279555,"(-0.646,37.591)","(-0.644,37.589)",Mbeere District,Mbeere District,Embu,Embu
"(-0.642,37.585) → (-0.641,37.584)",0.16831581188834,42892.14477697256,"(-0.642,37.585)","(-0.641,37.584)",Mbeere South,Mbeere South,Embu,Embu
"(-0.506,37.485) → (-0.507,37.485)",0.17554468718789001,212993.03525951214,"(-0.506,37.485)","(-0.507,37.485)",Meru South District,Meru South District,Embu,Embu
"(-0.506,37.486) → (-0.507,37.486)",0.057189724906214996,212787.787540932,"(-0.506,37.486)","(-0.507,37.486)",Meru South District,Meru South District,Embu,Embu
"(-0.507,37.485) → (-0.508,37.485)",0.16415107441238,213101.33639125054,"(-0.507,37.485)","(-0.508,37.485)",Meru South District,Meru South District,Embu,Embu
"(-0.508,37.484)",0.06434993693555399,212836.43334732033,"(-0.508,37.484)","(-0.508,37.484)",Meru South District,Meru South District,Embu,Embu
"(-0.509,37.483)",0.096064262258655,212800.7927917381,"(-0.509,37.483)","(-0.509,37.483)",Meru South District,Meru South District,Embu,Embu
"(-0.509,37.484)",0.078093369475868,212793.58055813238,"(-0.509,37.484)","(-0.509,37.484)",Meru South District,Meru South District,Embu,Embu
"(-0.509,37.485) → (-0.51,37.484)",0.12418742642523,212669.57360075455,"(-0.509,37.485)","(-0.51,37.484)",Meru South District,Meru South District,Embu,Embu
"(-0.509,37.485) → (-0.511,37.484)",0.24813157705167002,213023.03449885527,"(-0.509,37.485)","(-0.511,37.484)",Meru South District,Meru South District,Embu,Embu
"(-0.51,37.482) → (-0.511,37.482)",0.085883450209829,213098.06610694106,"(-0.51,37.482)","(-0.511,37.482)",Meru South District,Meru South District,Embu,Embu
"(-0.513,37.419) → (-0.513,37.463)",4.8863078435826,2143.9769454430916,"(-0.513,37.419)","(-0.513,37.463)",Meru South District,Meru South District,Embu,Embu
"(-0.517,37.463) → (-0.541,37.383)",9.275339948183401,2840.9716814306857,"(-0.517,37.463)","(-0.541,37.383)",Meru South District,Mbeere District,Embu,Kirinyaga
"(-0.37,39.819)",0.043537317143577996,203849.7751769706,"(-0.37,39.819)","(-0.37,39.819)",Garissa Township,Garissa Township,Garissa,Garissa
"(-0.455,39.661) → (-0.455,39.617)",4.8863492938092,4981.66606004327,"(-0.455,39.661)","(-0.455,39.617)",Garissa Township,Bura,Garissa,Tana River
"(-0.361,39.836)",0.06509730012820099,203923.13998173224,"(-0.361,39.836)","(-0.361,39.836)",Ijara District,Ijara District,Garissa,Garissa
"(-0.374,39.821)",0.065903158232596,203613.4523103153,"(-0.374,39.821)","(-0.374,39.821)",Ijara District,Ijara District,Garissa,Garissa
"(-0.376,39.828) → (-0.377,39.827)",0.08147978516943,203732.17867194142,"(-0.376,39.828)","(-0.377,39.827)",Ijara District,Ijara District,Garissa,Garissa
"(-0.381,39.802) → (-0.382,39.802)",0.06195028148968099,204026.82931984024,"(-0.381,39.802)","(-0.382,39.802)",Ijara District,Ijara District,Garissa,Garissa
"(-0.383,39.81) → (-0.384,39.81)",0.076066520160465,203773.2066582206,"(-0.383,39.81)","(-0.384,39.81)",Ijara District,Ijara District,Garissa,Garissa
"(-0.385,39.808) → (-0.386,39.808)",0.037363230188512,204023.6982942449,"(-0.385,39.808)","(-0.386,39.808)",Ijara District,Ijara District,Garissa,Garissa
"(-0.385,39.816) → (-0.386,39.816)",0.096419032410705,203726.6323391422,"(-0.385,39.816)","(-0.386,39.816)",Ijara District,Ijara District,Garissa,Garissa
"(-0.387,39.82)",0.05030008288319,203739.08378656814,"(-0.387,39.82)","(-0.387,39.82)",Ijara District,Ijara District,Garissa,Garissa
"(-0.396,39.834) → (-0.397,39.834)",0.10587121440244998,203951.86176165554,"(-0.396,39.834)","(-0.397,39.834)",Ijara District,Ijara District,Garissa,Garissa
"(-0.454,39.661) → (-0.468,39.624)",4.3946262217233,4978.960991851616,"(-0.454,39.661)","(-0.468,39.624)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.617) → (-0.461,39.661)",4.8863450114534,11860.632286327535,"(-0.461,39.617)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.461,39.617)",4.8863450114534,19933.407568950355,"(-0.461,39.661)","(-0.461,39.617)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.469,39.625)",4.0954403555099,4975.890818922661,"(-0.461,39.661)","(-0.469,39.625)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.47,39.625)",4.078745683359401,9957.448949439971,"(-0.461,39.661)","(-0.47,39.625)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.471,39.626)",4.000057036426701,4985.916380602271,"(-0.461,39.661)","(-0.471,39.626)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.465,39.62) → (-0.459,39.661)",4.573454328706401,11866.480985833405,"(-0.465,39.62)","(-0.459,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.466,39.617) → (-0.461,39.661)",4.9074395013815,11851.911824207356,"(-0.466,39.617)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.466,39.622) → (-0.457,39.661)",4.4770925287123005,11866.663093382693,"(-0.466,39.622)","(-0.457,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.466,39.623) → (-0.461,39.661)",4.174313157074799,11842.620149035934,"(-0.466,39.623)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.468,39.621) → (-0.461,39.661)",4.480023178290599,11862.302810184266,"(-0.468,39.621)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.468,39.623) → (-0.461,39.661)",4.2275181617590505,23699.130116793516,"(-0.468,39.623)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.469,39.624) → (-0.461,39.661)",4.1390495543177,11849.525543480464,"(-0.469,39.624)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.609,34.469) → (-0.608,34.469)",0.069613120439995,84289.78973593212,"(-0.609,34.469)","(-0.608,34.469)",Homa Bay Town,Homa Bay Town,Homa Bay,Homa Bay
"(-0.465,34.727)",0.060538753858487,77514.72389427328,"(-0.465,34.727)","(-0.465,34.727)",Kasipul,Kasipul,Homa Bay,Homa Bay
"(-0.459,34.72) → (-0.458,34.72)",0.10366448067211,77424.86114243661,"(-0.459,34.72)","(-0.458,34.72)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.459,34.722)",0.019236161815092,77470.00733468741,"(-0.459,34.722)","(-0.459,34.722)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.459,34.729)",0.051803195362260995,77542.62116607414,"(-0.459,34.729)","(-0.459,34.729)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.46,34.727)",0.066861443953865,77582.04946766164,"(-0.46,34.727)","(-0.46,34.727)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.46,34.728) → (-0.46,34.727)",0.06685417744196201,77580.85888217133,"(-0.46,34.728)","(-0.46,34.727)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.462,34.724) → (-0.462,34.725)",0.1301688444749,77485.60839691869,"(-0.462,34.724)","(-0.462,34.725)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.462,34.731) → (-0.461,34.729)",0.18090399767193,77467.89831859856,"(-0.462,34.731)","(-0.461,34.729)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.464,34.73) → (-0.463,34.729)",0.1331398281821,77553.5427422131,"(-0.464,34.73)","(-0.463,34.729)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.464,34.733)",0.027152453448662003,77472.63303321115,"(-0.464,34.733)","(-0.464,34.733)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.555,34.226) → (-0.555,34.225)",0.16413874489915,66106.7086167742,"(-0.555,34.226)","(-0.555,34.225)",Suba,Suba,Homa Bay,Homa Bay
"(-0.505,34.475) → (-0.543,34.482)",4.2175274573047,4285.774691698185,"(-0.505,34.475)","(-0.543,34.482)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.505,34.475) → (-0.549,34.475)",4.8862960265152005,34274.38926606505,"(-0.505,34.475)","(-0.549,34.475)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.543,34.223)",0.06296819917159299,66066.77446579709,"(-0.543,34.223)","(-0.543,34.223)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.544,34.225) → (-0.544,34.223)",0.24472757004876997,66130.50018469176,"(-0.544,34.225)","(-0.544,34.223)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.544,34.238)",0.0,66163.11037059213,"(-0.544,34.238)","(-0.544,34.238)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.548,34.232)",0.066390750869485,66139.8144080442,"(-0.548,34.232)","(-0.548,34.232)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.549,34.232)",0.04129264247758,66081.8781122822,"(-0.549,34.232)","(-0.549,34.232)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.549,34.467) → (-0.505,34.475)",4.9714460371065,4736.620561572157,"(-0.549,34.467)","(-0.505,34.475)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.549,34.468) → (-0.505,34.475)",4.9484453824816,4736.6932515603185,"(-0.549,34.468)","(-0.505,34.475)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.549,34.469) → (-0.505,34.475)",4.9276865735463,4734.285996643344,"(-0.549,34.469)","(-0.505,34.475)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.549,34.47) → (-0.505,34.475)",4.9243222556018,4729.852632901866,"(-0.549,34.47)","(-0.505,34.475)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.549,34.475) → (-0.505,34.475)",4.8862960265152005,28385.173788641954,"(-0.549,34.475)","(-0.505,34.475)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.551,34.23)",1.1051940612683001e-14,66030.07116710371,"(-0.551,34.23)","(-0.551,34.23)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.553,34.222)",0.067999992977633,66070.81236187095,"(-0.553,34.222)","(-0.553,34.222)",Suba District,Suba District,Homa Bay,Homa Bay
