,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(0.837,34.603)",0.0,11995.490151186768,"(0.837,34.603)","(0.837,34.603)",Teso District,Teso District,Bungoma,Bungoma
"(0.84,34.599)",0.0,11995.37856154287,"(0.84,34.599)","(0.84,34.599)",Teso District,Teso District,Bungoma,Bungoma
"(0.399,34.149) → (0.4,34.148)",0.07913985421843299,135837.13276948256,"(0.399,34.149)","(0.4,34.148)",Matayos,Matayos,Busia,Busia
"(0.461,34.124) → (0.508,34.191)",9.126937962637301,2036.8780321981724,"(0.461,34.124)","(0.508,34.191)",Matayos,Teso South,Busia,Busia
"(0.474,34.155) → (0.461,34.124)",3.7591058802016004,1946.3501196560314,"(0.474,34.155)","(0.461,34.124)",Matayos,Matayos,Busia,Busia
"(0.396,34.139) → (0.396,34.14)",0.049054267714574,136098.76005512354,"(0.396,34.139)","(0.396,34.14)",Teso District,Teso District,Busia,Busia
"(0.398,34.144) → (0.398,34.143)",0.034901500958573,135801.2856611779,"(0.398,34.144)","(0.398,34.143)",Teso District,Teso District,Busia,Busia
"(0.4,34.148) → (0.4,34.147)",0.08763842428021601,136065.14058068456,"(0.4,34.148)","(0.4,34.147)",Teso District,Teso District,Busia,Busia
"(0.401,34.145) → (0.403,34.145)",0.161184420847,135947.71993956694,"(0.401,34.145)","(0.403,34.145)",Teso District,Teso District,Busia,Busia
"(0.403,34.144) → (0.402,34.146)",0.19187840615326002,135843.26771211883,"(0.403,34.144)","(0.402,34.146)",Teso District,Teso District,Busia,Busia
"(0.403,34.145) → (0.404,34.145)",0.08890736546503,136099.63164281982,"(0.403,34.145)","(0.404,34.145)",Teso District,Teso District,Busia,Busia
"(0.403,34.149) → (0.405,34.149)",0.14248498841361,136046.779028511,"(0.403,34.149)","(0.405,34.149)",Teso District,Teso District,Busia,Busia
"(0.403,34.15) → (0.403,34.149)",0.091761960915812,135791.65190511305,"(0.403,34.15)","(0.403,34.149)",Teso District,Teso District,Busia,Busia
"(0.406,34.148) → (0.406,34.149)",0.08814837912562198,135842.00401203832,"(0.406,34.148)","(0.406,34.149)",Teso District,Teso District,Busia,Busia
"(0.461,34.124) → (0.472,34.156)",3.8629909524627,2036.951076488412,"(0.461,34.124)","(0.472,34.156)",Teso District,Teso District,Busia,Busia
"(0.461,34.124) → (0.487,34.156)",4.6427310711154,2038.536286997838,"(0.461,34.124)","(0.487,34.156)",Teso District,Teso District,Busia,Busia
"(0.461,34.167) → (0.461,34.124)",4.8863450114527,7789.086743659222,"(0.461,34.167)","(0.461,34.124)",Teso District,Teso District,Busia,Busia
"(0.471,34.158) → (0.452,34.133)",3.4902462111419,1946.4199175333713,"(0.471,34.158)","(0.452,34.133)",Teso District,Teso District,Busia,Busia
"(0.475,34.154) → (0.461,34.124)",3.701911749958,1950.1113497638296,"(0.475,34.154)","(0.461,34.124)",Teso District,Teso District,Busia,Busia
"(0.475,34.167) → (0.461,34.124)",5.1014882120139005,1949.3540480593044,"(0.475,34.167)","(0.461,34.124)",Teso District,Teso District,Busia,Busia
"(0.477,34.152) → (0.461,34.124)",3.6015076311481,1946.4380245321925,"(0.477,34.152)","(0.461,34.124)",Teso District,Teso District,Busia,Busia
"(0.597,34.272) → (0.597,34.271)",0.11054837926696001,30521.31473412134,"(0.597,34.272)","(0.597,34.271)",Teso District,Teso District,Busia,Busia
"(0.599,34.27) → (0.598,34.269)",0.12833898670787,30463.734988371136,"(0.599,34.27)","(0.598,34.269)",Teso District,Teso District,Busia,Busia
"(0.6,34.276) → (0.601,34.274)",0.23154614502639004,30513.7752785074,"(0.6,34.276)","(0.601,34.274)",Teso District,Teso District,Busia,Busia
"(0.601,34.268)",0.0,30454.603548807976,"(0.601,34.268)","(0.601,34.268)",Teso District,Teso District,Busia,Busia
"(0.604,34.275) → (0.604,34.278)",0.28189800707833,30487.442692212113,"(0.604,34.275)","(0.604,34.278)",Teso District,Teso District,Busia,Busia
"(0.606,34.27)",0.0,30464.01838395734,"(0.606,34.27)","(0.606,34.27)",Teso District,Teso District,Busia,Busia
"(0.607,34.282)",0.075937629619767,30452.44309634824,"(0.607,34.282)","(0.607,34.282)",Teso District,Teso District,Busia,Busia
"(0.611,34.287) → (0.611,34.285)",0.11470012339792998,30521.51019514087,"(0.611,34.287)","(0.611,34.285)",Teso District,Teso District,Busia,Busia
"(0.613,34.281) → (0.613,34.282)",0.11745692052371001,30509.657542881672,"(0.613,34.281)","(0.613,34.282)",Teso District,Teso District,Busia,Busia
"(0.603,34.278)",0.040051089143086,30462.642570430446,"(0.603,34.278)","(0.603,34.278)",Teso North,Teso North,Busia,Busia
"(0.582,35.512) → (0.583,35.513)",0.13734348997305001,43319.562545983914,"(0.582,35.512)","(0.583,35.513)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.593,35.486) → (0.505,35.266)",26.313363412109,3439.1528524656856,"(0.593,35.486)","(0.505,35.266)",Lugari District,Nandi North District,Elegeyo-Marakwet,Uasin Gishu
"(0.594,35.509) → (0.593,35.51)",0.26705637948566,43401.03744510271,"(0.594,35.509)","(0.593,35.51)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.595,35.508) → (0.596,35.508)",0.1113164052378,43352.871703487355,"(0.595,35.508)","(0.596,35.508)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.665,35.486) → (0.505,35.266)",30.176528842123,3446.686359276704,"(0.665,35.486)","(0.505,35.266)",Lugari District,Nandi North District,Elegeyo-Marakwet,Uasin Gishu
"(0.666,35.486) → (0.505,35.266)",30.296475041722,3438.9088786366515,"(0.666,35.486)","(0.505,35.266)",Lugari District,Nandi North District,Elegeyo-Marakwet,Uasin Gishu
"(1.024,35.532)",0.0,14768.062879139894,"(1.024,35.532)","(1.024,35.532)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.031,35.532)",0.0,14784.47043584481,"(1.031,35.532)","(1.031,35.532)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.034,35.544) → (1.038,35.546)",0.47010935875216,14778.823713193797,"(1.034,35.544)","(1.038,35.546)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.035,35.528) → (1.037,35.528)",0.22208215542044,14752.155656629124,"(1.035,35.528)","(1.037,35.528)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.04,35.553) → (1.038,35.553)",0.30220880346217,14784.56511681415,"(1.04,35.553)","(1.038,35.553)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.041,35.543)",0.0,14751.109137309846,"(1.041,35.543)","(1.041,35.543)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.044,35.554)",0.0,14756.71618598825,"(1.044,35.554)","(1.044,35.554)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.57,35.509) → (0.571,35.513)",0.42694731181823,43306.17473433764,"(0.57,35.509)","(0.571,35.513)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.57,35.51) → (0.57,35.511)",0.065982139037673,43390.31640643623,"(0.57,35.51)","(0.57,35.511)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.571,35.512) → (0.57,35.512)",0.10067563346580999,43319.15955998689,"(0.571,35.512)","(0.57,35.512)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.575,35.51) → (0.576,35.512)",0.21592821548283997,43303.10259020099,"(0.575,35.51)","(0.576,35.512)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.58,35.511) → (0.581,35.512)",0.11581784895232002,43384.461023087315,"(0.58,35.511)","(0.581,35.512)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.581,35.511) → (0.581,35.512)",0.059658932279126005,43401.315388929885,"(0.581,35.511)","(0.581,35.512)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.06,35.549)",0.0,14756.578909671605,"(1.06,35.549)","(1.06,35.549)",West Potok,West Potok,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.062,35.553)",0.0,14780.818336988725,"(1.062,35.553)","(1.062,35.553)",West Potok,West Potok,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.568,35.514)",0.09254679626113602,43317.60615141447,"(0.568,35.514)","(0.568,35.514)",Keiyo North,Keiyo North,Elgeyo Marakwet,Elgeyo Marakwet
"(1.028,35.534)",0.0,14756.049744368982,"(1.028,35.534)","(1.028,35.534)",Marakwet East,Marakwet East,Elgeyo Marakwet,Elgeyo Marakwet
"(-0.549,37.463) → (-0.532,37.369)",10.690789948606,1855.8887585783307,"(-0.549,37.463)","(-0.532,37.369)",Mbeere District,Mbeere District,Embu,Kirinyaga
"(-0.549,37.463) → (-0.537,37.36)",11.626026252422,1855.200842422404,"(-0.549,37.463)","(-0.537,37.36)",Mbeere District,Mbeere District,Embu,Kirinyaga
"(-0.549,37.463) → (-0.549,37.419)",4.886278899881201,1857.3330614869192,"(-0.549,37.463)","(-0.549,37.419)",Mbeere District,Mbeere District,Embu,Kirinyaga
"(-0.549,37.463) → (-0.58,37.409)",6.8999786012162,1855.332459882804,"(-0.549,37.463)","(-0.58,37.409)",Mbeere District,Mbeere District,Embu,Kirinyaga
"(-0.549,37.463) → (-0.582,37.408)",7.122876973431901,1858.6864179170113,"(-0.549,37.463)","(-0.582,37.408)",Mbeere District,Mbeere District,Embu,Kirinyaga
"(-0.549,37.463) → (-0.529,37.36)",11.761029020697999,1855.9060233911603,"(-0.549,37.463)","(-0.529,37.36)",Mbeere District,Meru South District,Embu,Kirinyaga
"(-0.631,37.601) → (-0.63,37.601)",0.10209799713662,42885.7890573047,"(-0.631,37.601)","(-0.63,37.601)",Mbeere District,Mbeere District,Embu,Embu
"(-0.632,37.604)",0.050994720322162006,42902.44969480425,"(-0.632,37.604)","(-0.632,37.604)",Mbeere District,Mbeere District,Embu,Embu
"(-0.637,37.589)",0.044152420217612,42821.63653970823,"(-0.637,37.589)","(-0.637,37.589)",Mbeere District,Mbeere District,Embu,Embu
"(-0.639,37.597) → (-0.638,37.596)",0.11901337929875,42805.365778819374,"(-0.639,37.597)","(-0.638,37.596)",Mbeere District,Mbeere District,Embu,Embu
"(-0.64,37.588)",0.042488682722763,42891.57713739673,"(-0.64,37.588)","(-0.64,37.588)",Mbeere District,Mbeere District,Embu,Embu
"(-0.642,37.585) → (-0.642,37.584)",0.037554536289266,42854.56283333233,"(-0.642,37.585)","(-0.642,37.584)",Mbeere District,Mbeere District,Embu,Embu
"(-0.643,37.591) → (-0.642,37.591)",0.057013074848742996,42902.174945733714,"(-0.643,37.591)","(-0.642,37.591)",Mbeere District,Mbeere District,Embu,Embu
"(-0.644,37.595) → (-0.643,37.594)",0.16759458832679003,42808.40261095445,"(-0.644,37.595)","(-0.643,37.594)",Mbeere District,Mbeere District,Embu,Embu
"(-0.646,37.579)",0.057997152483516994,42821.23818573417,"(-0.646,37.579)","(-0.646,37.579)",Mbeere District,Mbeere District,Embu,Embu
"(-0.644,37.575) → (-0.646,37.575)",0.13326244902210999,42819.702632432694,"(-0.644,37.575)","(-0.646,37.575)",Mbeere South,Mbeere South,Embu,Embu
"(-0.505,37.463) → (-0.505,37.419)",4.8863133928644,1859.4084962864422,"(-0.505,37.463)","(-0.505,37.419)",Meru South District,Meru South District,Embu,Embu
"(-0.507,37.485) → (-0.509,37.484)",0.23843061281075,209017.09366109825,"(-0.507,37.485)","(-0.509,37.484)",Meru South District,Meru South District,Embu,Embu
"(-0.508,37.484) → (-0.51,37.484)",0.26513035463498996,208596.97276993372,"(-0.508,37.484)","(-0.51,37.484)",Meru South District,Meru South District,Embu,Embu
"(-0.508,37.485) → (-0.509,37.485)",0.14185810342798,208611.77170877383,"(-0.508,37.485)","(-0.509,37.485)",Meru South District,Meru South District,Embu,Embu
"(-0.509,37.484) → (-0.51,37.484)",0.15114411879057998,208836.71740133408,"(-0.509,37.484)","(-0.51,37.484)",Meru South District,Meru South District,Embu,Embu
"(-0.509,37.484) → (-0.511,37.483)",0.2104564991431,209068.73837191588,"(-0.509,37.484)","(-0.511,37.483)",Meru South District,Meru South District,Embu,Embu
"(-0.509,37.486) → (-0.511,37.485)",0.2647240535819,208676.26263007923,"(-0.509,37.486)","(-0.511,37.485)",Meru South District,Meru South District,Embu,Embu
"(-0.511,37.482) → (-0.513,37.481)",0.28714907027085,208674.3213913684,"(-0.511,37.482)","(-0.513,37.481)",Meru South District,Meru South District,Embu,Embu
"(-0.511,37.483) → (-0.513,37.482)",0.22818855087523,417655.72588762094,"(-0.511,37.483)","(-0.513,37.482)",Meru South District,Meru South District,Embu,Embu
"(-0.512,37.481) → (-0.513,37.481)",0.11825988813055001,209070.077265378,"(-0.512,37.481)","(-0.513,37.481)",Meru South District,Meru South District,Embu,Embu
"(-0.357,39.811)",0.030349874532719,203868.85904490153,"(-0.357,39.811)","(-0.357,39.811)",Garissa Township,Garissa Township,Garissa,Garissa
"(-0.461,39.661) → (-0.465,39.62)",4.4976191209179,5567.466621341671,"(-0.461,39.661)","(-0.465,39.62)",Garissa Township,Bura,Garissa,Tana River
"(-0.367,39.834)",0.042427738095113,204211.06070489946,"(-0.367,39.834)","(-0.367,39.834)",Ijara District,Ijara District,Garissa,Garissa
"(-0.377,39.814) → (-0.378,39.814)",0.09232946283708801,204261.517923451,"(-0.377,39.814)","(-0.378,39.814)",Ijara District,Ijara District,Garissa,Garissa
"(-0.382,39.825) → (-0.383,39.825)",0.092256845846147,203876.16996675127,"(-0.382,39.825)","(-0.383,39.825)",Ijara District,Ijara District,Garissa,Garissa
"(-0.384,39.816)",0.037196663429615,203815.05851980852,"(-0.384,39.816)","(-0.384,39.816)",Ijara District,Ijara District,Garissa,Garissa
"(-0.385,39.806)",0.011469625145303001,204262.82603107646,"(-0.385,39.806)","(-0.385,39.806)",Ijara District,Ijara District,Garissa,Garissa
"(-0.389,39.82)",0.04753850395445901,204034.83192529474,"(-0.389,39.82)","(-0.389,39.82)",Ijara District,Ijara District,Garissa,Garissa
"(-0.39,39.807) → (-0.391,39.807)",0.065865961882913,203800.5998602563,"(-0.39,39.807)","(-0.391,39.807)",Ijara District,Ijara District,Garissa,Garissa
"(-0.392,39.811) → (-0.393,39.811)",0.06698102100396201,203878.06656960453,"(-0.392,39.811)","(-0.393,39.811)",Ijara District,Ijara District,Garissa,Garissa
"(-0.401,39.823) → (-0.402,39.823)",0.078719335338683,204183.50308044435,"(-0.401,39.823)","(-0.402,39.823)",Ijara District,Ijara District,Garissa,Garissa
"(-0.455,39.661) → (-0.467,39.623)",4.4254424066454,5578.189765671508,"(-0.455,39.661)","(-0.467,39.623)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.455,39.661) → (-0.468,39.623)",4.4211913481999,5571.9991844607575,"(-0.455,39.661)","(-0.468,39.623)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.459,39.621) → (-0.458,39.661)",4.3994084487743,7392.235217922405,"(-0.459,39.621)","(-0.458,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.46,39.621) → (-0.457,39.661)",4.4637322821184995,7378.358092994125,"(-0.46,39.621)","(-0.457,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.461,39.617)",4.8863450114534,5576.811826532556,"(-0.461,39.661)","(-0.461,39.617)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.466,39.621)",4.3941063452658,5578.225488859326,"(-0.461,39.661)","(-0.466,39.621)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.467,39.622)",4.309257185069967,16699.317977089104,"(-0.461,39.661)","(-0.467,39.622)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.468,39.624)",4.1929489239088,5567.666275734992,"(-0.461,39.661)","(-0.468,39.624)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.475,39.63)",3.7019117499582004,5576.059253751034,"(-0.461,39.661)","(-0.475,39.63)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.463,39.621) → (-0.457,39.661)",4.4399249310947,7384.031439569947,"(-0.463,39.621)","(-0.457,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.465,39.624) → (-0.461,39.661)",4.1329121869282,7378.289454835803,"(-0.465,39.624)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.466,39.621) → (-0.461,39.661)",4.424772069595,7390.409168494362,"(-0.466,39.621)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.468,39.623) → (-0.461,39.661)",4.2175673413457,7376.077828314562,"(-0.468,39.623)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.468,39.627) → (-0.461,39.661)",3.8080269286369997,7375.554568654923,"(-0.468,39.627)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.47,39.625) → (-0.461,39.661)",4.0293801911022005,7392.282558407075,"(-0.47,39.625)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.607,34.47) → (-0.606,34.471)",0.18848982828717,78804.54786793374,"(-0.607,34.47)","(-0.606,34.471)",Homa Bay Town,Homa Bay Town,Homa Bay,Homa Bay
"(-0.461,34.728) → (-0.46,34.728)",0.11339060516625998,76360.29422929593,"(-0.461,34.728)","(-0.46,34.728)",Kasipul,Kasipul,Homa Bay,Homa Bay
"(-0.491,34.431) → (-0.549,34.475)",8.1438431349776,5295.882883715249,"(-0.491,34.431)","(-0.549,34.475)",Mbita,Homa Bay Town,Homa Bay,Homa Bay
"(-0.457,34.73) → (-0.457,34.729)",0.089431291190417,76363.03257857668,"(-0.457,34.73)","(-0.457,34.729)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.458,34.725) → (-0.459,34.725)",0.052279025325900993,76478.14602502434,"(-0.458,34.725)","(-0.459,34.725)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.458,34.733) → (-0.457,34.733)",0.06980441373610201,76507.85690817628,"(-0.458,34.733)","(-0.457,34.733)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.459,34.72) → (-0.458,34.72)",0.024724527417093,76340.14292249488,"(-0.459,34.72)","(-0.458,34.72)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.461,34.729) → (-0.46,34.73)",0.10268076994482002,76334.72734552673,"(-0.461,34.729)","(-0.46,34.73)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.462,34.727) → (-0.463,34.726)",0.082336959931812,76488.4678972392,"(-0.462,34.727)","(-0.463,34.726)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.462,34.728)",0.038070243646117996,76507.36694868158,"(-0.462,34.728)","(-0.462,34.728)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.463,34.728) → (-0.462,34.728)",0.063873592177467,76363.74296246067,"(-0.463,34.728)","(-0.462,34.728)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
