,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(0.556,35.832)",0.014287511936555,49964.26127609743,"(0.556,35.832)","(0.556,35.832)",Nandi North District,Nandi North District,Baringo,Baringo
"(0.556,35.834) → (0.554,35.833)",0.19958106001796,49920.151348883766,"(0.556,35.834)","(0.554,35.833)",Nandi North District,Nandi North District,Baringo,Baringo
"(-0.748,35.278) → (-0.748,35.279)",0.079593312960462,130029.89884846828,"(-0.748,35.278)","(-0.748,35.279)",Bomet Central,Bomet Central,Bomet,Bomet
"(-0.741,35.277)",0.031171199343876,129957.02915038484,"(-0.741,35.277)","(-0.741,35.277)",Central Kisii,Central Kisii,Bomet,Bomet
"(-0.744,35.273)",0.026168948574677,130354.52033646355,"(-0.744,35.273)","(-0.744,35.273)",Central Kisii,Central Kisii,Bomet,Bomet
"(-0.744,35.275) → (-0.743,35.275)",0.031266755471032,130172.67251664652,"(-0.744,35.275)","(-0.743,35.275)",Central Kisii,Central Kisii,Bomet,Bomet
"(-0.744,35.278) → (-0.744,35.279)",0.030735081316587004,130163.53576224345,"(-0.744,35.278)","(-0.744,35.279)",Central Kisii,Central Kisii,Bomet,Bomet
"(-0.745,35.271) → (-0.744,35.272)",0.096359208693932,130071.32697849444,"(-0.745,35.271)","(-0.744,35.272)",Central Kisii,Central Kisii,Bomet,Bomet
"(-0.745,35.276) → (-0.744,35.276)",0.078953523046466,129953.0017532276,"(-0.745,35.276)","(-0.744,35.276)",Central Kisii,Central Kisii,Bomet,Bomet
"(-0.746,35.28) → (-0.747,35.279)",0.073331068285812,129984.03498679787,"(-0.746,35.28)","(-0.747,35.279)",Central Kisii,Central Kisii,Bomet,Bomet
"(-0.747,35.273)",0.020855015212857,129896.31055554222,"(-0.747,35.273)","(-0.747,35.273)",Central Kisii,Central Kisii,Bomet,Bomet
"(-0.747,35.274)",0.041494990527704,130011.08818840404,"(-0.747,35.274)","(-0.747,35.274)",Central Kisii,Central Kisii,Bomet,Bomet
"(0.627,34.632)",0.016113068237502,289547.4714796709,"(0.627,34.632)","(0.627,34.632)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.627,34.633) → (0.626,34.634)",0.07061762248871299,288529.6818155259,"(0.627,34.633)","(0.626,34.634)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.627,34.633)",0.024887322127812,288664.5518266548,"(0.627,34.633)","(0.627,34.633)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.63,34.637)",0.012150966299838998,288918.4336793081,"(0.63,34.637)","(0.63,34.637)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.631,34.641) → (0.63,34.641)",0.09219366003755301,289143.54550697573,"(0.631,34.641)","(0.63,34.641)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.631,34.641)",0.018783778371615004,289123.25066696474,"(0.631,34.641)","(0.631,34.641)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.632,34.639)",0.028199728135668997,288724.5380214442,"(0.632,34.639)","(0.632,34.639)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.626,34.628)",0.062234751155157,288826.4122421823,"(0.626,34.628)","(0.626,34.628)",Kabuchai,Kabuchai,Bungoma,Bungoma
"(0.833,34.626)",0.0,12566.891283460693,"(0.833,34.626)","(0.833,34.626)",Lugari District,Lugari District,Bungoma,Bungoma
"(0.839,34.629) → (0.839,34.627)",0.14805998170979,12576.682821608309,"(0.839,34.629)","(0.839,34.627)",Lugari District,Lugari District,Bungoma,Bungoma
"(0.833,34.61)",0.0,12562.88868874432,"(0.833,34.61)","(0.833,34.61)",Mt Elgon,Mt Elgon,Bungoma,Bungoma
"(0.628,34.63) → (0.627,34.63)",0.07689452210944,288784.6294252581,"(0.628,34.63)","(0.627,34.63)",Teso District,Butere/Mumias District,Bungoma,Bungoma
"(0.629,34.632)",0.038713020342537,288655.6060481692,"(0.629,34.632)","(0.629,34.632)",Teso District,Teso District,Bungoma,Bungoma
"(0.829,34.593) → (0.829,34.592)",0.13959976134260998,12555.84835483718,"(0.829,34.593)","(0.829,34.592)",Teso District,Teso District,Bungoma,Bungoma
"(0.831,34.605) → (0.83,34.605)",0.16848221278311998,12549.982004443154,"(0.831,34.605)","(0.83,34.605)",Teso District,Teso District,Bungoma,Bungoma
"(0.831,34.606)",0.0,12575.80007056752,"(0.831,34.606)","(0.831,34.606)",Teso District,Teso District,Bungoma,Bungoma
"(0.832,34.604)",0.0,12594.252118661401,"(0.832,34.604)","(0.832,34.604)",Teso District,Teso District,Bungoma,Bungoma
"(0.832,34.622)",0.0,12558.457534109086,"(0.832,34.622)","(0.832,34.622)",Teso District,Teso District,Bungoma,Bungoma
"(0.835,34.609)",0.0,12555.459246311835,"(0.835,34.609)","(0.835,34.609)",Teso District,Teso District,Bungoma,Bungoma
"(0.835,34.609) → (0.836,34.609)",0.14370541678561,12561.071289587344,"(0.835,34.609)","(0.836,34.609)",Teso District,Teso District,Bungoma,Bungoma
"(0.395,34.144) → (0.395,34.143)",0.024776148997097,130550.01844386217,"(0.395,34.144)","(0.395,34.143)",Matayos,Matayos,Busia,Busia
"(0.395,34.146)",0.018278257248720002,130693.36320671311,"(0.395,34.146)","(0.395,34.146)",Teso District,Teso District,Busia,Busia
"(0.396,34.145)",0.028212337783772995,130472.8137602405,"(0.396,34.145)","(0.396,34.145)",Teso District,Teso District,Busia,Busia
"(0.396,34.146)",0.017833528924058997,130476.8572669864,"(0.396,34.146)","(0.396,34.146)",Teso District,Teso District,Busia,Busia
"(0.397,34.15)",0.064482035099533,130531.13254115767,"(0.397,34.15)","(0.397,34.15)",Teso District,Teso District,Busia,Busia
"(0.398,34.148) → (0.399,34.148)",0.035219268120655,130591.61228640843,"(0.398,34.148)","(0.399,34.148)",Teso District,Teso District,Busia,Busia
"(0.399,34.147)",0.030463749864404,130684.18990529243,"(0.399,34.147)","(0.399,34.147)",Teso District,Teso District,Busia,Busia
"(0.399,34.149)",0.050546208380174006,130503.97112674506,"(0.399,34.149)","(0.399,34.149)",Teso District,Teso District,Busia,Busia
"(0.401,34.145)",0.039635824450161006,130875.9384178094,"(0.401,34.145)","(0.401,34.145)",Teso District,Teso District,Busia,Busia
"(0.412,34.153)",0.031703667519045,130415.89579776439,"(0.412,34.153)","(0.412,34.153)",Teso District,Teso District,Busia,Busia
"(0.596,34.272)",0.0,37307.66406071048,"(0.596,34.272)","(0.596,34.272)",Teso District,Teso District,Busia,Busia
"(0.597,34.27)",0.0,37421.77460736015,"(0.597,34.27)","(0.597,34.27)",Teso District,Teso District,Busia,Busia
"(0.6,34.272) → (0.6,34.273)",0.13894508330736,37340.476329518555,"(0.6,34.272)","(0.6,34.273)",Teso District,Teso District,Busia,Busia
"(0.603,34.275) → (0.603,34.274)",0.094694435863684,37315.416813133044,"(0.603,34.275)","(0.603,34.274)",Teso District,Teso District,Busia,Busia
"(0.603,34.277) → (0.603,34.278)",0.11726959025419001,37290.2331533295,"(0.603,34.277)","(0.603,34.278)",Teso District,Teso District,Busia,Busia
"(0.604,34.273) → (0.604,34.274)",0.059429829262755,37306.507887926564,"(0.604,34.273)","(0.604,34.274)",Teso District,Teso District,Busia,Busia
"(0.607,34.276) → (0.607,34.277)",0.09262994205656501,37366.94734343789,"(0.607,34.276)","(0.607,34.277)",Teso District,Teso District,Busia,Busia
"(0.607,34.279) → (0.608,34.279)",0.050546224805576,37323.183163009526,"(0.607,34.279)","(0.608,34.279)",Teso District,Teso District,Busia,Busia
"(0.616,34.282) → (0.616,34.281)",0.06849842022969699,37369.57029477883,"(0.616,34.282)","(0.616,34.281)",Teso District,Teso District,Busia,Busia
"(0.6,34.275) → (0.6,34.274)",0.06514980616913901,37328.58326942182,"(0.6,34.275)","(0.6,34.274)",Teso North,Teso North,Busia,Busia
"(0.582,35.51)",0.055735889151656,44375.753115251,"(0.582,35.51)","(0.582,35.51)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.584,35.511)",0.066630671426356,44440.86416393896,"(0.584,35.511)","(0.584,35.511)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.585,35.507) → (0.585,35.509)",0.21160920070639996,44303.97721310036,"(0.585,35.507)","(0.585,35.509)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.019,35.532)",0.0,13697.208994057619,"(1.019,35.532)","(1.019,35.532)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.03,35.55)",0.0,13717.306447714012,"(1.03,35.55)","(1.03,35.55)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.032,35.528) → (1.031,35.528)",0.104689961482,13675.478144440498,"(1.032,35.528)","(1.031,35.528)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.032,35.543)",0.0,13687.505792813878,"(1.032,35.543)","(1.032,35.543)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.035,35.535)",0.0,13669.088679998598,"(1.035,35.535)","(1.035,35.535)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.037,35.539)",0.0,13698.170461751728,"(1.037,35.539)","(1.037,35.539)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.04,35.533)",0.0,13681.166818595135,"(1.04,35.533)","(1.04,35.533)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.043,35.535)",0.0,13678.319989379961,"(1.043,35.535)","(1.043,35.535)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.048,35.557)",0.0,13675.054338339643,"(1.048,35.557)","(1.048,35.557)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.552,35.512)",0.098587281145366,44323.78021930821,"(0.552,35.512)","(0.552,35.512)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.556,35.511) → (0.556,35.512)",0.054291923809805,44284.649875551004,"(0.556,35.511)","(0.556,35.512)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.57,35.512) → (0.57,35.511)",0.092894145761506,44305.3502457312,"(0.57,35.512)","(0.57,35.511)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.575,35.508) → (0.575,35.509)",0.10751476021952999,44314.55715857601,"(0.575,35.508)","(0.575,35.509)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.575,35.508) → (0.576,35.509)",0.12662848430322002,44378.86804567518,"(0.575,35.508)","(0.576,35.509)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.576,35.509) → (0.576,35.51)",0.10222293758432001,44344.31701297595,"(0.576,35.509)","(0.576,35.51)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.561,35.509)",0.05369682422817599,44330.19320741626,"(0.561,35.509)","(0.561,35.509)",Keiyo North,Keiyo North,Elgeyo Marakwet,Elgeyo Marakwet
"(1.048,35.527)",0.0,13683.146278823433,"(1.048,35.527)","(1.048,35.527)",Marakwet East,Marakwet East,Elgeyo Marakwet,Elgeyo Marakwet
"(-0.507,37.486)",0.016557946123588,193884.58148297764,"(-0.507,37.486)","(-0.507,37.486)",Manyatta,Manyatta,Embu,Embu
"(-0.527,37.463) → (-0.549,37.419)",5.4630376452639995,2079.744559788766,"(-0.527,37.463)","(-0.549,37.419)",Mbeere District,Mbeere District,Embu,Kirinyaga
"(-0.626,37.599) → (-0.627,37.6)",0.09433694194511501,45764.46390889382,"(-0.626,37.599)","(-0.627,37.6)",Mbeere District,Mbeere District,Embu,Embu
"(-0.635,37.58)",0.062067193626945995,45697.41363222147,"(-0.635,37.58)","(-0.635,37.58)",Mbeere District,Mbeere District,Embu,Embu
"(-0.635,37.596) → (-0.636,37.595)",0.10742465066925999,45634.395052288106,"(-0.635,37.596)","(-0.636,37.595)",Mbeere District,Mbeere District,Embu,Embu
"(-0.639,37.585)",0.047903914189169006,45624.91392633511,"(-0.639,37.585)","(-0.639,37.585)",Mbeere District,Mbeere District,Embu,Embu
"(-0.641,37.581) → (-0.642,37.581)",0.049859796905445,45643.89280706739,"(-0.641,37.581)","(-0.642,37.581)",Mbeere District,Mbeere District,Embu,Embu
"(-0.642,37.593)",0.0,45623.50000013313,"(-0.642,37.593)","(-0.642,37.593)",Mbeere District,Mbeere District,Embu,Embu
"(-0.644,37.584)",0.043756971643145,45700.621335844204,"(-0.644,37.584)","(-0.644,37.584)",Mbeere District,Mbeere District,Embu,Embu
"(-0.645,37.579) → (-0.646,37.579)",0.07980858881118,45603.59702888421,"(-0.645,37.579)","(-0.646,37.579)",Mbeere District,Mbeere District,Embu,Embu
"(-0.649,37.58) → (-0.648,37.58)",0.048060344897091,45665.0412561422,"(-0.649,37.58)","(-0.648,37.58)",Mbeere District,Mbeere District,Embu,Embu
"(-0.638,37.594) → (-0.637,37.594)",0.04571506654452,45650.49679572378,"(-0.638,37.594)","(-0.637,37.594)",Mbeere South,Mbeere South,Embu,Embu
"(-0.502,37.489)",0.050212848419952,193769.9219988126,"(-0.502,37.489)","(-0.502,37.489)",Meru South District,Meru South District,Embu,Embu
"(-0.503,37.488)",0.013542329994418002,193685.39106220234,"(-0.503,37.488)","(-0.503,37.488)",Meru South District,Meru South District,Embu,Embu
"(-0.504,37.485)",0.016715102258075,193946.35401162587,"(-0.504,37.485)","(-0.504,37.485)",Meru South District,Meru South District,Embu,Embu
"(-0.505,37.487) → (-0.506,37.487)",0.032472117386818995,193816.19493723768,"(-0.505,37.487)","(-0.506,37.487)",Meru South District,Meru South District,Embu,Embu
"(-0.506,37.486) → (-0.507,37.486)",0.12093990089619,193856.533341848,"(-0.506,37.486)","(-0.507,37.486)",Meru South District,Meru South District,Embu,Embu
"(-0.507,37.486) → (-0.508,37.486)",0.074548809903631,194083.844401179,"(-0.507,37.486)","(-0.508,37.486)",Meru South District,Meru South District,Embu,Embu
"(-0.508,37.485)",0.07561485310555599,388466.08509728353,"(-0.508,37.485)","(-0.508,37.485)",Meru South District,Meru South District,Embu,Embu
"(-0.512,37.48) → (-0.511,37.48)",0.019771107020826,193775.92715777384,"(-0.512,37.48)","(-0.511,37.48)",Meru South District,Meru South District,Embu,Embu
"(-0.324,39.805) → (-0.325,39.805)",0.050620364641259005,209408.15094550245,"(-0.324,39.805)","(-0.325,39.805)",Garissa Township,Garissa Township,Garissa,Garissa
"(-0.461,39.661) → (-0.47,39.625)",4.0293801911022005,4521.039559962128,"(-0.461,39.661)","(-0.47,39.625)",Garissa Township,Bura,Garissa,Tana River
"(-0.357,39.821)",0.0032272107511456,209377.8571009559,"(-0.357,39.821)","(-0.357,39.821)",Ijara District,Ijara District,Garissa,Garissa
"(-0.36,39.813)",0.0038449521404208,209638.08244680858,"(-0.36,39.813)","(-0.36,39.813)",Ijara District,Ijara District,Garissa,Garissa
"(-0.363,39.806)",0.014988674482578002,209284.3111311979,"(-0.363,39.806)","(-0.363,39.806)",Ijara District,Ijara District,Garissa,Garissa
"(-0.366,39.806) → (-0.367,39.806)",0.03858505406615,209193.01213775628,"(-0.366,39.806)","(-0.367,39.806)",Ijara District,Ijara District,Garissa,Garissa
"(-0.376,39.812) → (-0.377,39.812)",0.06363546275477201,209623.36805525605,"(-0.376,39.812)","(-0.377,39.812)",Ijara District,Ijara District,Garissa,Garissa
"(-0.38,39.825)",0.028021759011110002,209334.28896027693,"(-0.38,39.825)","(-0.38,39.825)",Ijara District,Ijara District,Garissa,Garissa
"(-0.395,39.832)",0.093752868523544,209474.86935551997,"(-0.395,39.832)","(-0.395,39.832)",Ijara District,Ijara District,Garissa,Garissa
"(-0.396,39.833) → (-0.397,39.833)",0.08430819343591,209290.79709941978,"(-0.396,39.833)","(-0.397,39.833)",Ijara District,Ijara District,Garissa,Garissa
"(-0.408,39.822)",0.030675976943771,209930.941366477,"(-0.408,39.822)","(-0.408,39.822)",Ijara District,Ijara District,Garissa,Garissa
"(-0.461,39.661) → (-0.461,39.617)",4.8863450114534,18102.382009738358,"(-0.461,39.661)","(-0.461,39.617)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.471,39.626)",3.9525663508424,4520.385527781433,"(-0.461,39.661)","(-0.471,39.626)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.474,39.63)",3.7430936553431,4516.394797777314,"(-0.461,39.661)","(-0.474,39.63)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.475,39.63)",3.7001933640798503,9041.924892947087,"(-0.461,39.661)","(-0.475,39.63)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.477,39.633)",3.5813552345815998,4518.505936613381,"(-0.461,39.661)","(-0.477,39.633)",Kyuso sub-county,Kyuso sub-county,Garissa,Tana River
"(-0.465,39.621) → (-0.461,39.661)",4.4642858483427,9552.374837776797,"(-0.465,39.621)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.466,39.622) → (-0.461,39.661)",4.3637834520505,9556.543821237352,"(-0.466,39.622)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.467,39.622) → (-0.461,39.661)",4.3022968263112,9558.825957490673,"(-0.467,39.622)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.468,39.623) → (-0.458,39.661)",4.3271261403416,9586.070880127627,"(-0.468,39.623)","(-0.458,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.469,39.624) → (-0.461,39.661)",4.1525921738155,9572.026168361903,"(-0.469,39.624)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.47,39.625) → (-0.461,39.661)",4.0409392388432,19117.65539814478,"(-0.47,39.625)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.47,39.626) → (-0.461,39.661)",4.008617885950399,9572.698071224158,"(-0.47,39.626)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.608,34.473)",0.029854754600665,81538.74887790103,"(-0.608,34.473)","(-0.608,34.473)",Homa Bay Town,Homa Bay Town,Homa Bay,Homa Bay
"(-0.458,34.728) → (-0.458,34.727)",0.019615819467281997,80258.45448923919,"(-0.458,34.728)","(-0.458,34.727)",Kasipul,Kasipul,Homa Bay,Homa Bay
"(-0.455,34.729) → (-0.456,34.729)",0.07489494197828099,80230.14590262047,"(-0.455,34.729)","(-0.456,34.729)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.458,34.728) → (-0.457,34.728)",0.0973140116186425,160460.02489023923,"(-0.458,34.728)","(-0.457,34.728)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.459,34.728)",0.033685857251631,80210.99123599217,"(-0.459,34.728)","(-0.459,34.728)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.46,34.727)",0.042445683361375,80246.843971058,"(-0.46,34.727)","(-0.46,34.727)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.46,34.729) → (-0.46,34.728)",0.09717119510516099,80340.93930432627,"(-0.46,34.729)","(-0.46,34.728)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.464,34.729) → (-0.463,34.729)",0.068149100524298,80213.47706943753,"(-0.464,34.729)","(-0.463,34.729)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.465,34.73) → (-0.463,34.727)",0.30180934881515004,80458.82085998335,"(-0.465,34.73)","(-0.463,34.727)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.467,34.73) → (-0.466,34.73)",0.11264087218752,80346.57879027474,"(-0.467,34.73)","(-0.466,34.73)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.548,34.222) → (-0.548,34.221)",0.08111158017999001,64734.885026714364,"(-0.548,34.222)","(-0.548,34.221)",Suba,Suba,Homa Bay,Homa Bay
"(-0.505,34.475) → (-0.549,34.475)",4.886296026515201,14848.328593781516,"(-0.505,34.475)","(-0.549,34.475)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.534,34.235)",0.039834450521673996,64896.49658596863,"(-0.534,34.235)","(-0.534,34.235)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.54,34.212) → (-0.54,34.21)",0.19465060177394,64805.96434828741,"(-0.54,34.212)","(-0.54,34.21)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.54,34.231)",0.054358712416666996,64801.415650249204,"(-0.54,34.231)","(-0.54,34.231)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.547,34.227)",0.052750042114665996,64668.37860888225,"(-0.547,34.227)","(-0.547,34.227)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.549,34.23)",0.061696455353449,64755.50986190893,"(-0.549,34.23)","(-0.549,34.23)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.549,34.475) → (-0.505,34.475)",4.8862960265152005,9765.680418817992,"(-0.549,34.475)","(-0.505,34.475)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.55,34.223) → (-0.549,34.221)",0.25449476480479,64725.520211950075,"(-0.55,34.223)","(-0.549,34.221)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.551,34.232) → (-0.55,34.232)",0.093200312937185,64698.6071277916,"(-0.551,34.232)","(-0.55,34.232)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.555,34.223) → (-0.554,34.223)",0.062485412583054,64696.60210360685,"(-0.555,34.223)","(-0.554,34.223)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.561,34.238)",0.014372519899308997,64712.05187958122,"(-0.561,34.238)","(-0.561,34.238)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.608,34.475)",0.020149394843337,81564.72750220668,"(-0.608,34.475)","(-0.608,34.475)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.609,34.467) → (-0.609,34.468)",0.1452991371517,81509.98870864432,"(-0.609,34.467)","(-0.609,34.468)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.609,34.472) → (-0.609,34.473)",0.079002109943588,81490.52848402395,"(-0.609,34.472)","(-0.609,34.473)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.61,34.472)",0.029915878143266003,81742.31152175776,"(-0.61,34.472)","(-0.61,34.472)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.61,34.473)",0.061588786552232995,81493.05397184133,"(-0.61,34.473)","(-0.61,34.473)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.612,34.472)",0.027044328693863,81454.97874221386,"(-0.612,34.472)","(-0.612,34.472)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.612,34.475)",0.042655495146679996,81622.54950260067,"(-0.612,34.475)","(-0.612,34.475)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.614,34.467) → (-0.613,34.468)",0.051493384531275006,81526.9531470669,"(-0.614,34.467)","(-0.613,34.468)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.616,34.471) → (-0.616,34.472)",0.054758167414326,81628.27895043865,"(-0.616,34.471)","(-0.616,34.472)",Suba District,Suba District,Homa Bay,Homa Bay
"(-1.482,36.955) → (-1.516,36.936)",4.2701775336844,10042.30911106632,"(-1.482,36.955)","(-1.516,36.936)",Kajiado East,Kajiado East,Kajiado,Kajiado
"(-1.521,36.936) → (-1.477,36.962)",5.678111276355,16843.873050832353,"(-1.521,36.936)","(-1.477,36.962)",Kajiado East,Kajiado East,Kajiado,Kajiado
"(-1.34,36.672) → (-1.284,36.672)",6.217562741715,2200.50598051254,"(-1.34,36.672)","(-1.284,36.672)",Kajiado North,Kikuyu,Kajiado,Kiambu
"(-1.391,36.718) → (-1.353,36.763)",6.5641196599908,40489.31004143074,"(-1.391,36.718)","(-1.353,36.763)",Kajiado North,Langata,Kajiado,Nairobi
"(-1.584,36.793)",0.018004446881468003,753493.2569271394,"(-1.584,36.793)","(-1.584,36.793)",Kajiado West,Kajiado West,Kajiado,Kajiado
"(-1.381,36.708) → (-1.359,36.757)",5.9903231679378,40533.76756518347,"(-1.381,36.708)","(-1.359,36.757)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
"(-1.382,36.707) → (-1.355,36.759)",6.5288160028997,40502.21012376504,"(-1.382,36.707)","(-1.355,36.759)",Nairobi District,Nairobi District,Kajiado,Nairobi Area
