,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(0.475,34.159) → (0.461,34.124)",4.2895852442933,1944.1261030575185,"(0.475,34.159)","(0.461,34.124)",Teso District,Teso District,Busia,Busia
"(0.485,34.144) → (0.461,34.124)",3.4694067559325,1945.6128487862477,"(0.485,34.144)","(0.461,34.124)",Teso District,Teso District,Busia,Busia
"(0.502,34.198) → (0.461,34.124)",9.4192911635941,1947.289576269776,"(0.502,34.198)","(0.461,34.124)",Teso District,Teso District,Busia,Busia
"(0.598,34.27) → (0.598,34.269)",0.022109671052371004,32729.44403191893,"(0.598,34.27)","(0.598,34.269)",Teso District,Teso District,Busia,Busia
"(0.601,34.271) → (0.6,34.27)",0.11662684958286999,32676.273347543676,"(0.601,34.271)","(0.6,34.27)",Teso District,Teso District,Busia,Busia
"(0.601,34.274) → (0.601,34.271)",0.26033217400633996,32690.95733899907,"(0.601,34.274)","(0.601,34.271)",Teso District,Teso District,Busia,Busia
"(0.604,34.275) → (0.605,34.273)",0.22612082451971,32680.504916897757,"(0.604,34.275)","(0.605,34.273)",Teso District,Teso District,Busia,Busia
"(0.605,34.276) → (0.606,34.276)",0.071507254862899,32750.303037721165,"(0.605,34.276)","(0.606,34.276)",Teso District,Teso District,Busia,Busia
"(0.607,34.276)",0.0,32762.879704418134,"(0.607,34.276)","(0.607,34.276)",Teso District,Teso District,Busia,Busia
"(0.609,34.276) → (0.609,34.277)",0.11054813300652999,32744.075548590783,"(0.609,34.276)","(0.609,34.277)",Teso District,Teso District,Busia,Busia
"(0.609,34.281) → (0.608,34.28)",0.14189525945342002,32701.262112291934,"(0.609,34.281)","(0.608,34.28)",Teso District,Teso District,Busia,Busia
"(0.613,34.288)",0.016676530671176,32686.36425240142,"(0.613,34.288)","(0.613,34.288)",Teso District,Teso District,Busia,Busia
"(0.584,35.486) → (0.505,35.266)",25.966309162562,2169.4227982402126,"(0.584,35.486)","(0.505,35.266)",Lugari District,Nandi North District,Elegeyo-Marakwet,Uasin Gishu
"(0.585,35.509) → (0.585,35.51)",0.14311188455453,44179.184532578096,"(0.585,35.509)","(0.585,35.51)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.586,35.509) → (0.586,35.51)",0.10318902018489,44151.0463542705,"(0.586,35.509)","(0.586,35.51)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.588,35.51) → (0.589,35.511)",0.12230538392316001,44079.32068278489,"(0.588,35.51)","(0.589,35.511)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.589,35.508) → (0.59,35.51)",0.22675661572218,44099.12895043467,"(0.589,35.508)","(0.59,35.51)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.589,35.513) → (0.59,35.514)",0.16308795839357,44196.15008181806,"(0.589,35.513)","(0.59,35.514)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.594,35.505) → (0.596,35.507)",0.36521882563609004,44085.02894396162,"(0.594,35.505)","(0.596,35.507)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.03,35.549)",0.0,12956.965257487356,"(1.03,35.549)","(1.03,35.549)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.032,35.548)",0.0,12939.910790996442,"(1.032,35.548)","(1.032,35.548)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.034,35.533) → (1.038,35.533)",0.44869057340386,12962.757597039372,"(1.034,35.533)","(1.038,35.533)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.036,35.56)",0.0,12935.91599342118,"(1.036,35.56)","(1.036,35.56)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.037,35.558)",0.0,12941.729106743338,"(1.037,35.558)","(1.037,35.558)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.038,35.554)",0.0,12965.222941706548,"(1.038,35.554)","(1.038,35.554)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.041,35.551)",0.0,12945.808570770032,"(1.041,35.551)","(1.041,35.551)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.042,35.538)",0.0,12970.20180518155,"(1.042,35.538)","(1.042,35.538)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.045,35.546) → (1.046,35.546)",0.11540259124748,12937.591191357693,"(1.045,35.546)","(1.046,35.546)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.572,35.512) → (0.573,35.513)",0.17450744032232002,44113.02978305742,"(0.572,35.512)","(0.573,35.513)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.577,35.509)",0.062532915305433,44170.78383499832,"(0.577,35.509)","(0.577,35.509)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.577,35.512) → (0.577,35.513)",0.077189767405193,44092.933013250884,"(0.577,35.512)","(0.577,35.513)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(-0.527,37.463) → (-0.544,37.386)",8.7451197383793,3028.742446531714,"(-0.527,37.463)","(-0.544,37.386)",Mbeere District,Mbeere District,Embu,Kirinyaga
"(-0.53,37.463) → (-0.537,37.368)",10.618238652553,3030.6661683016546,"(-0.53,37.463)","(-0.537,37.368)",Mbeere District,Mbeere District,Embu,Kirinyaga
"(-0.533,37.463) → (-0.522,37.37)",10.454990410877,3035.2111510931513,"(-0.533,37.463)","(-0.522,37.37)",Mbeere District,Meru South District,Embu,Kirinyaga
"(-0.549,37.463) → (-0.576,37.367)",11.142391779633,3034.634003931182,"(-0.549,37.463)","(-0.576,37.367)",Mbeere District,Mbeere District,Embu,Kirinyaga
"(-0.59,37.626) → (-0.549,37.463)",18.596822326326002,2099.223413555395,"(-0.59,37.626)","(-0.549,37.463)",Mbeere District,Mbeere District,Embu,Embu
"(-0.597,37.619) → (-0.549,37.463)",18.072846651712002,2093.6742648311733,"(-0.597,37.619)","(-0.549,37.463)",Mbeere District,Mbeere District,Embu,Embu
"(-0.633,37.595)",0.09259109076554901,42578.235542667986,"(-0.633,37.595)","(-0.633,37.595)",Mbeere District,Mbeere District,Embu,Embu
"(-0.634,37.592) → (-0.633,37.592)",0.11623277655976,42528.167613777965,"(-0.634,37.592)","(-0.633,37.592)",Mbeere District,Mbeere District,Embu,Embu
"(-0.634,37.602) → (-0.634,37.601)",0.058226886582766,42509.06498416151,"(-0.634,37.602)","(-0.634,37.601)",Mbeere District,Mbeere District,Embu,Embu
"(-0.635,37.596) → (-0.634,37.595)",0.083797189579186,42621.73252165151,"(-0.635,37.596)","(-0.634,37.595)",Mbeere District,Mbeere District,Embu,Embu
"(-0.636,37.593) → (-0.635,37.593)",0.094732561719095,42597.269907034,"(-0.636,37.593)","(-0.635,37.593)",Mbeere District,Mbeere District,Embu,Embu
"(-0.639,37.588) → (-0.638,37.588)",0.16564777672566,42514.56989761184,"(-0.639,37.588)","(-0.638,37.588)",Mbeere District,Mbeere District,Embu,Embu
"(-0.643,37.586)",0.05488210100988299,42605.37134312238,"(-0.643,37.586)","(-0.643,37.586)",Mbeere District,Mbeere District,Embu,Embu
"(-0.646,37.586) → (-0.647,37.586)",0.048539007583448,42522.192397002764,"(-0.646,37.586)","(-0.647,37.586)",Mbeere District,Mbeere District,Embu,Embu
"(-0.649,37.581) → (-0.649,37.582)",0.053255473734467,42541.57325134545,"(-0.649,37.581)","(-0.649,37.582)",Mbeere District,Mbeere District,Embu,Embu
"(-0.494,37.463) → (-0.544,37.403)",8.6808676209205,3036.3767231783395,"(-0.494,37.463)","(-0.544,37.403)",Meru South District,Mbeere District,Embu,Kirinyaga
"(-0.508,37.484) → (-0.509,37.484)",0.11261547321077,213351.5110545202,"(-0.508,37.484)","(-0.509,37.484)",Meru South District,Meru South District,Embu,Embu
"(-0.508,37.486) → (-0.51,37.485)",0.24666229124413003,213255.6786892324,"(-0.508,37.486)","(-0.51,37.485)",Meru South District,Meru South District,Embu,Embu
"(-0.509,37.484) → (-0.51,37.484)",0.06701103932621,213283.29524712218,"(-0.509,37.484)","(-0.51,37.484)",Meru South District,Meru South District,Embu,Embu
"(-0.509,37.484) → (-0.511,37.484)",0.15513588282209,426924.2224871433,"(-0.509,37.484)","(-0.511,37.484)",Meru South District,Meru South District,Embu,Embu
"(-0.51,37.483) → (-0.511,37.484)",0.13158029097258,213698.1772644872,"(-0.51,37.483)","(-0.511,37.484)",Meru South District,Meru South District,Embu,Embu
"(-0.512,37.482) → (-0.513,37.482)",0.10333279364763001,213738.81982512758,"(-0.512,37.482)","(-0.513,37.482)",Meru South District,Meru South District,Embu,Embu
"(-0.512,37.482) → (-0.513,37.483)",0.13970970240473,213820.89912357097,"(-0.512,37.482)","(-0.513,37.483)",Meru South District,Meru South District,Embu,Embu
"(-0.512,37.483) → (-0.513,37.483)",0.055968990591812005,213418.76325916837,"(-0.512,37.483)","(-0.513,37.483)",Meru South District,Meru South District,Embu,Embu
"(-0.523,37.463) → (-0.505,37.367)",10.926113187056,3028.350275916519,"(-0.523,37.463)","(-0.505,37.367)",Meru South District,Meru South District,Embu,Kirinyaga
"(-0.365,39.805) → (-0.366,39.803)",0.23827164407568,219617.58680301966,"(-0.365,39.805)","(-0.366,39.803)",Ijara District,Ijara District,Garissa,Garissa
"(-0.379,39.82) → (-0.38,39.82)",0.072176054309586,219659.35515688956,"(-0.379,39.82)","(-0.38,39.82)",Ijara District,Ijara District,Garissa,Garissa
"(-0.38,39.814) → (-0.381,39.814)",0.13823526270828,219261.31798765736,"(-0.38,39.814)","(-0.381,39.814)",Ijara District,Ijara District,Garissa,Garissa
"(-0.381,39.81) → (-0.382,39.81)",0.09574570149907302,219330.433068942,"(-0.381,39.81)","(-0.382,39.81)",Ijara District,Ijara District,Garissa,Garissa
"(-0.381,39.842) → (-0.382,39.842)",0.026025216521067998,219230.5117249166,"(-0.381,39.842)","(-0.382,39.842)",Ijara District,Ijara District,Garissa,Garissa
"(-0.382,39.826) → (-0.383,39.825)",0.11496113639221002,219519.45184795052,"(-0.382,39.826)","(-0.383,39.825)",Ijara District,Ijara District,Garissa,Garissa
"(-0.384,39.822)",0.06240557513719901,219162.8310792918,"(-0.384,39.822)","(-0.384,39.822)",Ijara District,Ijara District,Garissa,Garissa
"(-0.386,39.832)",0.045313578638321,219743.708040388,"(-0.386,39.832)","(-0.386,39.832)",Ijara District,Ijara District,Garissa,Garissa
"(-0.394,39.816)",0.0033918049961724,219191.21261196185,"(-0.394,39.816)","(-0.394,39.816)",Ijara District,Ijara District,Garissa,Garissa
"(-0.448,39.661) → (-0.454,39.617)",4.9295949977569995,5994.338773197397,"(-0.448,39.661)","(-0.454,39.617)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.454,39.661) → (-0.461,39.617)",4.958443124963599,5982.701128951534,"(-0.454,39.661)","(-0.461,39.617)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.458,39.661) → (-0.466,39.621)",4.4720246772862,5983.773776183326,"(-0.458,39.661)","(-0.466,39.621)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.461,39.617)",4.8863450114534,17962.019903755405,"(-0.461,39.661)","(-0.461,39.617)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.466,39.622)",4.377217510698101,5991.660234676234,"(-0.461,39.661)","(-0.466,39.622)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.467,39.622)",4.3189576939796,5997.781181586844,"(-0.461,39.661)","(-0.467,39.622)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.463,39.621) → (-0.461,39.661)",4.360091546773299,8730.91602721857,"(-0.463,39.621)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.466,39.624) → (-0.454,39.661)",4.2776046659918,8725.355216747266,"(-0.466,39.624)","(-0.454,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.468,39.623) → (-0.461,39.661)",4.2460658443159,8711.18042331542,"(-0.468,39.623)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.469,39.624) → (-0.461,39.661)",4.1306945764501,8729.255838468709,"(-0.469,39.624)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.471,39.626) → (-0.461,39.661)",3.9644055487623,34859.11630274315,"(-0.471,39.626)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.459,34.733) → (-0.459,34.734)",0.051165934507488006,73512.44012199197,"(-0.459,34.733)","(-0.459,34.734)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.46,34.716) → (-0.459,34.717)",0.18175333968434,73669.44596356957,"(-0.46,34.716)","(-0.459,34.717)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.46,34.729) → (-0.459,34.729)",0.17089891898848,73697.73626874834,"(-0.46,34.729)","(-0.459,34.729)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.461,34.726) → (-0.46,34.726)",0.15624958896267,73525.62027485261,"(-0.461,34.726)","(-0.46,34.726)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.461,34.728) → (-0.462,34.727)",0.1168573749415,73535.9520920734,"(-0.461,34.728)","(-0.462,34.727)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.461,34.732)",0.062644820852765,73655.43767566301,"(-0.461,34.732)","(-0.461,34.732)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.462,34.728) → (-0.462,34.729)",0.07740511680871001,73502.92151175156,"(-0.462,34.728)","(-0.462,34.729)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.462,34.729) → (-0.461,34.729)",0.14146748474211,73559.13193680313,"(-0.462,34.729)","(-0.461,34.729)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.463,34.728) → (-0.463,34.727)",0.13219620284636,73622.52513358422,"(-0.463,34.728)","(-0.463,34.727)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.505,34.475) → (-0.543,34.481)",4.272262817664799,5766.972975875875,"(-0.505,34.475)","(-0.543,34.481)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.505,34.475) → (-0.549,34.47)",4.9163658287467005,5770.648361337597,"(-0.505,34.475)","(-0.549,34.47)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.505,34.475) → (-0.549,34.475)",4.886296026515201,40339.950631643005,"(-0.505,34.475)","(-0.549,34.475)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.542,34.482) → (-0.505,34.475)",4.1525532379647005,3291.0755769008297,"(-0.542,34.482)","(-0.505,34.475)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.548,34.221) → (-0.548,34.22)",0.088113628046579,69684.18823841974,"(-0.548,34.221)","(-0.548,34.22)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.548,34.221) → (-0.549,34.221)",0.13635953427006,69653.05022811121,"(-0.548,34.221)","(-0.549,34.221)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.548,34.229) → (-0.548,34.228)",0.05973509390370701,69539.89522474969,"(-0.548,34.229)","(-0.548,34.228)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.548,34.233) → (-0.549,34.232)",0.058589094961569,69561.37014813116,"(-0.548,34.233)","(-0.549,34.232)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.549,34.221)",0.034491947745837005,69593.07497581578,"(-0.549,34.221)","(-0.549,34.221)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.549,34.227) → (-0.548,34.226)",0.063559300849161,69571.14490908268,"(-0.549,34.227)","(-0.548,34.226)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.549,34.469) → (-0.505,34.475)",4.935904371878,3290.485620923344,"(-0.549,34.469)","(-0.505,34.475)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.549,34.475) → (-0.505,34.475)",4.8862960265152005,16469.839163114688,"(-0.549,34.475)","(-0.505,34.475)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.549,34.475) → (-0.512,34.431)",6.435630341833201,3297.5133493357694,"(-0.549,34.475)","(-0.512,34.431)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.549,34.481) → (-0.505,34.475)",4.9276819264183,3295.413129071929,"(-0.549,34.481)","(-0.505,34.475)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.551,34.225)",0.07382480770540599,69697.44124732421,"(-0.551,34.225)","(-0.551,34.225)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.553,34.236) → (-0.554,34.236)",0.11224168135637,69724.20623594706,"(-0.553,34.236)","(-0.554,34.236)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.554,34.232)",0.0,69548.90062406159,"(-0.554,34.232)","(-0.554,34.232)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.602,34.478) → (-0.603,34.479)",0.14257809864572,82796.80430478905,"(-0.602,34.478)","(-0.603,34.479)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.606,34.472) → (-0.607,34.473)",0.14368981323259,82625.35937994454,"(-0.606,34.472)","(-0.607,34.473)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.609,34.47) → (-0.609,34.471)",0.019793327739172,82688.54607341552,"(-0.609,34.47)","(-0.609,34.471)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.609,34.474) → (-0.61,34.474)",0.12650938845521,82636.05934364306,"(-0.609,34.474)","(-0.61,34.474)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.61,34.468) → (-0.61,34.467)",0.09892194354532599,82759.80699146548,"(-0.61,34.468)","(-0.61,34.467)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.611,34.472)",0.031686024474612,82650.8752835322,"(-0.611,34.472)","(-0.611,34.472)",Suba District,Suba District,Homa Bay,Homa Bay
