,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(0.541,35.84) → (0.541,35.841)",0.08253887240005,54203.662997235806,"(0.541,35.84)","(0.541,35.841)",Nandi North District,Nandi North District,Baringo,Baringo
"(0.545,35.838) → (0.544,35.837)",0.08848241823249199,54111.8100449177,"(0.545,35.838)","(0.544,35.837)",Nandi North District,Nandi North District,Baringo,Baringo
"(0.548,35.832) → (0.55,35.832)",0.25046914561907,54083.11956755328,"(0.548,35.832)","(0.55,35.832)",Nandi North District,Nandi North District,Baringo,Baringo
"(0.551,35.829) → (0.552,35.828)",0.12548614212135,54087.86236243463,"(0.551,35.829)","(0.552,35.828)",Nandi North District,Nandi North District,Baringo,Baringo
"(0.559,35.822) → (0.56,35.821)",0.17676991669128,54120.75512969258,"(0.559,35.822)","(0.56,35.821)",Nandi North District,Nandi North District,Baringo,Baringo
"(0.56,35.83) → (0.56,35.829)",0.17172193982958,54151.27734359944,"(0.56,35.83)","(0.56,35.829)",Nandi North District,Nandi North District,Baringo,Baringo
"(0.56,35.83) → (0.562,35.83)",0.19875524638159,54110.195071764334,"(0.56,35.83)","(0.562,35.83)",Nandi North District,Nandi North District,Baringo,Baringo
"(-0.749,35.278) → (-0.748,35.279)",0.17027222571138,131311.3776241126,"(-0.749,35.278)","(-0.748,35.279)",Bomet Central,Bomet Central,Bomet,Bomet
"(-0.738,35.273)",0.018007570422367,131376.34250692953,"(-0.738,35.273)","(-0.738,35.273)",Central Kisii,Central Kisii,Bomet,Bomet
"(-0.742,35.274) → (-0.741,35.275)",0.12507246371339,131467.30889750857,"(-0.742,35.274)","(-0.741,35.275)",Central Kisii,Central Kisii,Bomet,Bomet
"(-0.742,35.278) → (-0.741,35.279)",0.13283320260369,131261.71332037097,"(-0.742,35.278)","(-0.741,35.279)",Central Kisii,Central Kisii,Bomet,Bomet
"(-0.743,35.273) → (-0.743,35.274)",0.10722780629268,131357.45111293034,"(-0.743,35.273)","(-0.743,35.274)",Central Kisii,Central Kisii,Bomet,Bomet
"(-0.744,35.278) → (-0.743,35.278)",0.11985643683783,131283.41185812774,"(-0.744,35.278)","(-0.743,35.278)",Central Kisii,Central Kisii,Bomet,Bomet
"(-0.746,35.276) → (-0.745,35.277)",0.11989484663613999,131192.1174001512,"(-0.746,35.276)","(-0.745,35.277)",Central Kisii,Central Kisii,Bomet,Bomet
"(-0.747,35.279) → (-0.747,35.28)",0.094768945840807,131257.79579953954,"(-0.747,35.279)","(-0.747,35.28)",Central Kisii,Central Kisii,Bomet,Bomet
"(-0.749,35.278)",0.05513736143219001,131484.52560265834,"(-0.749,35.278)","(-0.749,35.278)",Central Kisii,Central Kisii,Bomet,Bomet
"(-0.751,35.276) → (-0.75,35.277)",0.1601556014026,131203.62223396727,"(-0.751,35.276)","(-0.75,35.277)",Trans Mara District,Central Kisii,Bomet,Bomet
"(0.624,34.628) → (0.622,34.628)",0.14847466057339,282718.58989110077,"(0.624,34.628)","(0.622,34.628)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.625,34.636) → (0.624,34.637)",0.1206848526152,283114.6118326624,"(0.625,34.636)","(0.624,34.637)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.627,34.634)",0.08586552404428,282546.76307984325,"(0.627,34.634)","(0.627,34.634)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.628,34.639) → (0.627,34.639)",0.07183460878602001,282918.71587514586,"(0.628,34.639)","(0.627,34.639)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.629,34.635) → (0.628,34.636)",0.09321501027779701,282521.9874410373,"(0.629,34.635)","(0.628,34.636)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.629,34.638) → (0.628,34.638)",0.078331113944153,282878.0332923509,"(0.629,34.638)","(0.628,34.638)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.629,34.639)",0.08000667725498799,282671.8621293031,"(0.629,34.639)","(0.629,34.639)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.63,34.637) → (0.629,34.637)",0.13781439991844,282663.42575528106,"(0.63,34.637)","(0.629,34.637)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.626,34.63) → (0.625,34.63)",0.080383924868981,282778.81411754765,"(0.626,34.63)","(0.625,34.63)",Kabuchai,Kabuchai,Bungoma,Bungoma
"(0.835,34.633) → (0.835,34.634)",0.17244650571187,12648.843084212307,"(0.835,34.633)","(0.835,34.634)",Lugari District,Lugari District,Bungoma,Bungoma
"(0.828,34.588)",0.0,12632.186206903472,"(0.828,34.588)","(0.828,34.588)",Mt Elgon,Mt Elgon,Bungoma,Bungoma
"(0.624,34.623) → (0.623,34.624)",0.08497953508495099,283151.6879760504,"(0.624,34.623)","(0.623,34.624)",Teso District,Teso District,Bungoma,Bungoma
"(0.829,34.594)",0.0,12620.713344586318,"(0.829,34.594)","(0.829,34.594)",Teso District,Teso District,Bungoma,Bungoma
"(0.83,34.601) → (0.828,34.6)",0.19742372996676003,12636.618487643176,"(0.83,34.601)","(0.828,34.6)",Teso District,Teso District,Bungoma,Bungoma
"(0.831,34.601)",0.0,12621.820112375015,"(0.831,34.601)","(0.831,34.601)",Teso District,Teso District,Bungoma,Bungoma
"(0.831,34.605)",0.0,12627.40848890179,"(0.831,34.605)","(0.831,34.605)",Teso District,Teso District,Bungoma,Bungoma
"(0.833,34.601) → (0.835,34.6)",0.23718374541372,12647.186833023288,"(0.833,34.601)","(0.835,34.6)",Teso District,Teso District,Bungoma,Bungoma
"(0.833,34.602)",0.0,12629.495893468862,"(0.833,34.602)","(0.833,34.602)",Teso District,Teso District,Bungoma,Bungoma
"(0.833,34.607)",0.0,12638.435844303533,"(0.833,34.607)","(0.833,34.607)",Teso District,Teso District,Bungoma,Bungoma
"(0.836,34.591) → (0.834,34.591)",0.13698863905827,12627.031622452687,"(0.836,34.591)","(0.834,34.591)",Teso District,Teso District,Bungoma,Bungoma
"(0.399,34.147) → (0.398,34.148)",0.12263193182197,135825.701221564,"(0.399,34.147)","(0.398,34.148)",Matayos,Matayos,Busia,Busia
"(0.391,34.14) → (0.392,34.14)",0.086933540042386,135714.24133368747,"(0.391,34.14)","(0.392,34.14)",Teso District,Teso District,Busia,Busia
"(0.396,34.145) → (0.397,34.145)",0.050841210760946005,135770.2773197891,"(0.396,34.145)","(0.397,34.145)",Teso District,Teso District,Busia,Busia
"(0.396,34.148) → (0.397,34.148)",0.039238696206571,135702.34097784036,"(0.396,34.148)","(0.397,34.148)",Teso District,Teso District,Busia,Busia
"(0.398,34.145)",0.028982020539784,135892.8995171195,"(0.398,34.145)","(0.398,34.145)",Teso District,Teso District,Busia,Busia
"(0.4,34.145)",0.065602395099118,135796.7740269536,"(0.4,34.145)","(0.4,34.145)",Teso District,Teso District,Busia,Busia
"(0.402,34.15) → (0.402,34.149)",0.076401268033192,135986.99322028176,"(0.402,34.15)","(0.402,34.149)",Teso District,Teso District,Busia,Busia
"(0.403,34.148) → (0.404,34.148)",0.055073652801858,135774.3295201666,"(0.403,34.148)","(0.404,34.148)",Teso District,Teso District,Busia,Busia
"(0.404,34.145)",0.026142641789427004,136004.8018145712,"(0.404,34.145)","(0.404,34.145)",Teso District,Teso District,Busia,Busia
"(0.406,34.147) → (0.406,34.146)",0.04041159839371399,135873.35866023853,"(0.406,34.147)","(0.406,34.146)",Teso District,Teso District,Busia,Busia
"(0.461,34.167) → (0.461,34.124)",4.8863450114527,11683.398000773857,"(0.461,34.167)","(0.461,34.124)",Teso District,Teso District,Busia,Busia
"(0.461,34.167) → (0.461,34.142)",2.7921971494038,2334.2385182777207,"(0.461,34.167)","(0.461,34.142)",Teso District,Teso District,Busia,Busia
"(0.471,34.158) → (0.461,34.124)",3.9794898486591,2334.443218276257,"(0.471,34.158)","(0.461,34.124)",Teso District,Teso District,Busia,Busia
"(0.598,34.269) → (0.598,34.27)",0.068180053731367,35126.669385763744,"(0.598,34.269)","(0.598,34.27)",Teso District,Teso District,Busia,Busia
"(0.6,34.272)",0.043241025104585,35056.21510835193,"(0.6,34.272)","(0.6,34.272)",Teso District,Teso District,Busia,Busia
"(0.602,34.271) → (0.602,34.272)",0.13265792021476,35070.68971000966,"(0.602,34.271)","(0.602,34.272)",Teso District,Teso District,Busia,Busia
"(0.603,34.275)",0.074033833919831,35102.364131827366,"(0.603,34.275)","(0.603,34.275)",Teso District,Teso District,Busia,Busia
"(0.603,34.277) → (0.604,34.277)",0.13544203427867998,35097.31655188669,"(0.603,34.277)","(0.604,34.277)",Teso District,Teso District,Busia,Busia
"(0.605,34.273) → (0.606,34.274)",0.17962626140742,35077.534048944864,"(0.605,34.273)","(0.606,34.274)",Teso District,Teso District,Busia,Busia
"(0.605,34.277) → (0.605,34.276)",0.024677934564055,35131.269506621014,"(0.605,34.277)","(0.605,34.276)",Teso District,Teso District,Busia,Busia
"(0.608,34.281) → (0.608,34.279)",0.20995513714915,35053.141138882376,"(0.608,34.281)","(0.608,34.279)",Teso District,Teso District,Busia,Busia
"(0.608,34.282) → (0.608,34.283)",0.09307101789261801,35071.73642999055,"(0.608,34.282)","(0.608,34.283)",Teso District,Teso District,Busia,Busia
"(0.606,34.277) → (0.606,34.276)",0.15635466520028002,35085.006204753845,"(0.606,34.277)","(0.606,34.276)",Teso North,Teso North,Busia,Busia
"(0.476,34.153) → (0.461,34.124)",3.6420611299212005,2336.3604583301094,"(0.476,34.153)","(0.461,34.124)",Teso South,Matayos,Busia,Busia
"(0.583,35.513)",0.019545001839146998,44171.82193044674,"(0.583,35.513)","(0.583,35.513)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.585,35.509)",0.036877348381836,44096.968829581805,"(0.585,35.509)","(0.585,35.509)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.595,35.504)",0.068498690188569,44129.131646503134,"(0.595,35.504)","(0.595,35.504)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.025,35.521) → (1.025,35.522)",0.11188676686714,14052.02578674202,"(1.025,35.521)","(1.025,35.522)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.027,35.543)",0.0,14052.445183574093,"(1.027,35.543)","(1.027,35.543)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.029,35.547) → (1.029,35.549)",0.13324679882402998,14074.45556653062,"(1.029,35.547)","(1.029,35.549)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.034,35.55) → (1.034,35.551)",0.16106730805751998,14076.298730079527,"(1.034,35.55)","(1.034,35.551)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.036,35.526)",0.0,14046.226143865613,"(1.036,35.526)","(1.036,35.526)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.036,35.529)",0.0,14044.994474382895,"(1.036,35.529)","(1.036,35.529)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.043,35.537)",0.0,14054.768157308608,"(1.043,35.537)","(1.043,35.537)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.049,35.539)",0.0,14064.717005416158,"(1.049,35.539)","(1.049,35.539)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.563,35.51)",0.058168804947972,44073.58829426069,"(0.563,35.51)","(0.563,35.51)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.566,35.51) → (0.566,35.511)",0.12858592241502,44104.25838659659,"(0.566,35.51)","(0.566,35.511)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.566,35.514)",1.1051940612683001e-14,44095.652750508765,"(0.566,35.514)","(0.566,35.514)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.576,35.509) → (0.576,35.511)",0.12972363521455998,44135.478152207324,"(0.576,35.509)","(0.576,35.511)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.576,35.51)",0.087102805295467,44166.03803131017,"(0.576,35.51)","(0.576,35.51)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.579,35.507) → (0.578,35.507)",0.10352176700762,44077.45330779238,"(0.579,35.507)","(0.578,35.507)",Nandi North District,Nandi North District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.053,35.552)",0.0,14062.694555214193,"(1.053,35.552)","(1.053,35.552)",West Potok,West Potok,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.577,35.51) → (0.578,35.511)",0.15576584742672,44113.65339965664,"(0.577,35.51)","(0.578,35.511)",Keiyo North,Keiyo North,Elgeyo Marakwet,Elgeyo Marakwet
"(1.034,35.525)",0.0,14057.762079782862,"(1.034,35.525)","(1.034,35.525)",Marakwet East,Marakwet East,Elgeyo Marakwet,Elgeyo Marakwet
"(-0.507,37.487) → (-0.508,37.486)",0.19069290446254,208648.8687278194,"(-0.507,37.487)","(-0.508,37.486)",Manyatta,Manyatta,Embu,Embu
"(-0.549,37.463) → (-0.537,37.383)",8.9835435441262,1978.3417104036075,"(-0.549,37.463)","(-0.537,37.383)",Mbeere District,Mbeere District,Embu,Kirinyaga
"(-0.549,37.463) → (-0.525,37.346)",13.309872018924,1980.9460571008674,"(-0.549,37.463)","(-0.525,37.346)",Mbeere District,Meru South District,Embu,Kirinyaga
"(-0.624,37.603)",0.066253741829762,43809.22084793334,"(-0.624,37.603)","(-0.624,37.603)",Mbeere District,Mbeere District,Embu,Embu
"(-0.628,37.606) → (-0.628,37.607)",0.059587929343142,43814.95801897994,"(-0.628,37.606)","(-0.628,37.607)",Mbeere District,Mbeere District,Embu,Embu
"(-0.63,37.595) → (-0.63,37.596)",0.13774116504802,43739.40420943643,"(-0.63,37.595)","(-0.63,37.596)",Mbeere District,Mbeere District,Embu,Embu
"(-0.632,37.6)",0.08747059806691701,43747.940320636655,"(-0.632,37.6)","(-0.632,37.6)",Mbeere District,Mbeere District,Embu,Embu
"(-0.637,37.594) → (-0.638,37.594)",0.047904510752289,43778.90786192917,"(-0.637,37.594)","(-0.638,37.594)",Mbeere District,Mbeere District,Embu,Embu
"(-0.638,37.595)",0.070204027800944,43772.612629610376,"(-0.638,37.595)","(-0.638,37.595)",Mbeere District,Mbeere District,Embu,Embu
"(-0.64,37.594) → (-0.639,37.594)",0.04362732229228201,43717.518011811546,"(-0.64,37.594)","(-0.639,37.594)",Mbeere District,Mbeere District,Embu,Embu
"(-0.642,37.586) → (-0.643,37.585)",0.15892115232363,43721.35179991973,"(-0.642,37.586)","(-0.643,37.585)",Mbeere District,Mbeere District,Embu,Embu
"(-0.642,37.595) → (-0.643,37.595)",0.061269719081319,43740.70965591373,"(-0.642,37.595)","(-0.643,37.595)",Mbeere District,Mbeere District,Embu,Embu
"(-0.647,37.587) → (-0.648,37.587)",0.088572690575271,43757.259431436796,"(-0.647,37.587)","(-0.648,37.587)",Mbeere South,Mbeere South,Embu,Embu
"(-0.506,37.486) → (-0.507,37.486)",0.11477364076638,208459.3686916154,"(-0.506,37.486)","(-0.507,37.486)",Meru South District,Meru South District,Embu,Embu
"(-0.507,37.485) → (-0.509,37.485)",0.22014895190005998,208722.077778658,"(-0.507,37.485)","(-0.509,37.485)",Meru South District,Meru South District,Embu,Embu
"(-0.508,37.485)",0.019089457116725,208569.95400634335,"(-0.508,37.485)","(-0.508,37.485)",Meru South District,Meru South District,Embu,Embu
"(-0.508,37.485) → (-0.51,37.484)",0.16706587572672,208477.64944233216,"(-0.508,37.485)","(-0.51,37.484)",Meru South District,Meru South District,Embu,Embu
"(-0.508,37.485) → (-0.511,37.484)",0.27664628155852,208563.72921223578,"(-0.508,37.485)","(-0.511,37.484)",Meru South District,Meru South District,Embu,Embu
"(-0.51,37.482)",0.052018770940343996,208923.994390955,"(-0.51,37.482)","(-0.51,37.482)",Meru South District,Meru South District,Embu,Embu
"(-0.51,37.484)",0.087490088298821,208896.63769028123,"(-0.51,37.484)","(-0.51,37.484)",Meru South District,Meru South District,Embu,Embu
"(-0.51,37.484) → (-0.511,37.484)",0.10822945511844151,417356.52766872337,"(-0.51,37.484)","(-0.511,37.484)",Meru South District,Meru South District,Embu,Embu
"(-0.345,39.795)",0.009462930209598,201718.9860124335,"(-0.345,39.795)","(-0.345,39.795)",Garissa Township,Garissa Township,Garissa,Garissa
"(-0.461,39.661) → (-0.468,39.623)",4.2460658443159,4553.922927253603,"(-0.461,39.661)","(-0.468,39.623)",Garissa Township,Bura,Garissa,Tana River
"(-0.361,39.835)",0.031123307413966,201789.76356129887,"(-0.361,39.835)","(-0.361,39.835)",Ijara District,Ijara District,Garissa,Garissa
"(-0.367,39.827)",0.027275754557298,201818.78429743636,"(-0.367,39.827)","(-0.367,39.827)",Ijara District,Ijara District,Garissa,Garissa
"(-0.371,39.821) → (-0.372,39.821)",0.11710221240503998,201553.45345591955,"(-0.371,39.821)","(-0.372,39.821)",Ijara District,Ijara District,Garissa,Garissa
"(-0.373,39.832) → (-0.374,39.832)",0.076924068946065,201676.02533332407,"(-0.373,39.832)","(-0.374,39.832)",Ijara District,Ijara District,Garissa,Garissa
"(-0.378,39.826)",0.0043626192989544,201984.97389021158,"(-0.378,39.826)","(-0.378,39.826)",Ijara District,Ijara District,Garissa,Garissa
"(-0.382,39.813)",0.012628888029235001,201535.7798662154,"(-0.382,39.813)","(-0.382,39.813)",Ijara District,Ijara District,Garissa,Garissa
"(-0.384,39.82)",0.06730502110028,201636.6742469404,"(-0.384,39.82)","(-0.384,39.82)",Ijara District,Ijara District,Garissa,Garissa
"(-0.386,39.826) → (-0.387,39.826)",0.040018352440975,201958.52579128725,"(-0.386,39.826)","(-0.387,39.826)",Ijara District,Ijara District,Garissa,Garissa
"(-0.39,39.82)",0.0075690187541218,201642.6922961308,"(-0.39,39.82)","(-0.39,39.82)",Ijara District,Ijara District,Garissa,Garissa
"(-0.452,39.661) → (-0.469,39.624)",4.493523167014,4552.064691479809,"(-0.452,39.661)","(-0.469,39.624)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.453,39.661) → (-0.453,39.617)",4.886350708225599,4556.175931331995,"(-0.453,39.661)","(-0.453,39.617)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.455,39.661) → (-0.461,39.617)",4.9359562593215,4559.927757631396,"(-0.455,39.661)","(-0.461,39.617)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.617) → (-0.461,39.661)",4.8863450114534,24931.53096410268,"(-0.461,39.617)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.621) → (-0.461,39.661)",4.3977105103186,12471.13230859778,"(-0.461,39.621)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.461,39.617)",4.8863450114534,4559.33067648175,"(-0.461,39.661)","(-0.461,39.617)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.47,39.625)",4.063632594895,4552.200552425411,"(-0.461,39.661)","(-0.47,39.625)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.471,39.627)",3.9357352450962,4549.786942405726,"(-0.461,39.661)","(-0.471,39.627)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.472,39.628)",3.8629909524635,4555.520771407415,"(-0.461,39.661)","(-0.472,39.628)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.474,39.629)",3.7669706445869497,9103.138998971932,"(-0.461,39.661)","(-0.474,39.629)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.466,39.621) → (-0.458,39.661)",4.4908541072668,12488.601418189142,"(-0.466,39.621)","(-0.458,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.466,39.621) → (-0.461,39.661)",4.421266911587249,24953.749047430116,"(-0.466,39.621)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.466,39.622) → (-0.461,39.661)",4.3618072154929,12463.552775542728,"(-0.466,39.622)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.467,39.622) → (-0.461,39.661)",4.3316313901394,12468.698937531652,"(-0.467,39.622)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.549,34.47) → (-0.505,34.475)",4.9187156011947,4039.1316398249346,"(-0.549,34.47)","(-0.505,34.475)",Homa Bay Town,Homa Bay Town,Homa Bay,Homa Bay
"(-0.611,34.469) → (-0.611,34.468)",0.049356224485859,84742.56577671922,"(-0.611,34.469)","(-0.611,34.468)",Homa Bay Town,Homa Bay Town,Homa Bay,Homa Bay
"(-0.46,34.727) → (-0.461,34.727)",0.05078758253553401,79119.46094480608,"(-0.46,34.727)","(-0.461,34.727)",Kasipul,Kasipul,Homa Bay,Homa Bay
"(-0.456,34.729) → (-0.456,34.728)",0.037103129374536,79213.41470965685,"(-0.456,34.729)","(-0.456,34.728)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.458,34.728)",0.031017481667735,79054.53474772816,"(-0.458,34.728)","(-0.458,34.728)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.459,34.729) → (-0.458,34.728)",0.098101850445922,79047.60270370993,"(-0.459,34.729)","(-0.458,34.728)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.46,34.73) → (-0.459,34.73)",0.083256835112584,79223.78834563069,"(-0.46,34.73)","(-0.459,34.73)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.461,34.722) → (-0.46,34.722)",0.06024168858496,79089.53655431278,"(-0.461,34.722)","(-0.46,34.722)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.462,34.727)",0.026508199901875997,79102.61064310592,"(-0.462,34.727)","(-0.462,34.727)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.463,34.726) → (-0.462,34.725)",0.1572116623258,79147.22175019144,"(-0.463,34.726)","(-0.462,34.725)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.463,34.727) → (-0.463,34.726)",0.039161920991158,79087.1761180579,"(-0.463,34.727)","(-0.463,34.726)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.464,34.726)",0.07974677550309599,79158.60444175066,"(-0.464,34.726)","(-0.464,34.726)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.543,34.232)",0.038058648207586,68269.24457900184,"(-0.543,34.232)","(-0.543,34.232)",Suba,Suba,Homa Bay,Homa Bay
"(-0.505,34.475) → (-0.549,34.475)",4.8862960265152005,29224.723931136323,"(-0.505,34.475)","(-0.549,34.475)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.537,34.226)",0.012277988747509,68359.2648187524,"(-0.537,34.226)","(-0.537,34.226)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.545,34.224)",0.054158485805295996,68213.22217471639,"(-0.545,34.224)","(-0.545,34.224)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.546,34.231)",0.056489702473906,68254.70507943674,"(-0.546,34.231)","(-0.546,34.231)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.549,34.468) → (-0.505,34.475)",4.9484453824816,4038.2714142126138,"(-0.549,34.468)","(-0.505,34.475)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.549,34.475) → (-0.487,34.419)",9.391220371568199,4037.6039682381897,"(-0.549,34.475)","(-0.487,34.419)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.549,34.475) → (-0.505,34.475)",4.886296026515201,28278.82831196497,"(-0.549,34.475)","(-0.505,34.475)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.551,34.223)",0.040134522344565,68350.31379351772,"(-0.551,34.223)","(-0.551,34.223)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.552,34.231) → (-0.552,34.23)",0.11765315198907,68241.38720096688,"(-0.552,34.231)","(-0.552,34.23)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.553,34.22) → (-0.552,34.218)",0.19019268206554998,68303.0200488379,"(-0.553,34.22)","(-0.552,34.218)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.554,34.229) → (-0.555,34.229)",0.09081404733322,68207.24077136932,"(-0.554,34.229)","(-0.555,34.229)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.555,34.222) → (-0.555,34.223)",0.106712277338267,136536.6222807634,"(-0.555,34.222)","(-0.555,34.223)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.599,34.478) → (-0.599,34.479)",0.16230663143086,84710.51462774242,"(-0.599,34.478)","(-0.599,34.479)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.604,34.475) → (-0.604,34.476)",0.12217416379098,84784.49124391713,"(-0.604,34.475)","(-0.604,34.476)",Suba District,Suba District,Homa Bay,Homa Bay
"(-0.605,34.476) → (-0.605,34.477)",0.087758731268578,84772.29957227712,"(-0.605,34.476)","(-0.605,34.477)",Suba District,Suba District,Homa Bay,Homa Bay
