,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(-0.748,35.28) → (-0.747,35.28)",0.15449075405407,121924.41089053573,"(-0.748,35.28)","(-0.747,35.28)",Central Kisii,Central Kisii,Bomet,Bomet
"(0.622,34.63) → (0.621,34.631)",0.10691967856031001,270008.3718789411,"(0.622,34.63)","(0.621,34.631)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.625,34.629) → (0.623,34.63)",0.13420375445765,269921.5853502032,"(0.625,34.629)","(0.623,34.63)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.626,34.634) → (0.626,34.635)",0.054931810528068996,269936.8209150926,"(0.626,34.634)","(0.626,34.635)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.628,34.633) → (0.627,34.633)",0.11458752919337,269891.1271668705,"(0.628,34.633)","(0.627,34.633)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.628,34.638) → (0.626,34.639)",0.21148781581863002,270201.91488394263,"(0.628,34.638)","(0.626,34.639)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.628,34.639) → (0.626,34.639)",0.12914853057357,270011.56872016576,"(0.628,34.639)","(0.626,34.639)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.628,34.639)",0.082765315402455,270255.6469539302,"(0.628,34.639)","(0.628,34.639)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.629,34.638) → (0.628,34.637)",0.09044662739369802,270307.34476493474,"(0.629,34.638)","(0.628,34.637)",Butere/Mumias District,Butere/Mumias District,Bungoma,Bungoma
"(0.625,34.629) → (0.623,34.629)",0.18796708385379002,269987.99839436664,"(0.625,34.629)","(0.623,34.629)",Kabuchai,Kabuchai,Bungoma,Bungoma
"(0.669,35.086) → (0.609,35.142)",9.1142568234901,2021.0303315177825,"(0.669,35.086)","(0.609,35.142)",Likuyani,Turbo,Bungoma,Uasin Gishu
"(0.841,34.64) → (0.841,34.642)",0.21476822512545998,12255.49680640253,"(0.841,34.64)","(0.841,34.642)",Lugari District,Lugari District,Bungoma,Bungoma
"(0.828,34.588) → (0.828,34.589)",0.14806039891627,12234.451471152292,"(0.828,34.588)","(0.828,34.589)",Mt Elgon,Mt Elgon,Bungoma,Bungoma
"(0.625,34.624) → (0.625,34.625)",0.094341413960698,270452.4236244759,"(0.625,34.624)","(0.625,34.625)",Teso District,Teso District,Bungoma,Bungoma
"(0.83,34.593) → (0.83,34.594)",0.15761258751464002,12246.579911426592,"(0.83,34.593)","(0.83,34.594)",Teso District,Teso District,Bungoma,Bungoma
"(0.832,34.615) → (0.832,34.617)",0.14657965395799,12244.145053556551,"(0.832,34.615)","(0.832,34.617)",Teso District,Teso District,Bungoma,Bungoma
"(0.833,34.594) → (0.833,34.596)",0.25715722280101,12248.922587262781,"(0.833,34.594)","(0.833,34.596)",Teso District,Teso District,Bungoma,Bungoma
"(0.834,34.595) → (0.836,34.594)",0.15450838656102,12235.374691479885,"(0.834,34.595)","(0.836,34.594)",Teso District,Teso District,Bungoma,Bungoma
"(0.834,34.605) → (0.835,34.604)",0.19017870073201001,12235.51955569258,"(0.834,34.605)","(0.835,34.604)",Teso District,Teso District,Bungoma,Bungoma
"(0.834,34.606) → (0.833,34.608)",0.22289763428853002,12230.06177109599,"(0.834,34.606)","(0.833,34.608)",Teso District,Teso District,Bungoma,Bungoma
"(0.834,34.616)",0.0,12231.441977505532,"(0.834,34.616)","(0.834,34.616)",Teso District,Teso District,Bungoma,Bungoma
"(0.836,34.595) → (0.836,34.597)",0.30222580237024,12232.132374043093,"(0.836,34.595)","(0.836,34.597)",Teso District,Teso District,Bungoma,Bungoma
"(0.393,34.145) → (0.394,34.144)",0.13632138303537,130248.18690085137,"(0.393,34.145)","(0.394,34.144)",Matayos,Matayos,Busia,Busia
"(0.461,34.124) → (0.497,34.155)",5.3490124548572,1948.8506768207192,"(0.461,34.124)","(0.497,34.155)",Matayos,Teso South,Busia,Busia
"(0.393,34.143) → (0.393,34.142)",0.11230910298268,130351.38495069495,"(0.393,34.143)","(0.393,34.142)",Teso District,Teso District,Busia,Busia
"(0.396,34.146) → (0.397,34.146)",0.064135203335882,130223.49775198089,"(0.396,34.146)","(0.397,34.146)",Teso District,Teso District,Busia,Busia
"(0.396,34.15) → (0.395,34.151)",0.083482110895767,130201.4540763582,"(0.396,34.15)","(0.395,34.151)",Teso District,Teso District,Busia,Busia
"(0.398,34.147)",0.023163482757521,130472.23591240923,"(0.398,34.147)","(0.398,34.147)",Teso District,Teso District,Busia,Busia
"(0.399,34.146) → (0.398,34.146)",0.13040066814838,130216.1477782226,"(0.399,34.146)","(0.398,34.146)",Teso District,Teso District,Busia,Busia
"(0.401,34.148) → (0.4,34.148)",0.10885749977684,130259.55774777144,"(0.401,34.148)","(0.4,34.148)",Teso District,Teso District,Busia,Busia
"(0.401,34.149) → (0.4,34.148)",0.15159276599312,130402.24665908961,"(0.401,34.149)","(0.4,34.148)",Teso District,Teso District,Busia,Busia
"(0.404,34.147) → (0.403,34.148)",0.12701583590142002,130258.01552079913,"(0.404,34.147)","(0.403,34.148)",Teso District,Teso District,Busia,Busia
"(0.404,34.147) → (0.404,34.146)",0.017125170057853998,130377.30649067425,"(0.404,34.147)","(0.404,34.146)",Teso District,Teso District,Busia,Busia
"(0.461,34.124) → (0.479,34.15)",3.5235869115407996,1951.1558103604432,"(0.461,34.124)","(0.479,34.15)",Teso District,Teso District,Busia,Busia
"(0.461,34.124) → (0.481,34.148)",3.4764230906516005,1948.3712884522088,"(0.461,34.124)","(0.481,34.148)",Teso District,Teso District,Busia,Busia
"(0.461,34.124) → (0.527,34.217)",12.709681315592,1948.4812631219088,"(0.461,34.124)","(0.527,34.217)",Teso District,Teso District,Busia,Busia
"(0.461,34.167) → (0.461,34.124)",4.8863450114527,10398.590267047952,"(0.461,34.167)","(0.461,34.124)",Teso District,Teso District,Busia,Busia
"(0.472,34.167) → (0.461,34.124)",5.036724496405,2601.043521010958,"(0.472,34.167)","(0.461,34.124)",Teso District,Teso District,Busia,Busia
"(0.475,34.154) → (0.461,34.124)",3.701911749958,2598.6636512877635,"(0.475,34.154)","(0.461,34.124)",Teso District,Teso District,Busia,Busia
"(0.482,34.155) → (0.461,34.124)",4.1453957235829995,2597.975017495878,"(0.482,34.155)","(0.461,34.124)",Teso District,Teso District,Busia,Busia
"(0.598,34.265)",0.024553954922288,30381.87451016013,"(0.598,34.265)","(0.598,34.265)",Teso District,Teso District,Busia,Busia
"(0.598,34.27) → (0.598,34.269)",0.10222253070769999,30390.2875100093,"(0.598,34.27)","(0.598,34.269)",Teso District,Teso District,Busia,Busia
"(0.601,34.27) → (0.602,34.27)",0.12114690892045,30380.159719939995,"(0.601,34.27)","(0.602,34.27)",Teso District,Teso District,Busia,Busia
"(0.601,34.277)",0.018793208925421,30376.731596645503,"(0.601,34.277)","(0.601,34.277)",Teso District,Teso District,Busia,Busia
"(0.602,34.274) → (0.602,34.273)",0.091331470627803,30439.906522097142,"(0.602,34.274)","(0.602,34.273)",Teso District,Teso District,Busia,Busia
"(0.605,34.272) → (0.605,34.273)",0.14231741542785997,30411.71131296347,"(0.605,34.272)","(0.605,34.273)",Teso District,Teso District,Busia,Busia
"(0.605,34.274)",0.0,30423.577635620244,"(0.605,34.274)","(0.605,34.274)",Teso District,Teso District,Busia,Busia
"(0.609,34.281) → (0.609,34.28)",0.05748503128279701,30389.9276997819,"(0.609,34.281)","(0.609,34.28)",Teso District,Teso District,Busia,Busia
"(0.615,34.283) → (0.615,34.284)",0.12215554431113002,30417.758954044813,"(0.615,34.283)","(0.615,34.284)",Teso District,Teso District,Busia,Busia
"(0.599,34.272) → (0.6,34.273)",0.13857877911498,30387.634627463805,"(0.599,34.272)","(0.6,34.273)",Teso North,Teso North,Busia,Busia
"(0.478,34.151) → (0.461,34.124)",3.5459695826573996,2598.4675690942922,"(0.478,34.151)","(0.461,34.124)",Teso South,Matayos,Busia,Busia
"(0.583,35.506) → (0.583,35.507)",0.14067755318678,40568.50731739959,"(0.583,35.506)","(0.583,35.507)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.583,35.509) → (0.585,35.51)",0.22605281457670998,40568.02700065897,"(0.583,35.509)","(0.585,35.51)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.584,35.506) → (0.584,35.507)",0.027098632109512,40550.41130003509,"(0.584,35.506)","(0.584,35.507)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.584,35.507) → (0.583,35.507)",0.096568755940004,40605.17941133773,"(0.584,35.507)","(0.583,35.507)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.591,35.509) → (0.592,35.508)",0.16834942508331,40634.74457344084,"(0.591,35.509)","(0.592,35.508)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.592,35.506) → (0.593,35.507)",0.076265976953953,40554.987559634865,"(0.592,35.506)","(0.593,35.507)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.592,35.508) → (0.594,35.51)",0.28912742170094,40557.27666201899,"(0.592,35.508)","(0.594,35.51)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.592,35.509) → (0.593,35.509)",0.098116056538748,40612.94686750256,"(0.592,35.509)","(0.593,35.509)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.595,35.507) → (0.595,35.509)",0.17949451704368,40597.10631326715,"(0.595,35.507)","(0.595,35.509)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.643,35.486) → (0.527,35.307)",23.717793895642,2490.3859991507734,"(0.643,35.486)","(0.527,35.307)",Lugari District,Nandi North District,Elegeyo-Marakwet,Uasin Gishu
"(0.668,35.486) → (0.505,35.266)",30.393073094614,2489.72605843355,"(0.668,35.486)","(0.505,35.266)",Lugari District,Nandi North District,Elegeyo-Marakwet,Uasin Gishu
"(1.012,35.554)",0.0,12501.850192309506,"(1.012,35.554)","(1.012,35.554)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.023,35.551)",0.0,12508.560162286949,"(1.023,35.551)","(1.023,35.551)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.033,35.539)",0.0,12484.71327852186,"(1.033,35.539)","(1.033,35.539)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.037,35.548)",0.0,12499.459142635993,"(1.037,35.548)","(1.037,35.548)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.039,35.547) → (1.039,35.548)",0.12527435862774,12488.170401975318,"(1.039,35.547)","(1.039,35.548)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.042,35.55)",0.0,12496.974007464798,"(1.042,35.55)","(1.042,35.55)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.044,35.547) → (1.045,35.547)",0.13204884916888002,12484.008626008597,"(1.044,35.547)","(1.045,35.547)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.047,35.543)",0.0,12488.022546466196,"(1.047,35.543)","(1.047,35.543)",Lugari District,Lugari District,Elegeyo-Marakwet,Elegeyo-Marakwet
"(1.052,35.544)",0.0,12482.599919761691,"(1.052,35.544)","(1.052,35.544)",West Potok,West Potok,Elegeyo-Marakwet,Elegeyo-Marakwet
"(0.578,35.509) → (0.577,35.509)",0.12930451562706,40564.96593974978,"(0.578,35.509)","(0.577,35.509)",Keiyo North,Keiyo North,Elgeyo Marakwet,Elgeyo Marakwet
"(1.037,35.528)",0.0,12487.080262592015,"(1.037,35.528)","(1.037,35.528)",Marakwet East,Marakwet East,Elgeyo Marakwet,Elgeyo Marakwet
"(-0.508,37.486) → (-0.51,37.484)",0.316318655061,203293.9974542798,"(-0.508,37.486)","(-0.51,37.484)",Manyatta,Manyatta,Embu,Embu
"(-0.533,37.463) → (-0.574,37.378)",10.517175477561,3825.8103755069847,"(-0.533,37.463)","(-0.574,37.378)",Mbeere District,Mbeere District,Embu,Kirinyaga
"(-0.549,37.463) → (-0.571,37.375)",10.073292658217,3824.7965535355984,"(-0.549,37.463)","(-0.571,37.375)",Mbeere District,Mbeere District,Embu,Kirinyaga
"(-0.595,37.614) → (-0.549,37.463)",17.517488797353,1876.3152904136898,"(-0.595,37.614)","(-0.549,37.463)",Mbeere District,Mbeere District,Embu,Embu
"(-0.604,37.628) → (-0.549,37.463)",19.314596119641,1876.8348581003368,"(-0.604,37.628)","(-0.549,37.463)",Mbeere District,Mbeere District,Embu,Embu
"(-0.612,37.584) → (-0.549,37.463)",15.06811507058,1876.2093888799047,"(-0.612,37.584)","(-0.549,37.463)",Mbeere District,Mbeere District,Embu,Embu
"(-0.627,37.588) → (-0.549,37.463)",16.374941679381003,1878.8907803470934,"(-0.627,37.588)","(-0.549,37.463)",Mbeere District,Mbeere District,Embu,Embu
"(-0.628,37.607) → (-0.627,37.606)",0.12149929836543999,42189.27661673084,"(-0.628,37.607)","(-0.627,37.606)",Mbeere District,Mbeere District,Embu,Embu
"(-0.633,37.603) → (-0.549,37.463)",18.130909885601,1876.8126370411624,"(-0.633,37.603)","(-0.549,37.463)",Mbeere District,Mbeere District,Embu,Embu
"(-0.637,37.596) → (-0.636,37.595)",0.1432239521369,42166.64501278958,"(-0.637,37.596)","(-0.636,37.595)",Mbeere District,Mbeere District,Embu,Embu
"(-0.638,37.599) → (-0.637,37.599)",0.071644209157471,42158.58040305261,"(-0.638,37.599)","(-0.637,37.599)",Mbeere District,Mbeere District,Embu,Embu
"(-0.639,37.596) → (-0.639,37.595)",0.07314726799152702,42101.71707041009,"(-0.639,37.596)","(-0.639,37.595)",Mbeere District,Mbeere District,Embu,Embu
"(-0.64,37.591) → (-0.639,37.59)",0.06457994691092599,42120.00668128917,"(-0.64,37.591)","(-0.639,37.59)",Mbeere District,Mbeere District,Embu,Embu
"(-0.64,37.604) → (-0.638,37.604)",0.2130049348234,42150.198458703526,"(-0.64,37.604)","(-0.638,37.604)",Mbeere District,Mbeere District,Embu,Embu
"(-0.642,37.594) → (-0.641,37.594)",0.029932379075027996,42120.5053731364,"(-0.642,37.594)","(-0.641,37.594)",Mbeere District,Mbeere District,Embu,Embu
"(-0.644,37.585)",0.05814242783715401,42108.84507524569,"(-0.644,37.585)","(-0.644,37.585)",Mbeere District,Mbeere District,Embu,Embu
"(-0.651,37.584) → (-0.651,37.583)",0.061332035586635004,42106.4684004394,"(-0.651,37.584)","(-0.651,37.583)",Mbeere District,Mbeere District,Embu,Embu
"(-0.666,37.61) → (-0.549,37.463)",20.858077927052,1875.997675802335,"(-0.666,37.61)","(-0.549,37.463)",Mbeere District,Mbeere District,Embu,Embu
"(-0.645,37.589) → (-0.644,37.587)",0.23325711336529,42116.82851573665,"(-0.645,37.589)","(-0.644,37.587)",Mbeere South,Mbeere South,Embu,Embu
"(-0.505,37.419) → (-0.549,37.463)",6.9102780515376,3251.9263506007387,"(-0.505,37.419)","(-0.549,37.463)",Meru South District,Mbeere District,Embu,Embu
"(-0.508,37.485) → (-0.509,37.485)",0.14516483553294002,203495.52991464894,"(-0.508,37.485)","(-0.509,37.485)",Meru South District,Meru South District,Embu,Embu
"(-0.509,37.485) → (-0.51,37.485)",0.09456132508686999,203311.745301523,"(-0.509,37.485)","(-0.51,37.485)",Meru South District,Meru South District,Embu,Embu
"(-0.509,37.487)",0.032205231066064,203221.055919126,"(-0.509,37.487)","(-0.509,37.487)",Meru South District,Meru South District,Embu,Embu
"(-0.51,37.483) → (-0.512,37.482)",0.29836931333222,203643.69767098952,"(-0.51,37.483)","(-0.512,37.482)",Meru South District,Meru South District,Embu,Embu
"(-0.51,37.483) → (-0.512,37.483)",0.22631640229495,203255.46213269833,"(-0.51,37.483)","(-0.512,37.483)",Meru South District,Meru South District,Embu,Embu
"(-0.51,37.484) → (-0.511,37.484)",0.1175823851386,203243.99014539426,"(-0.51,37.484)","(-0.511,37.484)",Meru South District,Meru South District,Embu,Embu
"(-0.51,37.484) → (-0.512,37.483)",0.25007831086721,203534.45703259954,"(-0.51,37.484)","(-0.512,37.483)",Meru South District,Meru South District,Embu,Embu
"(-0.511,37.484) → (-0.511,37.483)",0.046651203865455994,203455.07105216532,"(-0.511,37.484)","(-0.511,37.483)",Meru South District,Meru South District,Embu,Embu
"(-0.512,37.484) → (-0.513,37.483)",0.14818331672675,203309.33816255513,"(-0.512,37.484)","(-0.513,37.483)",Meru South District,Meru South District,Embu,Embu
"(-0.523,37.463) → (-0.523,37.419)",4.8862999405443,3830.0465907075363,"(-0.523,37.463)","(-0.523,37.419)",Meru South District,Meru South District,Embu,Kirinyaga
"(-0.524,37.463) → (-0.515,37.391)",8.0954958060866,3832.102246249759,"(-0.524,37.463)","(-0.515,37.391)",Meru South District,Meru South District,Embu,Kirinyaga
"(-0.525,37.463) → (-0.525,37.419)",4.886298070514201,3824.5806773321133,"(-0.525,37.463)","(-0.525,37.419)",Meru South District,Meru South District,Embu,Kirinyaga
"(-0.351,39.802) → (-0.352,39.802)",0.059698316858265994,203654.8957277651,"(-0.351,39.802)","(-0.352,39.802)",Garissa Township,Garissa Township,Garissa,Garissa
"(-0.374,39.829)",0.07572906842422299,203672.67508192692,"(-0.374,39.829)","(-0.374,39.829)",Ijara District,Ijara District,Garissa,Garissa
"(-0.375,39.8) → (-0.376,39.8)",0.046727123910162004,203604.7996432558,"(-0.375,39.8)","(-0.376,39.8)",Ijara District,Ijara District,Garissa,Garissa
"(-0.376,39.81) → (-0.377,39.81)",0.12375260950200001,203895.7821826663,"(-0.376,39.81)","(-0.377,39.81)",Ijara District,Ijara District,Garissa,Garissa
"(-0.376,39.812)",0.0071274993094221,203816.25527203424,"(-0.376,39.812)","(-0.376,39.812)",Ijara District,Ijara District,Garissa,Garissa
"(-0.377,39.821)",0.050079000277819995,203856.78595923382,"(-0.377,39.821)","(-0.377,39.821)",Ijara District,Ijara District,Garissa,Garissa
"(-0.384,39.809) → (-0.385,39.809)",0.07130918270996901,203581.82470293413,"(-0.384,39.809)","(-0.385,39.809)",Ijara District,Ijara District,Garissa,Garissa
"(-0.385,39.831) → (-0.386,39.831)",0.067198462778412,203670.26366967845,"(-0.385,39.831)","(-0.386,39.831)",Ijara District,Ijara District,Garissa,Garissa
"(-0.391,39.82) → (-0.392,39.82)",0.092132852622011,203616.29199623945,"(-0.391,39.82)","(-0.392,39.82)",Ijara District,Ijara District,Garissa,Garissa
"(-0.392,39.83) → (-0.393,39.83)",0.09007750283223699,204005.21675082442,"(-0.392,39.83)","(-0.393,39.83)",Ijara District,Ijara District,Garissa,Garissa
"(-0.621,39.731) → (-0.625,39.687)",4.9105861075216,5599.468691065256,"(-0.621,39.731)","(-0.625,39.687)",Ijara District,Ijara District,Garissa,Tana River
"(-0.461,39.661) → (-0.461,39.617)",4.8863450114534,11188.268599433592,"(-0.461,39.661)","(-0.461,39.617)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.465,39.621)",4.4760089622972,5592.547216853562,"(-0.461,39.661)","(-0.465,39.621)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.466,39.621)",4.424772069595,5603.545737440685,"(-0.461,39.661)","(-0.466,39.621)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.467,39.622)",4.3022968263112,5600.5398260346055,"(-0.461,39.661)","(-0.467,39.622)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.468,39.623)",4.2460658443159,5594.411596260619,"(-0.461,39.661)","(-0.468,39.623)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.471,39.627)",3.9357352450962,5592.86288488696,"(-0.461,39.661)","(-0.471,39.627)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.461,39.661) → (-0.605,39.674)",16.000990141720003,5598.3554079683345,"(-0.461,39.661)","(-0.605,39.674)",Kyuso sub-county,Ijara District,Garissa,Tana River
"(-0.466,39.622) → (-0.461,39.661)",4.36652572374,6893.758805714699,"(-0.466,39.622)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.467,39.622) → (-0.458,39.661)",4.3663153140976,6890.6837707355,"(-0.467,39.622)","(-0.458,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.467,39.622) → (-0.461,39.661)",4.296528956714,13786.83420962462,"(-0.467,39.622)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.47,39.625) → (-0.454,39.661)",4.3201407623314,6899.990451570736,"(-0.47,39.625)","(-0.454,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.47,39.625) → (-0.461,39.661)",4.063632594895,6891.461409155035,"(-0.47,39.625)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.471,39.627) → (-0.461,39.661)",3.9314456777619,6891.8503936349,"(-0.471,39.627)","(-0.461,39.661)",Kyuso sub-county,Kyuso sub-county,Garissa,Garissa
"(-0.611,34.472)",0.05419664334726201,76546.52380623601,"(-0.611,34.472)","(-0.611,34.472)",Homa Bay Town,Homa Bay Town,Homa Bay,Homa Bay
"(-0.463,34.729)",0.11667497852219,75896.90691396245,"(-0.463,34.729)","(-0.463,34.729)",Kasipul,Kasipul,Homa Bay,Homa Bay
"(-0.459,34.721) → (-0.459,34.724)",0.29589762374353995,75869.67523485213,"(-0.459,34.721)","(-0.459,34.724)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.459,34.731) → (-0.46,34.73)",0.16244763594773998,76027.46248927589,"(-0.459,34.731)","(-0.46,34.73)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.46,34.722) → (-0.459,34.723)",0.20061528015098,75972.14617619506,"(-0.46,34.722)","(-0.459,34.723)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.46,34.731) → (-0.46,34.733)",0.15481688813227,75878.23740027769,"(-0.46,34.731)","(-0.46,34.733)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.46,34.733) → (-0.459,34.732)",0.08351056408905999,75986.67905903727,"(-0.46,34.733)","(-0.459,34.732)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
"(-0.461,34.725) → (-0.46,34.724)",0.11718179921892001,75957.04143843488,"(-0.461,34.725)","(-0.46,34.724)",Rachuonyo District,Rachuonyo District,Homa Bay,Homa Bay
