,date_time,n_crisis,n_baseline,n_difference,percent_change,start_lat,start_lon,end_lat,end_lon,start_quadkey,end_quadkey,time_index
37,2020-04-06 0800,31.0,28.5,2.5,8.4745762711864,-3.9300198690258616,39.74853515625,-4.061535299403523,39.66064453125,3001112023002.0,3001112022310.0,1
38,2020-04-06 0800,19.0,16.2,2.8,16.279069767442,-3.9300198690258616,39.74853515625,-4.017699169865736,39.70458984375,3001112023002.0,3001112022133.0,1
39,2020-04-06 0800,60.0,25.5,34.5,130.18867924527999,-3.8861767488077623,39.79248046875,-3.8861767488077623,39.79248046875,3001112023001.0,3001112023001.0,1
40,2020-04-06 0800,43.0,15.5,27.5,166.66666666667,-3.9738606845603215,39.57275390625001,-3.9738606845603215,39.57275390625001,3001112022120.0,3001112022120.0,1
41,2020-04-06 0800,242.0,110.0,132.0,118.91891891892,-4.017699169865736,39.57275390625001,-4.017699169865736,39.57275390625001,3001112022122.0,3001112022122.0,1
42,2020-04-06 0800,35.0,16.5,18.5,105.71428571429001,-4.017699169865736,39.57275390625001,-4.017699169865736,39.61669921875,3001112022122.0,3001112022123.0,1
43,2020-04-06 0800,21.0,15.5,5.5,33.333333333333,-4.017699169865736,39.57275390625001,-4.061535299403523,39.66064453125,3001112022122.0,3001112022310.0,1
44,2020-04-06 0800,185.0,79.6,105.4,130.76923076923,-4.061535299403523,39.61669921874999,-4.061535299403523,39.61669921874999,3001112022301.0,3001112022301.0,1
45,2020-04-06 0800,23.0,17.5,5.5,29.72972972973,-4.061535299403523,39.61669921874999,-4.061535299403523,39.66064453125,3001112022301.0,3001112022310.0,1
46,2020-04-06 0800,28.0,20.4,7.6,35.514018691589,-4.017699169865736,39.61669921875,-4.017699169865736,39.57275390625001,3001112022123.0,3001112022122.0,1
47,2020-04-06 0800,17.0,10.3,6.7,59.292035398230006,-4.017699169865736,39.61669921875,-4.061535299403523,39.61669921874999,3001112022123.0,3001112022301.0,1
48,2020-04-06 0800,1516.0,660.7,855.3,129.25797189058,-4.017699169865736,39.61669921875,-4.017699169865736,39.61669921875,3001112022123.0,3001112022123.0,1
49,2020-04-06 0800,27.0,12.5,14.5,107.40740740740999,-4.017699169865736,39.61669921875,-4.017699169865736,39.66064453125,3001112022123.0,3001112022132.0,1
50,2020-04-06 0800,158.0,120.5,37.5,30.864197530864,-4.017699169865736,39.61669921875,-4.061535299403523,39.66064453125,3001112022123.0,3001112022310.0,1
51,2020-04-06 0800,19.0,12.5,6.5,48.148148148148,-4.017699169865736,39.61669921875,-4.017699169865736,39.70458984375,3001112022123.0,3001112022133.0,1
52,2020-04-06 0800,71.0,30.5,40.5,128.57142857143,-4.105369047641993,39.61669921875,-4.105369047641993,39.61669921875,3001112022303.0,3001112022303.0,1
53,2020-04-06 1600,39.0,17.5,21.5,116.21621621621999,-3.9738606845603215,39.70458984374999,-4.017699169865736,39.70458984375,3001112022131.0,3001112022133.0,2
54,2020-04-06 1600,433.0,132.3,300.7,225.58139534883998,-3.9738606845603215,39.70458984374999,-3.9738606845603215,39.70458984374999,3001112022131.0,3001112022131.0,2
55,2020-04-06 1600,71.0,25.3,45.7,173.76425855513,-4.193029298129042,39.44091796875,-4.193029298129042,39.44091796875,3001112022223.0,3001112022223.0,2
56,2020-04-06 1600,119.0,46.5,72.5,152.63157894737,-3.84233134945817,39.48486328125,-3.84233134945817,39.48486328125,3001112020232.0,3001112020232.0,2
57,2020-04-06 1600,10.0,10.0,0.0,0.0,-3.8861767488077623,39.48486328125,-3.84233134945817,39.48486328125,3001112022010.0,3001112020232.0,2
58,2020-04-06 1600,67.0,26.5,40.5,147.27272727273,-3.8861767488077623,39.48486328125,-3.8861767488077623,39.48486328125,3001112022010.0,3001112022010.0,2
59,2020-04-06 1600,26.0,12.5,13.5,100.0,-3.9300198690258616,39.52880859375,-3.9300198690258616,39.52880859375,3001112022013.0,3001112022013.0,2
60,2020-04-06 1600,41.0,12.5,28.5,211.11111111111,-4.193029298129042,39.57275390625,-4.193029298129042,39.57275390625,3001112022322.0,3001112022322.0,2
61,2020-04-06 1600,36.0,12.5,23.5,174.07407407406998,-3.9738606845603215,39.57275390625001,-3.9738606845603215,39.57275390625001,3001112022120.0,3001112022120.0,2
62,2020-04-06 1600,225.0,86.0,139.0,159.77011494253,-4.017699169865736,39.57275390625001,-4.017699169865736,39.57275390625001,3001112022122.0,3001112022122.0,2
63,2020-04-06 1600,38.0,32.5,5.5,16.417910447761,-4.017699169865736,39.57275390625001,-4.017699169865736,39.61669921875,3001112022122.0,3001112022123.0,2
64,2020-04-06 1600,41.0,19.5,21.5,104.87804878049,-3.9738606845603215,39.52880859375,-3.9738606845603215,39.52880859375,3001112022031.0,3001112022031.0,2
65,2020-04-06 1600,30.0,18.5,11.5,58.974358974359,-4.061535299403523,39.61669921874999,-4.017699169865736,39.61669921875,3001112022301.0,3001112022123.0,2
66,2020-04-06 1600,36.0,15.5,20.5,124.24242424241999,-4.017699169865736,39.61669921875,-4.017699169865736,39.66064453125,3001112022123.0,3001112022132.0,2
67,2020-04-06 1600,65.0,50.7,14.3,27.659574468084998,-4.017699169865736,39.61669921875,-4.061535299403523,39.66064453125,3001112022123.0,3001112022310.0,2
68,2020-04-06 1600,37.0,33.5,3.5,10.144927536232,-4.017699169865736,39.61669921875,-4.017699169865736,39.70458984375,3001112022123.0,3001112022133.0,2
69,2020-04-06 1600,76.0,29.5,46.5,152.45901639344,-4.105369047641993,39.61669921875,-4.105369047641993,39.61669921875,3001112022303.0,3001112022303.0,2
70,2020-04-06 1600,27.0,21.5,5.5,24.444444444444,-4.017699169865736,39.66064453125,-4.017699169865736,39.61669921875,3001112022132.0,3001112022123.0,2
71,2020-04-06 1600,29.0,44.0,-15.0,-33.333333333333,-4.017699169865736,39.66064453125,-4.061535299403523,39.66064453125,3001112022132.0,3001112022310.0,2
72,2020-04-06 1600,60.0,44.0,16.0,35.555555555556005,-4.017699169865736,39.66064453125,-4.017699169865736,39.70458984375,3001112022132.0,3001112022133.0,2
73,2020-04-06 1600,33.0,22.2,10.8,46.551724137931004,-4.061535299403523,39.66064453125,-4.017699169865736,39.57275390625001,3001112022310.0,3001112022122.0,2
74,2020-04-06 1600,19.0,14.5,4.5,29.032258064516,-4.061535299403523,39.66064453125,-4.061535299403523,39.61669921874999,3001112022310.0,3001112022301.0,2
75,2020-04-06 1600,304.0,205.1,98.9,47.98641436196,-4.061535299403523,39.66064453125,-4.017699169865736,39.61669921875,3001112022310.0,3001112022123.0,2
76,2020-04-06 1600,15.0,14.5,0.5,3.2258064516129,-4.061535299403523,39.66064453125,-4.105369047641993,39.61669921875,3001112022310.0,3001112022303.0,2
77,2020-04-06 1600,227.0,162.1,64.9,39.791538933169996,-4.061535299403523,39.66064453125,-4.017699169865736,39.66064453125,3001112022310.0,3001112022132.0,2
78,2020-04-06 1600,3051.0,1680.1,1370.9,81.547796085896,-4.061535299403523,39.66064453125,-4.061535299403523,39.66064453125,3001112022310.0,3001112022310.0,2
79,2020-04-06 1600,208.0,163.4,44.6,27.128953771289996,-4.061535299403523,39.66064453125,-4.105369047641993,39.66064453125,3001112022310.0,3001112022312.0,2
80,2020-04-06 1600,81.0,71.7,9.3,12.792297111417,-4.061535299403523,39.66064453125,-3.9738606845603215,39.70458984374999,3001112022310.0,3001112022131.0,2
81,2020-04-06 1600,601.0,523.3,77.7,14.819759679573,-4.061535299403523,39.66064453125,-4.017699169865736,39.70458984375,3001112022310.0,3001112022133.0,2
82,2020-04-06 1600,576.0,270.9,305.1,112.2103714601,-4.017699169865736,39.66064453125,-4.017699169865736,39.66064453125,3001112022132.0,3001112022132.0,2
83,2020-04-06 1600,1453.0,611.6,841.4,137.34900424421002,-4.017699169865736,39.61669921875,-4.017699169865736,39.61669921875,3001112022123.0,3001112022123.0,2
84,2020-04-06 1600,27.0,12.5,14.5,107.40740740740999,-4.017699169865736,39.61669921875,-4.061535299403523,39.61669921874999,3001112022123.0,3001112022301.0,2
85,2020-04-06 1600,46.0,26.5,19.5,70.90909090909099,-4.017699169865736,39.61669921875,-4.017699169865736,39.57275390625001,3001112022123.0,3001112022122.0,2
86,2020-04-06 1600,47.0,43.5,3.5,7.8651685393258,-4.061535299403523,39.66064453125,-3.9300198690258616,39.74853515625,3001112022310.0,3001112023002.0,2
87,2020-04-06 1600,10.0,14.5,-4.5,-29.032258064516,-4.017699169865736,39.70458984375,-4.017699169865736,39.61669921875,3001112022133.0,3001112022123.0,2
88,2020-04-06 1600,127.0,51.0,76.0,146.15384615385,-4.061535299403523,39.61669921874999,-4.061535299403523,39.61669921874999,3001112022301.0,3001112022301.0,2
89,2020-04-06 1600,57.0,33.5,23.5,68.115942028986,-4.017699169865736,39.70458984375,-4.017699169865736,39.66064453125,3001112022133.0,3001112022132.0,2
90,2020-04-06 1600,57.0,53.2,3.8,7.0110701107011,-4.017699169865736,39.70458984375,-4.061535299403523,39.66064453125,3001112022133.0,3001112022310.0,2
91,2020-04-06 1600,77.0,41.5,35.5,83.529411764706,-4.017699169865736,39.70458984375,-3.9738606845603215,39.70458984374999,3001112022133.0,3001112022131.0,2
92,2020-04-06 1600,3001.0,1174.1,1826.9,155.46761977704,-4.017699169865736,39.70458984375,-4.017699169865736,39.70458984375,3001112022133.0,3001112022133.0,2
93,2020-04-06 1600,22.0,24.5,-2.5,-9.803921568627501,-4.017699169865736,39.70458984375,-3.9738606845603215,39.74853515625,3001112022133.0,3001112023020.0,2
94,2020-04-06 1600,16.0,18.8,-2.8,-14.141414141414002,-3.9300198690258616,39.74853515625,-4.017699169865736,39.70458984375,3001112023002.0,3001112022133.0,2
95,2020-04-06 1600,686.0,288.6,397.4,137.22375690607998,-3.9300198690258616,39.74853515625,-3.9300198690258616,39.74853515625,3001112023002.0,3001112023002.0,2
96,2020-04-06 1600,52.0,31.5,20.5,63.076923076922995,-3.9300198690258616,39.74853515625,-3.9738606845603215,39.74853515625,3001112023002.0,3001112023020.0,2
97,2020-04-06 1600,23.0,12.4,10.6,79.10447761194,-3.9738606845603215,39.74853515625,-3.9738606845603215,39.70458984374999,3001112023020.0,3001112022131.0,2
98,2020-04-06 1600,19.0,26.5,-7.5,-27.272727272727,-3.9738606845603215,39.74853515625,-4.017699169865736,39.70458984375,3001112023020.0,3001112022133.0,2
99,2020-04-06 1600,380.0,220.7,159.3,71.853856562923,-3.9738606845603215,39.74853515625,-3.9738606845603215,39.74853515625,3001112023020.0,3001112023020.0,2
100,2020-04-06 1600,48.0,20.5,27.5,127.90697674418999,-3.8861767488077623,39.79248046875,-3.8861767488077623,39.79248046875,3001112023001.0,3001112023001.0,2
101,2020-04-06 1600,649.0,232.3,416.7,178.61123017573996,-4.105369047641993,39.66064453125,-4.105369047641993,39.66064453125,3001112022312.0,3001112022312.0,2
102,2020-04-06 1600,52.0,24.5,27.5,107.8431372549,-4.105369047641993,39.66064453125,-4.061535299403523,39.66064453125,3001112022312.0,3001112022310.0,2
103,2020-04-06 1600,29.0,30.5,-1.5,-4.7619047619048,-4.061535299403523,39.66064453125,-3.9738606845603215,39.74853515625,3001112022310.0,3001112023020.0,2
104,2020-04-06 1600,41.0,38.5,2.5,6.329113924050599,-3.9738606845603215,39.74853515625,-3.9300198690258616,39.74853515625,3001112023020.0,3001112023002.0,2
105,2020-04-06 1600,29.0,20.5,8.5,39.53488372093,-4.017699169865736,39.70458984375,-3.9300198690258616,39.74853515625,3001112022133.0,3001112023002.0,2
106,2020-04-06 1600,29.0,15.5,13.5,81.818181818182,-4.061535299403523,39.61669921874999,-4.061535299403523,39.66064453125,3001112022301.0,3001112022310.0,2
107,2020-04-07 0000,37.0,13.1,23.9,169.50354609929,-4.193029298129042,39.57275390625,-4.193029298129042,39.57275390625,3001112022322.0,3001112022322.0,3
108,2020-04-07 0000,68.0,27.4,40.6,142.95774647886998,-4.193029298129042,39.44091796875,-4.193029298129042,39.44091796875,3001112022223.0,3001112022223.0,3
109,2020-04-07 0000,17.0,12.1,4.9,37.404580152672,-4.017699169865736,39.57275390625001,-4.061535299403523,39.66064453125,3001112022122.0,3001112022310.0,3
110,2020-04-07 0000,36.0,17.5,18.5,100.0,-4.017699169865736,39.57275390625001,-4.017699169865736,39.61669921875,3001112022122.0,3001112022123.0,3
111,2020-04-07 0000,240.0,101.1,138.9,136.0430950049,-4.017699169865736,39.57275390625001,-4.017699169865736,39.57275390625001,3001112022122.0,3001112022122.0,3
112,2020-04-07 0000,30.0,13.5,16.5,113.79310344828001,-3.9738606845603215,39.57275390625001,-3.9738606845603215,39.57275390625001,3001112022120.0,3001112022120.0,3
113,2020-04-07 0000,24.0,32.5,-8.5,-25.373134328358002,-3.9300198690258616,39.74853515625,-3.9738606845603215,39.74853515625,3001112023002.0,3001112023020.0,3
114,2020-04-07 0000,18.0,10.1,7.9,71.171171171171,-3.9300198690258616,39.57275390624999,-3.9300198690258616,39.57275390624999,3001112022102.0,3001112022102.0,3
115,2020-04-07 0000,44.0,19.5,24.5,119.51219512195,-3.9738606845603215,39.52880859375,-3.9738606845603215,39.52880859375,3001112022031.0,3001112022031.0,3
116,2020-04-07 0000,67.0,27.5,39.5,138.59649122807,-3.8861767488077623,39.48486328125,-3.8861767488077623,39.48486328125,3001112022010.0,3001112022010.0,3
117,2020-04-07 0000,119.0,45.5,73.5,158.06451612903,-3.84233134945817,39.48486328125,-3.84233134945817,39.48486328125,3001112020232.0,3001112020232.0,3
118,2020-04-07 0000,28.0,12.5,15.5,114.81481481481,-3.9300198690258616,39.52880859375,-3.9300198690258616,39.52880859375,3001112022013.0,3001112022013.0,3
119,2020-04-07 0000,43.0,24.5,18.5,72.549019607843,-4.061535299403523,39.66064453125,-4.105369047641993,39.66064453125,3001112022310.0,3001112022312.0,3
120,2020-04-07 0000,42.0,42.5,-0.5,-1.1494252873563,-4.061535299403523,39.66064453125,-4.017699169865736,39.61669921875,3001112022310.0,3001112022123.0,3
121,2020-04-07 0000,18.0,16.3,1.7,9.8265895953757,-3.9738606845603215,39.74853515625,-4.061535299403523,39.66064453125,3001112023020.0,3001112022310.0,3
122,2020-04-07 0000,43.0,50.5,-7.5,-14.563106796117001,-4.061535299403523,39.66064453125,-4.017699169865736,39.70458984375,3001112022310.0,3001112022133.0,3
123,2020-04-07 0000,33.0,29.5,3.5,11.475409836066001,-3.9738606845603215,39.74853515625,-3.9300198690258616,39.74853515625,3001112023020.0,3001112023002.0,3
124,2020-04-07 0000,197.0,127.9,69.1,53.607447633825,-4.105369047641993,39.66064453125,-4.061535299403523,39.66064453125,3001112022312.0,3001112022310.0,3
125,2020-04-07 0000,53.0,45.5,7.5,16.129032258065,-3.9738606845603215,39.70458984374999,-4.061535299403523,39.66064453125,3001112022131.0,3001112022310.0,3
126,2020-04-07 0000,633.0,256.9,376.1,145.83171772005,-4.105369047641993,39.66064453125,-4.105369047641993,39.66064453125,3001112022312.0,3001112022312.0,3
127,2020-04-07 0000,1486.0,656.0,830.0,126.33181126331999,-4.017699169865736,39.61669921875,-4.017699169865736,39.61669921875,3001112022123.0,3001112022123.0,3
128,2020-04-07 0000,24.0,19.5,4.5,21.951219512195,-4.017699169865736,39.61669921875,-4.061535299403523,39.61669921874999,3001112022123.0,3001112022301.0,3
129,2020-04-07 0000,29.0,23.5,5.5,22.448979591837002,-4.017699169865736,39.61669921875,-4.017699169865736,39.57275390625001,3001112022123.0,3001112022122.0,3
130,2020-04-07 0000,24.0,12.5,11.5,85.185185185185,-4.061535299403523,39.61669921874999,-4.061535299403523,39.66064453125,3001112022301.0,3001112022310.0,3
131,2020-04-07 0000,17.0,10.0,7.0,63.636363636364,-4.061535299403523,39.61669921874999,-4.017699169865736,39.61669921875,3001112022301.0,3001112022123.0,3
132,2020-04-07 0000,45.0,26.5,18.5,67.272727272727,-4.017699169865736,39.66064453125,-4.017699169865736,39.70458984375,3001112022132.0,3001112022133.0,3
133,2020-04-07 0000,119.0,50.5,68.5,133.00970873786002,-4.061535299403523,39.61669921874999,-4.061535299403523,39.61669921874999,3001112022301.0,3001112022301.0,3
134,2020-04-07 0000,24.0,18.5,5.5,28.205128205128002,-4.061535299403523,39.66064453125,-4.061535299403523,39.61669921874999,3001112022310.0,3001112022301.0,3
135,2020-04-07 0000,22.0,38.5,-16.5,-41.772151898734,-4.061535299403523,39.66064453125,-4.017699169865736,39.66064453125,3001112022310.0,3001112022132.0,3
136,2020-04-07 0000,698.0,310.5,387.5,124.39807383628,-3.9300198690258616,39.74853515625,-3.9300198690258616,39.74853515625,3001112023002.0,3001112023002.0,3
137,2020-04-07 0000,10.0,14.5,-4.5,-29.032258064516,-3.9300198690258616,39.74853515625,-4.017699169865736,39.70458984375,3001112023002.0,3001112022133.0,3
138,2020-04-07 0000,44.0,26.5,17.5,63.636363636364,-3.9300198690258616,39.74853515625,-4.061535299403523,39.66064453125,3001112023002.0,3001112022310.0,3
139,2020-04-07 0000,3004.0,1328.6,1675.4,126.00782190132,-4.017699169865736,39.70458984375,-4.017699169865736,39.70458984375,3001112022133.0,3001112022133.0,3
140,2020-04-07 0000,18.0,15.5,2.5,15.151515151515,-4.017699169865736,39.70458984375,-3.9738606845603215,39.70458984374999,3001112022133.0,3001112022131.0,3
141,2020-04-07 0000,430.0,335.9,94.1,27.931136835855998,-4.017699169865736,39.70458984375,-4.061535299403523,39.66064453125,3001112022133.0,3001112022310.0,3
142,2020-04-07 0000,45.0,37.5,7.5,19.480519480519,-4.017699169865736,39.70458984375,-4.017699169865736,39.66064453125,3001112022133.0,3001112022132.0,3
143,2020-04-07 0000,28.0,23.5,4.5,18.367346938776,-4.017699169865736,39.70458984375,-4.017699169865736,39.61669921875,3001112022133.0,3001112022123.0,3
144,2020-04-07 0000,17.0,12.1,4.9,37.404580152672,-3.9738606845603215,39.70458984374999,-3.9738606845603215,39.74853515625,3001112022131.0,3001112023020.0,3
145,2020-04-07 0000,48.0,28.5,19.5,66.101694915254,-3.9738606845603215,39.70458984374999,-4.017699169865736,39.70458984375,3001112022131.0,3001112022133.0,3
146,2020-04-07 0000,485.0,167.2,317.8,188.94173602854,-3.9738606845603215,39.70458984374999,-3.9738606845603215,39.70458984374999,3001112022131.0,3001112022131.0,3
147,2020-04-07 0000,13.0,16.5,-3.5,-20.0,-4.017699169865736,39.61669921875,-4.017699169865736,39.66064453125,3001112022123.0,3001112022132.0,3
148,2020-04-07 0000,199.0,134.8,64.2,47.27540500736399,-4.017699169865736,39.61669921875,-4.061535299403523,39.66064453125,3001112022123.0,3001112022310.0,3
149,2020-04-07 0000,79.0,31.5,47.5,146.15384615385,-4.105369047641993,39.61669921875,-4.105369047641993,39.61669921875,3001112022303.0,3001112022303.0,3
150,2020-04-07 0000,11.0,11.2,-0.2,-1.6393442622951,-4.105369047641993,39.61669921875,-4.061535299403523,39.66064453125,3001112022303.0,3001112022310.0,3
151,2020-04-07 0000,168.0,112.5,55.5,48.898678414097006,-4.017699169865736,39.66064453125,-4.061535299403523,39.66064453125,3001112022132.0,3001112022310.0,3
152,2020-04-07 0000,649.0,318.1,330.9,103.69790034472,-4.017699169865736,39.66064453125,-4.017699169865736,39.66064453125,3001112022132.0,3001112022132.0,3
153,2020-04-07 0000,20.0,11.2,8.8,72.131147540984,-4.017699169865736,39.66064453125,-4.017699169865736,39.61669921875,3001112022132.0,3001112022123.0,3
154,2020-04-07 0000,2924.0,1597.7,1326.3,82.961155939201,-4.061535299403523,39.66064453125,-4.061535299403523,39.66064453125,3001112022310.0,3001112022310.0,3
155,2020-04-07 0000,46.0,21.5,24.5,108.88888888889,-3.8861767488077623,39.79248046875,-3.8861767488077623,39.79248046875,3001112023001.0,3001112023001.0,3
156,2020-04-07 0000,395.0,238.1,156.9,65.621079046424,-3.9738606845603215,39.74853515625,-3.9738606845603215,39.74853515625,3001112023020.0,3001112023020.0,3
157,2020-04-07 0000,19.0,16.3,2.7,15.606936416185,-3.9738606845603215,39.74853515625,-4.017699169865736,39.70458984375,3001112023020.0,3001112022133.0,3
158,2020-04-07 0800,37.0,26.5,10.5,38.181818181818,-3.9300198690258616,39.52880859375,-3.9300198690258616,39.52880859375,3001112022013.0,3001112022013.0,4
159,2020-04-07 0800,19.0,12.5,6.5,48.148148148148,-3.9300198690258616,39.57275390624999,-3.9300198690258616,39.57275390624999,3001112022102.0,3001112022102.0,4
160,2020-04-07 0800,13.0,16.5,-3.5,-20.0,-4.017699169865736,39.57275390625001,-4.061535299403523,39.66064453125,3001112022122.0,3001112022310.0,4
161,2020-04-07 0800,29.0,16.5,12.5,71.42857142857099,-4.017699169865736,39.57275390625001,-4.017699169865736,39.61669921875,3001112022122.0,3001112022123.0,4
162,2020-04-07 0800,254.0,113.5,140.5,122.70742358078999,-4.017699169865736,39.57275390625001,-4.017699169865736,39.57275390625001,3001112022122.0,3001112022122.0,4
163,2020-04-07 0800,31.0,16.5,14.5,82.857142857143,-3.9738606845603215,39.57275390625001,-3.9738606845603215,39.57275390625001,3001112022120.0,3001112022120.0,4
164,2020-04-07 0800,38.0,15.4,22.6,137.80487804878,-4.193029298129042,39.57275390625,-4.193029298129042,39.57275390625,3001112022322.0,3001112022322.0,4
165,2020-04-07 0800,173.0,84.4,88.6,103.74707259953001,-4.061535299403523,39.61669921874999,-4.061535299403523,39.61669921874999,3001112022301.0,3001112022301.0,4
166,2020-04-07 0800,27.0,20.4,6.6,30.841121495327002,-4.061535299403523,39.61669921874999,-4.061535299403523,39.66064453125,3001112022301.0,3001112022310.0,4
